situation elements:2
	8|Gen|4403
	31|Date|2018-01-17 12:17:22.754000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1001.99999981
			high24hr:1260.65645133
			highestbid:1001.99999986
			percentchange:-0.19877210
			low24hr:860.00000000
			lowestask:1010.00118130
			candle300|288
				1516151700|1010.00118133|994.77068237|1010.00118133|1001.05793786|1002.92010532|109862.26478517
				1516151400|1031.53265852|1001.05793752|1010.00118127|1027.15433721|1013.17121564|154298.05701405
				1516151100|1027.15433721|1003.19915769|1027.15433721|1015.65419512|1013.52174559|69304.85333764
				1516150800|1015.65419536|983.18751591|1003.19915747|983.18751602|991.44178967|169264.70393864
				1516150500|986.99999986|977.00000000|983.18751591|980.87499511|980.62772154|332316.01993309
				1516150200|1003.87557451|977.06037363|980.87499511|1000.01000000|989.82944165|208117.10645116
				1516149900|1015.90000040|999.48270691|1000.00000000|1015.90000036|1004.39864971|178999.83827533
				1516149600|1033.20530898|990.99427434|1033.20530898|1000.61999995|1007.24868738|109412.10206428
				1516149300|1032.79999990|990.00000000|995.99499995|1027.63599994|1002.11236686|343454.60606431
				1516149000|1044.14536025|1022.16791616|1025.50000000|1035.49999991|1031.68691643|164844.09901292
				1516148700|1060.00000000|1022.16791604|1029.99999994|1055.45800001|1040.51143981|298291.28819817
				1516148400|1090.16768150|1054.31843023|1060.00000000|1081.68627353|1071.77890426|288946.82187724
				1516148100|1090.00000000|1071.72450004|1087.99999994|1071.72450004|1083.08080547|337252.78290832
				1516147800|1072.13433300|1048.77776171|1072.13433300|1064.74899661|1061.52393353|96685.04926035
				1516147500|1066.00000000|1051.06065886|1064.74899661|1051.06065886|1063.22037045|189526.37840670
				1516147200|1059.99999999|1023.10000000|1059.96799992|1023.10000000|1040.66076619|179081.46619600
				1516146900|1036.97309577|1020.00000000|1022.90000000|1029.99999997|1026.61645910|223452.41715092
				1516146600|1047.00000000|1029.99999997|1029.99999997|1030.00000000|1038.45246167|287765.47646005
				1516146300|1055.44999987|1027.09646395|1031.80231445|1051.00000000|1045.98520305|207732.48306005
				1516146000|1051.00000000|1019.54260303|1050.00000000|1019.54260303|1025.22412621|236410.45039796
				1516145700|1028.00000000|1005.00000017|1020.00000009|1026.20239206|1014.25938783|395460.98096885
				1516145400|1049.55819550|1026.20239212|1028.00000000|1049.55819550|1035.37985471|480130.89599727
				1516145100|1057.99999996|1015.46922811|1049.55819553|1020.00000001|1040.11532262|548728.26650099
				1516144800|1020.00000000|995.00000000|1020.00000000|995.79264825|1005.10092263|742806.37046835
