situation elements:2
	8|Gen|5062
	31|Date|2018-01-31 05:47:30.046000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1062.99999983
			high24hr:1187.31628607
			highestbid:1057.00000000
			percentchange:-0.10470359
			low24hr:1051.12000000
			lowestask:1062.99999966
			candle300|288
				1517337900|1063.77357325|1051.12000000|1056.60053193|1053.00000000|1053.82762691|319985.34611508
				1517337600|1074.99999985|1053.00000000|1053.00000000|1074.99999985|1060.87645570|179631.40915687
				1517337300|1086.63050742|1072.80300024|1074.99999992|1078.59180031|1081.56962027|298135.26269218
				1517337000|1086.27975789|1064.46448628|1078.59180034|1064.46448642|1080.83329500|463271.89532026
				1517336700|1069.62000000|1056.18243601|1064.46448582|1066.30148929|1062.61104130|232246.21045113
				1517336400|1074.11308141|1052.00000000|1066.30148929|1057.52999993|1062.65776954|242013.65136512
				1517336100|1073.85642065|1052.00000000|1057.52999994|1073.85642065|1058.61112658|561407.85188296
				1517335800|1089.22392929|1071.00000000|1071.00000000|1085.29344436|1080.64347150|211521.20171824
				1517335500|1088.21271708|1075.99999990|1085.29344430|1088.21271708|1080.92667049|351470.07914376
				1517335200|1102.76112498|1086.00000000|1088.21271709|1100.00000006|1095.54743690|191474.49719621
				1517334900|1111.03293204|1100.00000000|1100.01000000|1110.14924474|1103.28163320|231853.64805783
				1517334600|1122.37741845|1110.00000000|1110.14924485|1122.09924453|1113.06367209|133583.91697093
				1517334300|1124.92959005|1118.39924511|1122.09924453|1124.92959005|1121.63737805|35528.15777404
				1517334000|1125.12959006|1121.99924515|1124.92959005|1124.32958982|1123.89414586|21485.07306362
				1517333700|1124.62958937|1119.82105415|1124.32958981|1121.44148902|1121.23822322|4206.34769768
				1517333400|1126.00000001|1119.85704091|1122.05704088|1125.44829560|1124.95988027|26992.88982833
				1517333100|1125.72812601|1119.75770388|1125.44829561|1119.75770390|1123.43586931|4529.50523834
				1517332800|1121.60785795|1118.35770731|1121.60785700|1118.35770766|1119.52361229|3367.15922868
				1517332500|1121.38104991|1117.45770392|1117.45770392|1121.38104987|1120.11946383|24265.85577091
				1517332200|1121.60785797|1118.40785796|1121.60785795|1118.40785796|1120.52499675|34735.26479106
				1517331900|1118.48800695|1116.75000078|1118.48800694|1118.48800695|1117.82991684|4179.92763233
				1517331600|1119.79790040|1114.00000018|1119.48800362|1114.00000018|1118.14519792|21949.63940541
				1517331300|1115.00000000|1113.00000000|1113.00000011|1113.99999613|1114.84941715|6429.56446396
				1517331000|1115.58800679|1112.00000002|1115.48800587|1112.00000002|1114.30756781|48636.14913900
				1517330700|1119.08697482|1111.14903202|1113.99999637|1118.68697479|1115.27647000|23883.73293128
				1517330400|1119.00000000|1116.83894680|1118.68697479|1116.83894680|1118.95312962|2736.94985514
				1517330100|1125.44829557|1118.92695625|1118.92695626|1120.00000000|1120.09035657|14333.44991638
				1517329800|1123.04606985|1120.00000000|1120.00000001|1120.04607044|1121.30929434|25669.57059877
				1517329500|1124.52315659|1117.94607020|1120.04607034|1117.94607020|1122.46985487|73464.58468976
				1517329200|1117.94607020|1112.31476041|1117.94607020|1113.05522180|1115.26156566|16173.67428739
				1517328900|1120.51849129|1113.00000000|1113.00000000|1120.51849083|1116.58461412|45428.46224612
				1517328600|1126.40535478|1117.00000005|1120.40531154|1123.99999991|1121.99108320|42615.96068144
