situation elements:2
	8|Gen|6861
	31|Date|2018-03-06 08:02:26.171000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:854.47830020
			high24hr:870.45839999
			highestbid:854.36990001
			percentchange:-0.01444256
			low24hr:853.48781646
			lowestask:856.44389966
			candle300|288
				1520283600|854.82560000|854.36990001|854.45190001|854.82560000|854.51290289|8555.00436114
				1520283300|856.59339996|854.09660033|856.59339996|854.09660033|856.08483968|4190.38051870
				1520283000|856.60049985|854.09660017|854.09660017|856.60049985|854.18407125|3262.44564833
				1520282700|856.84649925|855.85326245|856.30099985|855.85326245|856.82438852|10841.23336383
				1520282400|855.85326266|855.85326235|855.85326245|855.85326266|855.85326255|53.10486476
				1520282100|855.61919993|853.48781646|854.60309992|854.20000007|854.23705250|3049.58642727
				1520281800|856.65989949|854.20000008|855.99999892|856.65989949|855.01215251|9826.61169596
				1520281500|859.09989961|856.65989949|856.65989949|857.91480000|857.47502804|32368.06011181
				1520281200|857.91480008|857.26000000|857.26000002|857.91480005|857.45887290|13965.56566340
				1520280900|859.04099998|857.30660004|857.39750012|859.04099998|857.89005305|1894.61257227
				1520280600|859.46100000|857.71930040|859.46099996|858.61119993|858.31245475|78789.43902911
				1520280300|859.09850000|856.55020006|856.55020006|859.09850000|858.23659672|5534.63925702
				1520280000|859.16989866|856.48374559|859.11969973|859.16989866|857.87047847|3249.30561142
				1520279700|859.83339999|856.48600000|856.48600000|859.43049999|858.81771448|83133.73758759
				1520279400|859.98509953|858.26380000|859.71609997|858.32980000|859.36932703|88613.51080548
				1520279100|856.84510021|856.84510012|856.84510021|856.84510012|856.84510016|163.37253884
				1520278800|859.00999800|856.78240001|857.30510018|858.50000002|858.39985170|19526.79602953
				1520278500|860.39780000|858.32020000|859.78239993|858.52170000|859.55461338|5099.88784014
				1520278200|860.63609984|858.29988770|859.85729998|859.12937012|858.39411274|23428.79496719
				1520277900|860.68929998|860.00000000|860.49999959|860.68929998|860.50744534|718.53819920
				1520277600|863.07409920|860.33990000|860.33990000|861.12000000|861.46808907|15844.07418736
				1520277300|863.10419753|861.12000000|861.12000000|861.12000000|861.28313815|3311.34210462
				1520277000|863.10419938|861.11200000|863.10419896|862.50000000|862.61087727|808.86746789
				1520276700|863.22545597|862.00000000|862.50000000|862.61295232|862.84183433|37746.63937635
				1520276400|862.10779964|860.14200001|861.09450007|860.42000010|861.17857630|3445.57584549
				1520276100|862.10779980|860.16030006|860.42000010|862.10779979|860.80951879|10186.62443300
				1520275800|863.70629986|859.75600002|859.75600002|861.47930000|862.30932193|23811.29536903
				1520275500|862.15795114|856.89630007|861.47930000|856.89630009|858.89355129|7462.27568722
				1520275200|857.77669986|855.31780039|857.17460007|856.36310020|856.78741845|15637.64581777
				1520274900|858.29179996|855.88150005|857.75690000|856.87335824|857.56948773|6076.67067117
				1520274600|856.32079858|854.20000001|856.32079858|856.23029997|855.79841342|7754.38185023
				1520274300|856.58179992|854.05580006|854.29790000|854.05580006|855.26199809|16831.60644622
				1520274000|854.82009998|853.84466749|853.84466749|854.64993500|854.50006881|740.93678749
				1520273700|855.86470000|854.90307154|855.26980000|855.00000001|855.03443113|39490.74155719
				1520273400|855.95469942|855.00000000|855.00000001|855.00000000|855.06553489|11205.31235578
				1520273100|856.26690000|855.00000000|855.00000000|855.50000000|855.50478588|1091.94516062
				1520272800|857.80629991|855.00000000|855.00000000|856.71299360|855.19702579|70254.42176364
				1520272500|857.99999500|855.04050000|856.71299360|857.00000000|855.82676640|6041.30139293
				1520272200|858.33629582|855.87769379|855.87769379|858.33629582|857.72041233|10141.66147022
				1520271900|856.99999937|855.87769379|855.87769379|855.99000000|856.28197755|20493.63811740
				1520271600|857.00000000|855.99000000|856.99999945|856.00000002|856.22832942|7080.65640020
				1520271300|857.99999969|856.00000001|856.00000054|856.00000007|856.09571540|3125.78157296
				1520271000|858.87769327|856.00790007|856.00790007|858.87769327|856.38444176|2682.95088028
				1520270700|858.87769383|856.07280002|858.87769377|856.39280001|856.90094955|10766.44433683
				1520270400|858.87769654|856.39860001|856.50590009|856.39860001|858.19352916|5730.33780554
				1520270100|857.02880019|856.39860001|856.39860001|857.02880017|857.02352832|5419.18184150
				1520269800|858.87769872|857.02880021|858.87769872|857.02880021|857.74650169|2342.16629440
				1520269500|859.15890000|857.02880012|858.89909999|858.04129999|858.76082511|12284.83689073
				1520269200|858.84129999|856.94980002|858.04129999|858.84129999|858.31235903|17617.00802649
				1520268900|858.90639999|856.76060010|858.84129991|856.91610000|858.52029388|13613.32584748
				1520268600|858.75289966|856.65000000|856.71750000|858.75289960|857.29904786|24462.15777782
				1520268300|858.75289960|856.89000000|858.75289960|858.75289868|858.22978824|15541.12684495
				1520268000|858.93289999|857.00000000|858.93289999|857.55000000|857.98832402|23113.29905320
				1520267700|857.99999980|857.15950003|857.55000000|857.75181686|857.42913168|3637.32444479
				1520267400|857.45289773|856.00000003|857.31389998|857.45289773|857.24117205|13668.19489217
				1520267100|857.45289902|855.99000000|857.36910000|855.99000031|856.37612632|5289.61314551
				1520266800|857.99420000|855.99000001|857.99420000|857.03289938|857.25741830|4732.73406756
				1520266500|857.03289954|855.47000001|857.03289954|856.00000000|855.95235248|10544.25025422
				1520266200|858.71829910|855.21570001|856.00000000|858.71829910|855.57443322|91677.66454672
				1520265900|860.00000002|856.00000003|856.00000003|860.00000001|858.43077416|36561.92777358
				1520265600|860.00000001|859.99999998|860.00000000|860.00000000|859.99999999|26261.07730399
				1520265300|860.00000000|859.09730090|860.00000000|859.09730090|859.91590444|5780.06219207
				1520265000|860.00000000|857.71000096|859.89999938|859.20229993|859.50199910|8666.73274659
				1520264700|860.00000000|858.28865823|859.42549992|858.28865823|859.38510352|8372.55984373
				1520264400|858.91319982|857.45510003|857.45510004|857.50000000|858.44471467|12862.63874588
				1520264100|860.01559991|857.00000000|860.01559991|857.00000000|858.59584042|12042.84711703
				1520263800|860.57739998|857.00000000|857.82118461|858.17499968|858.01670772|33885.65512518
				1520263500|860.71760000|858.00000000|858.17499973|860.13189994|858.33020015|50608.00051971
				1520263200|861.00000004|858.51978803|858.51978803|861.00000001|859.40398284|11871.68904401
				1520262900|862.12669990|861.00000000|862.12669990|861.00000000|861.41978655|580.14057316
				1520262600|862.41049961|861.00000002|861.00000002|861.07720063|861.84773573|6080.43054441
				1520262300|862.49189986|860.00000006|861.63460012|860.00000006|861.63246106|21278.11641015
				1520262000|862.81299994|859.51369976|859.51369976|861.56109998|860.90152070|13745.71651123
				1520261700|864.38600000|860.42679999|861.48930000|864.38599999|861.07148808|29056.51950673
				1520261400|864.38600000|860.62570006|864.38600000|862.00000000|863.14863008|17657.33712309
				1520261100|863.50830000|860.50000010|860.69010006|862.15059997|862.34137186|34744.82000872
				1520260800|862.32609981|859.97200000|862.13689940|861.11089401|861.27547619|14553.97989591
				1520260500|864.13309996|861.11089403|861.11089403|861.97459602|862.19461905|4710.47452424
				1520260200|864.65116602|861.97459602|864.34999899|863.70200001|863.56223838|7427.66118796
				1520259900|866.97199993|863.70200000|863.70200000|866.66199810|865.95158360|33500.12247321
				1520259600|866.66199737|864.67940006|866.66199721|864.67940006|866.34921918|330.32500039
				1520259300|866.66199975|864.26770001|864.26770001|866.66199975|865.33203385|1906.39799027
				1520259000|866.66199998|864.22343342|866.66199998|865.36209976|865.25369226|11467.61218287
				1520258700|866.36209991|863.15410013|866.36209991|863.50320026|865.45335259|12421.24260404
				1520258400|866.00000000|863.50320025|863.50320025|866.00000000|865.07768022|23091.94300324
				1520258100|866.67200000|863.15410000|866.00000000|865.78869958|865.27831521|27719.77126531
				1520257800|865.78869981|862.77700000|865.78869966|864.32720000|865.01803905|51611.41902033
				1520257500|865.10000000|864.32720002|864.32720002|865.10000000|865.04927799|1519.99566417
				1520257200|865.10000000|865.06999631|865.10000000|865.06999632|865.07267814|1270.71599247
				1520256900|867.27479954|865.12060004|867.27479954|865.12060004|865.45417508|703.55649258
				1520256600|867.46899993|865.12060002|865.24071584|865.42790002|865.62337116|8165.48254712
				1520256300|867.99999998|865.27140002|865.42790002|867.40000000|867.44061104|1797.62753869
				1520256000|867.49999990|867.00000000|867.00000000|867.49999990|867.39722019|1312.32270864
				1520255700|867.06999498|865.50400000|866.00000000|867.06999498|866.40611540|4090.62804313
				1520255400|866.00000000|865.35860002|866.00000000|865.35860002|865.90077526|2015.65530651
				1520255100|869.32999999|865.31750002|865.31750002|868.66959998|866.87948363|10836.79396995
				1520254800|869.63309998|867.00000001|868.66959998|867.00000003|868.06673011|13056.12196803
				1520254500|868.44356564|866.50000002|867.00000001|866.50000002|867.38062534|3604.17537225
				1520254200|867.56589979|866.00000000|867.56589976|866.00000000|866.02884418|25981.33085934
				1520253900|866.10000000|865.32000000|865.74670007|865.58920051|865.90308680|11238.12244149
				1520253600|867.71579990|866.10000000|866.10000000|867.34000000|866.86251612|8277.04318212
				1520253300|867.95579955|866.10000002|867.34000002|867.95579955|867.04025731|2399.96542938
				1520253000|869.13729975|865.33069699|867.95579977|869.13729975|867.13747401|11613.65128113
				1520252700|868.42099700|868.09970044|868.42099700|868.09970044|868.23535683|1261.32271544
				1520252400|870.00000000|867.21110002|869.99999983|867.93450005|868.93964314|3682.56930977
				1520252100|869.99999991|867.92190005|869.98000099|869.99999991|869.36352904|7026.31450120
				1520251800|870.45839999|868.13199991|870.00000000|868.13199991|869.95544226|80666.68198652
				1520251500|868.13200000|867.35000001|868.13199996|867.35000001|867.81163579|4444.92739751
				1520251200|867.80423371|866.44810000|867.35000001|867.50000030|867.38095759|25260.59859049
				1520250900|867.50000000|867.40450143|867.49999998|867.49999995|867.42014107|10567.19106883
