situation elements:2
	8|Gen|5786
	31|Date|2018-02-14 04:22:09.465000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:844.72999945
			high24hr:876.99999999
			highestbid:843.00000046
			percentchange:-0.01775581
			low24hr:821.00000000
			lowestask:844.72999921
			candle300|288
				1518542400|844.73000003|841.99999976|844.72999898|841.99999976|844.40295175|2000.13558302
				1518542100|841.99999952|840.99999999|841.00000017|841.00000000|841.68247740|5546.38487393
				1518541800|841.99999992|840.99999999|841.99999928|841.00000000|841.47718455|2776.35504638
				1518541500|841.00000000|840.99999996|840.99999999|841.00000000|840.99999998|545.45974951
				1518541200|841.49999696|838.00000110|841.49999618|840.98984645|840.81906308|14614.51528960
				1518540900|840.98984651|837.50000000|840.98984645|838.89999991|840.50661076|18421.09205184
				1518540600|838.99999993|837.00000001|837.00000001|838.99999992|837.00948043|13210.29057759
				1518540300|838.99999991|837.00000001|838.99999991|837.00000001|838.67296460|10026.18853249
				1518540000|837.00000001|837.00000001|837.00000001|837.00000001|837.00000001|813.56400000
				1518539700|837.85462466|837.00000001|837.00000001|837.85462350|837.13431039|15723.04535838
				1518539400|843.59869480|837.14111648|841.50000000|839.81411149|841.21203602|2912.25598057
				1518539100|839.81411155|837.00000001|837.14111635|837.00000001|839.75531500|1742.50151594
				1518538800|839.81411162|836.81411162|837.00000001|839.00000000|838.55832703|52.32673561
				1518538500|842.25199844|838.64855416|838.64855416|838.64855416|840.01399926|40112.16350488
				1518538200|838.64855417|836.81411148|838.64855415|838.64855356|838.61919359|2238.32185873
				1518537900|837.99999994|835.57999999|837.99999994|835.57999999|837.15690250|2499.83970157
				1518537600|836.99999844|834.52634101|835.57999998|835.58000000|836.62338926|6555.99946290
				1518537300|837.56999846|835.50000000|835.58000000|835.50000012|835.85531109|4387.08648497
				1518537000|837.56999887|835.50000000|837.56999887|835.50000000|836.80502602|33195.77486863
				1518536700|837.58999832|835.18999800|835.50000003|837.58999832|837.07990125|6605.37021201
				1518536400|837.59319852|834.50000017|837.58999861|834.50000017|835.50306220|1636.90581053
				1518536100|838.34999910|834.42007398|837.59319911|834.99999991|834.95440000|31841.01759724
				1518535800|842.25199696|834.99999991|834.99999991|839.00000000|838.34901553|8074.94791431
				1518535500|839.24951766|836.29574572|839.24951766|837.35632113|837.93083760|39063.26972549
				1518535200|842.61999663|838.40689741|838.99999997|842.61999663|841.72769222|412.91775152
				1518534900|839.00000000|837.35648860|837.35648860|838.99999968|838.03282873|1488.83115610
				1518534600|839.00000000|837.35648722|838.99999981|839.00000000|837.86933296|11646.86360109
				1518534300|842.62000000|839.00000000|839.00000000|840.87000000|840.23316817|12120.39006114
				1518534000|846.76019950|840.00000201|842.99999970|846.76019950|842.50304035|21726.65197770
				1518533700|849.18000000|842.80000005|842.80000005|846.60000051|847.10261769|48852.69181824
				1518533400|848.59999995|846.59999995|848.59999995|846.59999995|848.37057701|18019.63313841
				1518533100|847.00000000|844.88182354|846.59999995|846.59999987|846.24758234|18220.47000585
				1518532800|846.60000000|846.03599971|846.59999994|846.59999993|846.24294847|9357.80126227
				1518532500|846.59999999|846.03599971|846.59999992|846.59999991|846.56816732|43284.40927663
