situation elements:2
	8|Gen|1987
	31|Date|2017-11-24 17:09:18.228000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:413.56000000
			high24hr:425.52110994
			highestbid:413.56000000
			percentchange:0.08236279
			low24hr:375.67734682
			lowestask:413.99999991
			candle300|287
				1511503500|413.99999991|412.22000112|413.99999991|413.56000000|412.72139698|12580.42507220
				1511503200|414.55103952|413.54000000|413.99999991|414.04000000|414.00195669|44620.83978245
				1511502900|414.55103999|413.48034379|413.57000003|413.55390000|414.06697506|71569.29899466
				1511502600|413.56490000|411.99612994|413.55390000|411.99612994|412.64866360|64069.80412065
				1511502300|412.00000000|409.64818201|410.80000057|410.87999874|410.77513069|73083.55904822
				1511502000|411.79999987|409.64818171|409.64818171|411.79999987|410.75163054|49800.83635455
				1511501700|411.97999997|409.99990000|411.79999992|410.00000000|410.96301839|104670.15832532
				1511501400|410.00000000|408.99001092|409.99999999|408.99001092|409.88065828|57076.55998123
				1511501100|409.00000000|408.00000000|408.99001072|408.99999700|408.52961303|17946.68287197
				1511500800|408.99999787|408.00000000|408.99800000|408.00000000|408.69608643|4876.46516932
				1511500500|409.88999966|407.10387003|407.50000001|408.50000000|408.06751929|8392.28306283
				1511500200|409.89999903|408.10000181|409.89999781|408.10000181|408.25187587|93834.87923908
				1511499900|409.89999998|408.10000065|408.10000065|409.55000000|408.93483915|19828.14625928
				1511499600|409.89999998|408.10000001|409.80000000|408.49999945|409.17174230|37799.99333504
				1511499300|408.49999945|408.00000001|408.49999945|408.00000001|408.44172088|59059.63047281
				1511499000|408.50000000|407.02000001|408.00000001|408.50000000|407.95745317|71836.43409800
				1511498700|409.99999998|407.74000029|408.50000000|409.97999998|408.28516102|42751.43885014
				1511498400|409.99999999|408.20605767|409.89000000|408.70000000|409.62281608|10807.89871920
				1511498100|409.49999915|408.20605746|408.20605746|409.49999915|409.43549910|7469.99563617
				1511497800|409.49999957|406.59000000|409.49999927|406.85265980|407.64669969|83963.05689776
				1511497500|406.85265980|405.00000004|406.85265979|405.44500000|405.85775005|26707.92055180
				1511497200|405.95000000|404.95019335|404.95019353|405.93999994|405.27346691|162334.29157465
				1511496900|407.89411634|405.00000000|405.93999997|407.10000022|406.06633783|194434.21975215
				1511496600|407.89411780|407.00000000|407.00000000|407.19605719|407.17341085|24848.64692869
				1511496300|409.00000000|407.00000001|408.20605695|409.00000000|407.65736307|107175.18014046
				1511496000|410.97291284|408.90000000|408.90000000|409.00000023|409.39455396|88175.26583201
				1511495700|409.00000003|408.20605792|409.00000003|408.50000003|408.92698591|36104.87060903
				1511495400|409.50000000|408.46000000|408.99999999|408.50000000|409.23734933|49090.20513475
				1511495100|410.97291299|408.50000000|408.50000000|410.97291299|409.49652725|60679.21312768
				1511494800|410.97291301|409.00000000|409.00000000|409.99999925|410.35157333|62198.60560837
				1511494500|410.08099995|408.46000000|408.47357497|409.36291302|409.08955812|88153.53810687
				1511494200|410.98077816|408.47357467|410.98077816|410.41282035|408.65924567|26817.78371764
				1511493900|412.49999932|410.41282035|410.41282035|412.49999932|411.79995704|28057.82426225
				1511493600|413.56489999|412.49999975|412.49999975|413.33759899|412.70989507|19886.50913743
				1511493300|413.33759999|411.90000085|412.50000000|412.80931458|412.74396771|89969.74385753
				1511493000|412.87124659|411.59843331|412.80931479|411.90000000|412.37508183|72790.15640828
				1511492700|412.09022948|410.00050003|411.55943385|410.00050003|410.80575333|52114.80658682
				1511492400|410.99999999|410.00050003|410.10000000|410.80060003|410.32928699|25780.94560689
				1511492100|410.81648952|409.70000000|410.10000000|409.98523899|410.40205520|109466.74219725
				1511491800|409.98523963|407.84735758|409.70000000|408.47357460|408.52064394|18308.64803603
				1511491500|409.98524181|407.00000034|407.00000039|408.14320000|408.71957834|68308.34238790
				1511491200|407.87319996|406.00000000|407.87319930|407.11010000|407.24406225|34447.99654662
