situation elements:2
	8|Gen|4579
	31|Date|2018-01-21 04:17:26.832000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1155.29687719
			high24hr:1163.63454301
			highestbid:1154.71995809
			percentchange:0.11372911
			low24hr:996.75397471
			lowestask:1155.29651237
			candle300|288
				1516468500|1155.29760691|1148.00000000|1155.29760689|1155.29760659|1152.63416915|31559.85776784
				1516468200|1155.29760700|1149.51033999|1155.29760674|1149.51033999|1152.95598229|165998.63633462
				1516467900|1152.83171780|1145.88479943|1147.00000002|1150.00000000|1148.62712258|54521.01656340
				1516467600|1156.85607475|1150.00000000|1150.00000000|1150.85784684|1153.05794847|28180.85383808
				1516467300|1156.85784638|1147.99807771|1148.00027570|1150.88480000|1153.54093416|41208.43982906
				1516467000|1151.99999994|1145.00000000|1150.88479941|1148.00000000|1149.11372137|108085.02231666
				1516466700|1163.63454301|1142.66400004|1148.00000000|1142.66400004|1154.52001232|508996.27905981
				1516466400|1142.63467784|1135.99999991|1142.63467784|1139.99999990|1139.08102053|48218.96607475
				1516466100|1139.99999990|1136.39000002|1139.99999990|1136.39000004|1138.66135324|29641.07243374
				1516465800|1137.80000000|1134.99999970|1137.80000000|1136.00000000|1135.98968869|14975.03383662
				1516465500|1136.00000000|1133.15782048|1136.00000000|1134.10132200|1135.51721580|13063.01577007
				1516465200|1134.10132210|1124.53035700|1132.84331997|1130.99990000|1131.45482820|32496.21359506
				1516464900|1134.99999989|1129.10000003|1133.99999999|1134.99999989|1131.54648061|6808.02579133
				1516464600|1135.50000000|1129.10000001|1135.00000000|1132.41706995|1132.73352871|18600.12981446
				1516464300|1132.41706999|1124.53035704|1132.41706999|1127.97105396|1130.68286916|36805.95359283
				1516464000|1127.97105400|1122.00500018|1127.97105396|1126.82052116|1127.69752515|10245.04478862
				1516463700|1130.00000000|1122.00000001|1126.82052116|1122.00000002|1126.44199809|12750.50426984
				1516463400|1127.97105171|1121.00700000|1122.00000004|1121.00700000|1124.99011048|34091.69894699
				1516463100|1124.61495630|1121.00034701|1121.00700000|1124.61495630|1122.45277262|6489.26319816
				1516462800|1124.61495633|1121.00034738|1121.00034738|1124.61495630|1124.54774061|1088.53120913
				1516462500|1129.99783257|1120.56046829|1120.56100000|1124.00119143|1121.15608664|20945.26417543
				1516462200|1130.00119146|1114.88996852|1122.88000007|1115.39500000|1121.91262348|28589.16405253
				1516461900|1123.52255830|1114.88694115|1121.00000000|1123.52255830|1119.03184768|77999.04321137
				1516461600|1127.59999999|1123.84964000|1123.84964000|1126.99999997|1126.55030374|15202.11334412
				1516461300|1129.49999999|1125.50000000|1127.99999989|1129.49999999|1128.62910776|64192.08251318
				1516461000|1131.01499990|1128.99999990|1129.10010001|1128.99999991|1130.03846470|27751.12014489
				1516460700|1128.99999997|1125.50034235|1128.99999990|1125.91111100|1127.65317882|2428.51195762
				1516460400|1129.88694119|1124.50000000|1126.11111100|1129.88694119|1126.37894939|42841.95674869
				1516460100|1129.99999000|1125.00000000|1125.00000000|1127.00000000|1127.28021472|36963.25355540
				1516459800|1130.99999987|1124.35000019|1125.99999900|1126.35431687|1128.74597347|53183.82428359
				1516459500|1133.00000000|1126.35430000|1126.35431684|1132.00000000|1130.64041468|73256.77503093
				1516459200|1133.87999792|1130.49999999|1133.87999597|1130.50000000|1133.33670431|11473.80035819
				1516458900|1134.17258921|1130.00000101|1130.49999999|1130.00000101|1131.74033610|39553.57502553
				1516458600|1130.00000101|1126.99999799|1130.00000101|1126.99999933|1129.79505710|21973.52455561
				1516458300|1126.99999924|1121.34207142|1121.79479937|1122.63048552|1122.91503017|8563.98333298
				1516458000|1123.34207116|1123.34207113|1123.34207113|1123.34207116|1123.34207115|11062.81991947
				1516457700|1127.34207113|1123.34207125|1127.34207113|1123.54207130|1124.66709119|19281.33000670
				1516457400|1127.00000000|1117.91942584|1126.90000000|1117.91942584|1123.38416643|42341.63064366
				1516457100|1117.91942572|1113.19557441|1117.91942572|1115.25000003|1115.53790198|9213.69504324
				1516456800|1118.00022311|1113.00046323|1115.53334135|1116.00044673|1113.74049988|31287.94495267
				1516456500|1125.85045953|1116.00044673|1116.00044673|1121.08272325|1119.91564182|10526.43918535
				1516456200|1127.00000000|1121.36499976|1121.36499976|1125.10000000|1124.77983736|7338.06097073
				1516455900|1129.00000000|1125.00000000|1126.99999994|1125.00000001|1125.83563235|28991.87330134
				1516455600|1129.00000000|1126.99999999|1128.99999768|1127.01698684|1128.45688053|24755.23353687
				1516455300|1127.37053500|1120.00000005|1127.01698684|1121.00000000|1124.69364892|79532.41751246
				1516455000|1122.71345599|1118.98799853|1120.00000003|1118.98799853|1120.61732505|35201.02281594
				1516454700|1118.98799854|1112.29565998|1118.98799853|1115.29490408|1116.95384324|26540.38692803
