situation elements:2
	8|Gen|1188
	31|Date|2017-11-02 14:21:30.222000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:283.10000000
			high24hr:305.35094395
			highestbid:283.10000000
			percentchange:-0.06811953
			low24hr:273.68300000
			lowestask:283.29999990
			candle300|288
				1509592800|283.62754514|283.00000000|283.19999981|283.34965447|283.08109876|5191.72227537
				1509592500|283.62754530|279.80400006|283.34965447|280.44000000|281.01067238|40659.80925470
				1509592200|282.23999908|280.45989470|281.00000001|281.90000000|281.21999317|109564.36013840
				1509591900|284.00000000|281.89999999|281.90000000|283.84600004|282.85855104|273775.64581028
				1509591600|286.44974005|283.84600002|283.84600004|286.00000000|284.89229312|134648.53531604
				1509591300|286.44973994|285.00000013|285.00030037|285.48999920|285.81018419|31637.02128331
				1509591000|286.60999923|284.00000000|285.49000000|286.53536761|285.23943375|42029.55321036
				1509590700|287.05511870|285.36100124|286.53536761|287.05511870|285.91735540|25119.20187734
				1509590400|288.29999977|285.30681617|287.05511884|288.00000000|287.18231156|46174.77952524
				1509590100|288.99999930|287.82999999|288.00000000|288.99999930|288.02624168|51812.14410246
				1509589800|289.47160730|288.30387077|289.17160669|288.30387077|289.00541016|54043.90434714
				1509589500|288.30387076|283.99999999|287.00000012|284.80812421|285.14211274|134517.70663531
				1509589200|286.99999985|283.84600000|284.80812434|286.99999985|284.96473456|36157.44540733
				1509588900|290.00000000|286.47713175|286.47713180|289.91502956|288.54308565|37238.07443317
				1509588600|290.00000000|289.27924759|289.91502956|289.27924759|289.78506266|77377.27743983
				1509588300|289.34785024|287.71199909|288.90000000|288.71772625|288.52651626|83392.90056985
				1509588000|288.71772625|286.00000000|288.51562384|286.00000000|287.39886978|100710.44992502
				1509587700|286.00000000|283.50000005|286.00000000|284.83770797|285.32552179|94050.09162745
				1509587400|287.98418336|283.00000000|284.83770782|286.75072010|285.17582745|166072.41254480
				1509587100|287.17055997|281.93500001|287.17055997|281.93500001|284.17597745|125357.54539495
				1509586800|283.11210662|280.99999976|282.21778221|282.13247996|282.64340144|189430.17072148
				1509586500|282.41237329|277.10000000|282.25446015|277.10000001|279.64015977|213188.83285487
				1509586200|278.83101999|273.68300000|277.10000000|275.54166619|276.31809200|376753.67942467
				1509585900|279.99999987|274.91000000|275.54166613|279.62715054|276.57111358|459501.20451044
				1509585600|283.18999946|279.62715054|280.49999763|283.18999931|280.71330629|362994.28959982
				1509585300|285.10000000|282.62715054|282.62715054|285.10000000|284.06011729|200512.89645537
				1509585000|286.23815652|285.00000000|285.10000000|285.86942856|285.67230008|76140.76708503
				1509584700|287.33999553|285.62715054|285.86942792|286.00000000|285.92059016|45049.76893860
				1509584400|287.77614027|286.00000000|286.00000000|286.52000043|286.33031789|90628.78906922
				1509584100|288.24794378|286.52000043|286.52000044|288.24794378|287.17344967|65820.92534980
