situation elements:2
	8|Gen|7358
	31|Date|2018-03-16 04:25:40.951000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:605.59999994
			high24hr:630.99999973
			highestbid:602.91684337
			percentchange:-0.02636655
			low24hr:553.06710052
			lowestask:605.49999987
			candle300|288
				1521134700|605.59999994|602.91684337|602.91684337|605.50000000|604.45207290|1736.69708625
				1521134400|605.97999968|605.97999968|605.97999968|605.97999968|605.97999968|0.00000000
				1521134100|605.97999968|603.54798162|605.97999968|603.54798162|604.89637136|2039.99556722
				1521133800|606.00000000|603.54147118|606.00000000|603.99037780|605.15040007|20308.69336729
				1521133500|603.99037790|598.58021446|603.99037785|598.58021446|602.20025086|3623.45041751
				1521133200|599.00000783|598.58021216|598.58021308|599.00000783|598.58072183|2287.93152696
				1521132900|602.70122298|597.00299648|600.00000000|597.00299648|602.10023798|118959.95909668
				1521132600|597.73552673|593.92826263|593.95525361|593.92826263|595.69836636|5053.90178898
				1521132300|596.76564773|594.00000000|596.76564773|594.00000000|596.21223830|1058.27672298
				1521132000|594.00000000|590.00000000|591.76589125|590.00000000|593.12727314|3164.13121794
				1521131700|591.99999189|588.65042662|590.00000000|591.99999189|590.02784925|5941.71934635
				1521131400|593.00999544|590.00000000|590.00000000|592.99999545|591.90980668|3836.76069280
				1521131100|596.72390043|595.00978826|595.00978826|596.72390038|595.55187106|4141.57878774
				1521130800|597.59999598|596.72390016|597.59999486|597.59999598|597.39309737|1227.14421289
				1521130500|596.72390033|596.72390033|596.72390033|596.72390033|596.72390033|72.30472470
				1521130200|599.99999905|599.40059777|599.99999905|599.40059777|599.85092885|798.41570680
				1521129900|600.01000329|597.60000000|599.40059850|600.00000336|599.21739877|23752.05757712
				1521129600|603.86219272|597.60000023|600.00000336|600.00000000|601.17921544|22758.42181591
				1521129300|600.00000000|597.37655686|597.37655906|597.37655686|597.97653745|5162.75128122
				1521129000|600.28637172|600.28637172|600.28637172|600.28637172|600.28637172|0.00000000
				1521128700|600.28637172|593.00000930|600.28637172|593.00000930|596.91579986|10078.37140817
				1521128400|593.00000049|592.99999506|593.00000049|592.99999564|592.99999687|7485.35688933
				1521128100|591.99999812|588.00000000|589.61789775|588.64944657|589.78799194|14555.06052968
				1521127800|594.00000000|588.64944600|588.64944614|593.00000098|589.87787218|99867.51720146
				1521127500|598.72998122|592.23525939|598.72997175|593.04148450|594.28384064|37625.54872995
				1521127200|599.00513656|594.00000003|594.00005000|599.00513639|596.20620432|11437.10077255
				1521126900|599.00513657|593.59941676|594.31000000|596.11137384|595.54369143|17386.63728276
				1521126600|601.99999935|596.11137378|596.11137384|598.71933966|597.87976410|12725.98044205
				1521126300|605.36717299|598.71933966|598.71933966|605.00000019|601.99911868|95091.05265699
				1521126000|617.23340295|604.21097056|604.21097056|613.94279661|608.00724912|12380.99012415
				1521125700|614.99999502|613.54000074|614.99999502|613.54000120|613.83188074|471.38391836
				1521125400|616.99997893|613.00000112|614.99999502|616.99997893|615.01722721|8448.73368409
				1521125100|617.00000000|612.05547662|612.05547702|616.77381376|613.08506934|27919.60784541
				1521124800|615.00000004|613.99999905|615.00000004|615.00000000|614.81734642|10098.09851161
				1521124500|616.99999981|614.53199993|615.99999725|616.00000074|615.16197496|12681.93639754
				1521124200|618.50000000|616.00000074|617.00000000|618.50000000|616.21491197|39123.99363138
				1521123900|618.99999660|617.00000000|618.99999656|617.00000013|617.94150469|12474.59103476
				1521123600|618.99999598|616.00000000|618.99999471|618.99999598|616.79361134|23595.54078093
				1521123300|618.99999756|616.00000000|616.00000001|616.68092127|617.82152103|20574.12790112
				1521123000|620.02900000|616.68092039|616.68092039|620.02900000|616.85927675|25311.24875669
				1521122700|620.85282135|618.02900012|620.02900000|618.02900012|620.05475107|10215.28694179
				1521122400|620.02900000|617.54888409|618.00000046|619.89999960|619.98855363|10180.80086623
				1521122100|619.97323035|616.51549005|619.89999952|616.51549005|618.44917916|6506.42360084
				1521121800|618.85100000|610.00000000|616.51548998|610.00000000|615.90342598|8929.67440502
				1521121500|610.00000000|609.10000002|610.00000000|609.10000002|609.99889602|9808.57073705
