situation elements:2
	8|Gen|2905
	31|Date|2017-12-19 19:24:00.328000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:837.49999984
			high24hr:838.00000000
			highestbid:837.49999980
			percentchange:0.18963068
			low24hr:701.00000019
			lowestask:837.49999984
			candle300|288
				1513671900|837.49999984|837.49999980|837.49999980|837.49999984|837.49999982|24.02480136
				1513671600|837.49999984|834.03313020|837.49999980|834.03313020|837.45403684|88487.96736385
				1513671300|837.49989993|834.03313016|837.49879990|834.03313024|836.48984864|42418.62274775
				1513671000|836.99999796|832.23600062|834.03313024|835.23600017|834.22523869|44623.14580250
				1513670700|837.49999983|833.23600000|835.23600025|837.49999980|835.91552045|69323.38801815
				1513670400|837.49999984|833.00000000|837.49999983|833.99999980|834.51441168|134550.47737850
				1513670100|834.00000000|831.50000001|833.00000000|834.00000000|833.15527673|67473.66142043
				1513669800|836.52655587|831.36617254|833.12623201|836.52655586|832.42930808|61771.78955694
				1513669500|836.52655587|831.12349990|836.52655586|833.99999985|834.54527930|28049.82008115
				1513669200|834.33686995|828.00000050|833.99999982|831.09999934|830.36899541|95133.75970684
				1513668900|832.39999974|826.00000000|831.09999923|832.39999954|829.29184615|107590.93835653
				1513668600|832.99989999|830.00100008|831.10000000|831.39799997|831.27663860|77920.49331210
				1513668300|835.29999956|829.34832323|831.39800000|832.20010070|832.12026660|131519.87819439
				1513668000|837.00000000|832.00000003|832.20010067|836.00000000|833.48416916|93514.97394361
				1513667700|838.00000000|834.80007004|835.32446273|834.80007004|836.66133804|107209.78665952
				1513667400|836.68399996|834.00000004|834.80007005|835.50000000|835.93672966|67936.60441868
				1513667100|836.00000053|834.00000009|834.00000009|835.00000000|835.32804540|40176.48489504
				1513666800|836.00000053|833.46092210|836.00000050|833.46092210|835.45651101|275968.24817976
				1513666500|835.00000101|832.20010067|834.99999920|833.57963526|834.07161740|103747.40713596
				1513666200|833.57963526|829.42125005|832.43971337|832.20010020|832.10214999|174296.01839777
				1513665900|832.20010020|829.20010020|832.20010020|829.20010020|831.36809361|60131.79482362
