situation elements:2
	8|Gen|5317
	31|Date|2018-02-05 13:17:34.457000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:818.18620853
			high24hr:970.61945108
			highestbid:818.18620853
			percentchange:-0.13875135
			low24hr:781.00000000
			lowestask:818.88796326
			candle300|288
				1517796900|821.31417847|814.94899380|818.18620853|820.56417831|819.35851648|23405.89131232
				1517796600|828.36672581|820.54485491|821.25417846|828.36672581|825.84226401|58020.10524771
				1517796300|831.17672585|828.35388519|828.35388520|828.35388519|829.62424616|18376.52551126
				1517796000|827.86388520|823.85234401|827.86388519|827.86388520|824.67045208|52326.27668031
				1517795700|830.36401317|820.54485497|830.36401317|822.32424420|823.01038415|9600.30061340
				1517795400|823.32599680|811.94001503|823.32599680|811.94001503|816.73728310|10174.55878865
				1517795100|814.99999996|809.00700001|814.74914943|809.00700001|813.55034802|29778.01658324
				1517794800|820.29071838|808.01647201|809.00700001|820.05547396|809.50432079|1186625.01138290
				1517794500|820.05547400|809.38936023|820.05547400|813.16737968|812.82181133|75702.33147332
				1517794200|820.05547400|808.01647201|813.19737990|815.53139296|813.12029658|159550.87520459
				1517793900|825.13346146|810.00000000|814.60533092|825.13346142|813.99444390|394244.82357397
				1517793600|825.13346158|813.19456025|825.13346144|825.13000000|820.17028773|131991.29833879
				1517793300|829.02097616|822.12011650|825.13000000|824.76097650|825.19073414|42771.42650515
				1517793000|832.79895463|825.39097693|825.39097693|831.38136100|829.85878390|4384.16124132
				1517792700|833.37628918|824.64268477|828.99484383|831.38924962|828.34285438|35117.20133524
				1517792400|833.13100775|827.34100711|829.43100710|833.13100775|830.75817844|32979.44183157
				1517792100|836.00000000|832.97100731|833.13100742|832.97100731|834.86110711|33295.08446692
				1517791800|834.77100708|834.07100706|834.77100708|834.07100706|834.23820057|9422.52809187
				1517791500|836.78100706|831.72423309|833.75100741|836.78100698|836.21889232|28233.50351547
				1517791200|838.04886031|836.22433300|836.78100706|838.04886031|837.89640045|16577.48263699
				1517790900|838.04886039|836.83700555|838.04886034|836.83700555|837.99151634|2779.62749660
				1517790600|836.83700555|833.73678986|836.83700555|833.73678986|836.75958131|9268.57071783
				1517790300|838.04885999|833.73678986|833.73678986|836.26011582|834.44185721|25695.92433774
