situation elements:2
	8|Gen|4292
	31|Date|2018-01-15 04:47:53.360000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1285.59999996
			high24hr:1423.99999999
			highestbid:1280.80000100
			percentchange:-0.07377521
			low24hr:1250.01000000
			lowestask:1285.59999996
			candle300|288
				1515951900|1289.17689914|1280.80000032|1280.80000134|1283.99999911|1283.02827586|29425.40493769
				1515951600|1285.62374717|1280.80000006|1280.80000009|1285.00000002|1283.23537491|16827.30730976
				1515951300|1285.00000001|1280.00000034|1285.00000001|1280.00000036|1282.33771989|44017.08519297
				1515951000|1284.99999831|1278.99999951|1279.75341377|1280.09999939|1282.79782200|65646.34857075
				1515950700|1287.15251530|1276.98608390|1284.99999920|1282.14081305|1284.03346371|72236.55326303
				1515950400|1282.09999976|1271.48082689|1282.09999976|1274.99999911|1277.46971113|33474.78538300
				1515950100|1282.09999954|1269.73464816|1274.99999964|1282.00000010|1276.28245889|65863.37837026
				1515949800|1283.00000037|1278.06000034|1282.00000010|1278.06000034|1281.75416396|41276.91369401
				1515949500|1292.33082733|1277.01904205|1283.00000040|1283.00000002|1283.52932027|62890.47655298
				1515949200|1287.65174967|1281.00000000|1283.00000001|1281.29999997|1282.02142467|31701.71700982
				1515948900|1283.16001600|1276.00000002|1282.89999967|1277.47669030|1281.25736836|33140.83639844
				1515948600|1275.00000004|1271.50000000|1275.00000004|1271.50000000|1274.09382557|53696.01554535
				1515948300|1274.74999998|1265.00000001|1271.50000000|1272.99999999|1268.24328539|38460.77992516
				1515948000|1278.94171641|1268.29651767|1268.29651767|1278.94171641|1271.87993218|42403.64615968
				1515947700|1278.94171727|1270.30826979|1275.37650049|1270.30826979|1274.66581619|34754.51584999
				1515947400|1279.99999615|1268.29715049|1275.99999952|1279.99999615|1274.91563179|26578.12313497
				1515947100|1285.65324304|1268.29651758|1279.99999615|1277.49377549|1276.96888701|105619.09380446
				1515946800|1277.05591012|1270.05590985|1277.05591012|1275.00000001|1273.87252361|21598.95129583
				1515946500|1277.05590998|1269.54525191|1275.00000000|1275.00000000|1276.26094293|39237.45572966
				1515946200|1275.44435233|1266.55540007|1275.00000000|1266.55540007|1272.64695439|34233.74320227
				1515945900|1273.00000017|1259.53637063|1266.55539979|1259.53637063|1267.04318734|52019.93042418
