situation elements:2
	8|Gen|5356
	31|Date|2018-02-06 08:47:15.543000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:729.70968100
			high24hr:858.74914896
			highestbid:723.62300101
			percentchange:-0.11300746
			low24hr:640.00000000
			lowestask:729.50968098
			candle300|288
				1517867100|730.86424986|718.43459712|730.86424986|718.77000000|727.32250358|38776.61902061
				1517866800|727.88361986|713.00000000|718.43459707|725.41000012|718.07371775|156385.56525509
				1517866500|729.55719176|718.68451564|726.55077499|725.41000068|724.41577572|110642.78474738
				1517866200|738.92999996|720.84757044|725.41000030|735.05820000|730.99238768|212603.59521231
				1517865900|735.48141814|711.82994690|735.05820000|716.00000040|721.05022047|100163.31271542
				1517865600|720.81503236|705.00000000|719.14625337|718.00000000|715.50975921|141718.73289185
				1517865300|719.99999999|689.00000000|718.00000000|693.77364255|708.83579224|140282.86311258
				1517865000|701.44550000|684.19950003|693.77364255|699.98767084|691.01642683|192368.04132894
				1517864700|708.39252357|695.48406335|699.98767087|703.89999994|701.07647215|221619.67700374
				1517864400|719.27647082|691.40160005|703.89999994|716.33444003|706.75637040|309884.13946537
				1517864100|737.78079999|714.20959421|718.00000000|733.26094254|722.23268623|175906.98976582
				1517863800|756.00702347|720.00000000|733.26094254|755.99999993|737.39541662|385916.31541596
				1517863500|760.61210015|724.54690858|755.99999994|731.02106006|749.89822003|572001.40883762
				1517863200|748.99999995|727.31000001|731.02106006|748.00000000|735.76927946|255547.33307327
				1517862900|750.37819225|721.64390402|748.00000000|736.27999980|734.01925348|365936.67593472
				1517862600|750.99680419|721.00000000|736.27999980|721.00000000|740.64952402|785994.03737077
				1517862300|725.00000000|692.81801003|723.18749989|694.99999994|708.07321521|312891.07265187
				1517862000|706.65748565|670.00000048|694.99999998|673.21516125|688.92635120|282603.45058940
				1517861700|673.43740797|664.72392843|673.21516129|665.55228400|669.43580653|75295.72343101
				1517861400|682.55822968|664.72392843|665.55228400|673.68132967|674.97013209|403499.61396832
				1517861100|693.83980778|661.00000003|675.53000000|661.00000003|677.92497168|803364.69708972
				1517860800|662.85150985|643.68132965|661.00000000|647.29223205|649.51187239|480610.23111371
				1517860500|650.62694999|640.00000000|643.68132965|649.00000014|643.62645508|203234.25301549
				1517860200|655.00000000|643.50001200|649.00000015|651.12000012|649.21732431|309753.81777773
				1517859900|654.99999999|651.12000012|651.12000012|651.22531400|652.38894965|197568.10800471
				1517859600|668.68132967|651.22531394|652.00000000|668.68132965|663.96064048|847366.04927679
				1517859300|670.00000008|652.01048195|668.68132965|655.53000007|658.73231800|366600.25684924
				1517859000|665.00000000|654.00000000|655.53000007|665.00000000|658.25677573|204461.56366026
				1517858700|669.59616509|661.32000008|665.00000000|664.00000000|665.20081237|166192.39416997
				1517858400|676.31051156|663.80000005|664.21743281|674.76999977|669.06584601|199811.54220120
				1517858100|683.15169238|672.60000003|674.76999975|677.99000001|678.63978934|86058.98111698
				1517857800|684.02992830|662.64396275|679.49999999|675.99999988|677.52777693|191844.43697712
				1517857500|680.37495065|656.46573796|675.99999988|676.99000089|666.55938663|1002837.80589160
				1517857200|685.00000000|672.99000008|676.99000086|676.99000013|679.96614124|449500.27916208
				1517856900|688.27513241|675.00000000|679.99999992|685.65000001|681.01652071|199107.52390180
				1517856600|692.88532969|685.65000000|685.65000001|690.00000000|689.14987486|95172.64373113
				1517856300|698.07256733|690.00000000|691.29532977|691.00000000|694.30344921|157209.04169392
				1517856000|705.84880342|692.43415266|692.43415266|698.76381706|698.31741737|155584.63259977
				1517855700|710.00000000|695.29682058|702.22528315|700.17806698|703.81705154|503403.87133008
				1517855400|702.90806698|690.12280129|700.00000008|695.99999996|697.10806612|284236.98163208
				1517855100|704.33422220|691.61499313|693.00000001|698.85502410|698.38996867|202168.84497706
				1517854800|700.38574787|684.61960788|696.12574795|691.40299979|692.25257324|235489.35827439
				1517854500|691.76399980|688.00000000|691.41299979|690.42490984|689.55595220|125014.78199442
				1517854200|700.03490990|689.00000000|691.27380329|698.43490984|693.54408765|138962.41400789
				1517853900|707.65490980|698.52490991|698.52490991|704.84115654|702.26329920|252334.82645947
				1517853600|714.28390156|695.00000000|704.84115658|697.55042111|699.56690678|272797.87585856
				1517853300|708.00000000|691.77072899|691.77072899|707.03076630|701.23705048|519566.32735786
				1517853000|712.81531417|707.20000000|707.20000000|712.81531417|708.99733066|116553.75854561
				1517852700|714.00531363|710.00000026|712.81531417|710.00000026|711.92425941|94352.82876025
				1517852400|716.99999993|710.05869731|711.83531416|715.56939740|713.91685106|34513.26836709
				1517852100|717.87869739|715.56939740|715.56939740|716.91000000|716.58069762|22070.77532447
				1517851800|723.59999988|716.01457394|716.91000000|723.29532633|721.40987883|35816.43788873
				1517851500|721.44838879|710.49999997|721.44838879|710.49999997|712.62466437|111574.61032407
				1517851200|713.99999995|710.00000000|710.49999997|713.99999995|710.80185854|164711.15667897
				1517850900|717.93941693|710.00000000|713.99999999|710.52504890|713.40934467|93663.08894057
				1517850600|718.60488601|710.50000000|712.09999998|718.60488601|712.16902128|155206.54814826
				1517850300|721.67544660|717.86664936|719.00000000|717.86664936|718.83204331|12626.88492893
				1517850000|721.79999988|715.09544706|717.02702273|719.99999983|717.94089468|27669.65946663
				1517849700|723.95314646|714.50000000|719.99999980|722.00227352|718.01274819|168893.63937363
				1517849400|726.00074195|722.00227393|724.43074190|726.00074195|723.28531374|25304.59513401
				1517849100|729.79999943|725.34713641|725.34713651|725.73000000|726.49732936|43974.34430700
				1517848800|729.38274617|722.00227372|725.73000000|724.97274679|725.77932075|31939.44453267
				1517848500|730.00000000|720.61483788|724.97274675|722.33483785|726.03528290|123530.69309339
				1517848200|731.88442433|719.90483775|725.64986109|730.05086864|723.61489220|70693.46264352
				1517847900|734.75250154|730.05086864|730.05086864|730.05086864|732.78014932|78180.96323566
				1517847600|740.95478712|730.05086864|730.05086864|740.95478709|737.45897483|44841.50339096
				1517847300|741.74026549|734.42905661|737.71458796|734.42905665|737.85884282|204065.65467657
				1517847000|736.69999989|730.05086886|734.42905665|731.70518341|731.29915362|44471.40253916
				1517846700|737.79026548|730.05086868|731.70518341|737.03478751|730.83994248|5481.50194552
				1517846400|741.42916712|734.59478709|739.37478741|734.59478713|737.45452833|104048.47888955
				1517846100|736.22642701|727.21661994|734.59478714|734.98690359|730.43709045|94643.16123962
				1517845800|741.73112102|729.66643744|733.97918508|740.35711709|736.37362112|175857.33134264
				1517845500|757.65468951|741.42974945|741.42974945|745.56725170|750.58217954|131627.06097693
				1517845200|747.33186210|732.37148440|745.56725170|736.67828589|740.68331874|228179.50848915
				1517844900|738.44294131|712.15304501|736.00000002|715.10000024|727.21092494|279391.02363889
				1517844600|721.30769076|709.00000000|715.10000041|712.80000025|714.03849930|133664.00110674
				1517844300|717.28769070|709.10000001|717.28769041|716.00000000|712.64749505|104375.99425766
				1517844000|719.00000003|709.00000000|716.00000000|717.00000000|714.52403388|201715.73476922
				1517843700|722.73504848|717.00000001|717.00000001|722.00000000|719.98962282|41692.52751109
				1517843400|727.43199997|719.57000002|723.50504857|723.94184567|722.51134914|91091.64990153
