situation elements:2
	8|Gen|2428
	31|Date|2017-12-09 13:21:17.603000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:453.08247331
			high24hr:455.32000000
			highestbid:453.02144133
			percentchange:0.11200614
			low24hr:398.00000000
			lowestask:455.31908709
			candle300|288
				1512786000|455.31954243|452.11539845|454.61022966|453.99000017|453.98784177|10994.30176828
				1512785700|455.32000000|452.89000017|455.31954353|455.09640002|454.65182343|39390.95044896
				1512785400|455.09640002|450.67374421|455.09640002|451.10000006|453.13783121|103835.49329216
				1512785100|452.00000002|451.10000000|451.10000003|452.00000000|451.96009639|31061.81289596
				1512784800|453.37374288|450.64889990|452.00000000|451.19999997|451.62980210|56092.25152696
				1512784500|452.40650218|449.01000019|451.39999992|452.40650218|450.49836298|97177.74714382
				1512784200|454.97999955|451.06502282|452.49999973|453.28098209|453.83799236|84290.62654095
				1512783900|455.09640002|453.28007323|453.28098203|455.00000000|454.31523833|75447.27408783
				1512783600|455.00000000|452.27961869|455.00000000|452.27961869|454.03515133|64438.71047779
				1512783300|453.99999998|452.27961857|452.99999995|453.18553666|453.03812165|36153.50113903
				1512783000|454.79954512|450.01000000|454.15493662|454.79954511|452.33367154|165724.34492005
				1512782700|454.80000000|451.43067612|452.91453361|453.49999995|453.51022594|28809.25911182
				1512782400|454.13471329|448.00000064|451.43017438|448.00000064|450.85963103|195776.33752177
				1512782100|449.82242000|447.22376321|448.50044861|447.22376321|448.72909236|38460.04488363
				1512781800|448.87628089|445.90089223|448.04999982|447.00000000|447.76834985|41985.68298120
				1512781500|447.29166208|444.19042372|445.90044615|444.19042372|446.11461374|31289.97087873
				1512781200|446.65051796|443.70000000|444.19042353|445.01499996|444.93072631|61409.05921532
				1512780900|447.19999898|444.37031076|444.37031076|445.00000001|445.72846300|147484.20070709
				1512780600|447.76100000|445.00000000|445.00000000|447.76055224|445.85972028|148044.93681472
				1512780300|448.43999995|444.00000025|446.60393468|444.00000025|446.36210042|57948.65295716
				1512780000|445.14012225|443.26033326|445.14012225|444.84807032|444.06330683|46189.37113409
				1512779700|445.80000000|444.16000000|445.79955408|444.59277826|444.91203643|20239.18702505
				1512779400|446.79855255|443.70403730|443.80000016|446.29999900|444.54137729|46757.45275308
				1512779100|446.79855274|445.26000000|446.26000003|445.77000000|445.80818232|2674.89499882
				1512778800|446.79979549|445.26000000|445.26089310|445.26000000|445.30627558|27311.75614280
				1512778500|445.26000000|443.70274599|444.31006711|444.18837670|444.95052131|32776.09687767
				1512778200|445.93334564|443.93021000|444.99999866|445.93334564|444.80115677|12195.38319386
				1512777900|449.82242000|440.65678503|445.93339037|442.00002000|446.03318584|114489.90374553
				1512777600|442.72731129|438.36071003|442.72731129|441.81031703|439.25716383|211292.02325585
				1512777300|442.85241180|440.79674134|441.81031703|440.79674134|442.45647698|31785.95378557
				1512777000|442.28502649|440.79674037|440.79674134|442.28502649|441.08788576|45159.60234331
				1512776700|443.17048146|438.13978408|442.28502666|443.17048146|441.88004340|52538.33047883
				1512776400|444.05593410|442.20400545|443.17003829|442.20400545|443.26120370|1763.33179162
				1512776100|445.35955300|442.20400542|443.17003750|445.05515267|443.37478174|33847.37902738
				1512775800|445.37577900|440.20501772|443.75515267|441.70390603|442.71766912|50272.93508962
				1512775500|442.58598554|438.00000000|438.00000000|441.70302166|441.78243414|37321.67279824
				1512775200|441.70302228|439.54900002|441.70302228|440.54910971|439.89277626|31299.00076009
				1512774900|440.79999997|440.54910971|440.54910971|440.54955026|440.55428796|16028.65819039
				1512774600|444.32755223|440.54910971|440.54910971|442.79999999|442.28348461|20568.32480099
				1512774300|442.79999999|441.97530097|442.79999999|441.97530098|442.17953779|3712.41470915
				1512774000|446.67211466|441.97530076|441.97530076|445.99999993|444.40348616|37733.75414540
				1512773700|446.20000000|443.39130011|445.50000000|445.00000000|445.60984514|29186.09158423
				1512773400|445.53400000|443.00088869|445.00000000|445.00000000|444.82024787|37999.93611370
				1512773100|445.53399969|443.00000052|443.00000161|445.53399968|443.61232161|3461.31303377
				1512772800|445.53399998|442.87800027|442.87800027|444.39800001|444.58883050|58214.21569283
				1512772500|444.79999899|443.67098804|443.85060406|444.62115267|444.24492194|14244.26729364
				1512772200|444.79999888|442.83233224|444.62115268|444.22699999|443.57426078|37783.81596122
				1512771900|444.22700000|441.14035306|443.99999900|443.00000000|443.07763464|1692.75746017
