situation elements:2
	8|Gen|3946
	31|Date|2018-01-07 23:47:34.593000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1071.93259699
			high24hr:1087.11129612
			highestbid:1071.93259712
			percentchange:0.07582715
			low24hr:983.88428076
			lowestask:1075.00000000
			candle300|288
				1515329100|1075.00000000|1071.66272271|1075.00000000|1075.00000000|1073.39179391|6707.08396578
				1515328800|1074.99999998|1069.06275159|1074.99999998|1071.29550750|1072.94984962|87095.42997958
				1515328500|1073.47328003|1069.00000000|1073.47299794|1073.47328003|1071.20682328|135207.26237708
				1515328200|1073.47328100|1070.12955076|1072.00000001|1071.32955045|1071.07669725|21212.16734839
				1515327900|1071.32955075|1068.99999999|1070.12955076|1069.99999998|1070.60814481|35834.32369484
				1515327600|1070.00000000|1067.90000087|1069.98800001|1068.92999920|1069.60317044|66875.45868183
				1515327300|1070.00000000|1066.59854676|1067.90000024|1068.87999932|1069.51374683|24490.40754734
				1515327000|1068.89999988|1067.00000000|1068.87999932|1068.89999988|1067.92755316|32026.28205237
				1515326700|1071.50615255|1066.00000000|1070.15227598|1070.15227660|1068.04321291|141464.53766864
				1515326400|1074.15227810|1068.82235749|1070.15227688|1074.15227810|1069.35829565|201357.13429686
				1515326100|1075.19000089|1071.90000000|1074.15227809|1071.90000000|1072.86903270|69711.90119443
				1515325800|1075.19000089|1072.00000000|1072.00000000|1073.19000044|1073.40696530|122819.72559624
				1515325500|1077.49999955|1072.16225010|1073.19000056|1072.16225010|1073.73260761|49024.84158474
				1515325200|1078.74629094|1071.00030030|1072.16224988|1078.74629094|1073.57882082|40177.32995767
				1515324900|1079.06254297|1070.54462740|1078.74629112|1074.40005775|1077.89891996|67807.47334249
				1515324600|1081.98899841|1074.40005769|1074.40005769|1079.06254469|1079.14978180|28245.62300712
				1515324300|1082.00000201|1070.54452741|1081.98899862|1081.00057593|1078.28384683|90358.52705809
				1515324000|1085.00000033|1081.00000057|1081.00057578|1085.00000000|1082.47310814|18652.30172315
				1515323700|1086.74293861|1081.00000000|1081.00000033|1083.05155390|1083.16476418|17857.17717664
				1515323400|1083.05155396|1078.05332504|1083.05155390|1080.00000000|1079.92560032|74245.19763901
				1515323100|1080.00000000|1078.00000315|1080.00000000|1080.00000000|1079.95101363|52289.05392290
				1515322800|1083.05155381|1078.00000065|1080.00000000|1079.99999991|1079.52272735|133115.79151876
				1515322500|1083.05155303|1079.10000000|1079.99999991|1081.00000004|1080.43306266|68495.73049374
				1515322200|1084.89999881|1081.00000000|1083.05155387|1081.00000000|1083.19294609|24300.64240820
				1515321900|1084.99999970|1081.00000002|1084.89999994|1084.99999970|1083.90294342|118832.26518795
				1515321600|1086.73474999|1081.00000004|1082.40224403|1086.73474999|1082.76506277|65943.36076695
				1515321300|1087.11129612|1079.97002458|1086.73474999|1081.00000000|1083.70205053|109693.34201275
