situation elements:2
	8|Gen|2125
	31|Date|2017-11-29 02:42:25.634000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:466.00000193
			high24hr:480.00000000
			highestbid:466.00000204
			percentchange:-0.02285594
			low24hr:456.50000001
			lowestask:467.23999889
			candle300|288
				1511883600|467.23999886|466.00000167|466.00000193|466.00000193|466.83729148|24067.66159995
				1511883300|467.23999901|466.00000163|466.00000163|466.40000158|466.60442578|4601.77591870
				1511883000|467.52614595|466.00000159|466.40000158|466.40000046|466.88927556|40094.58507171
				1511882700|467.48999985|466.00000240|466.40000034|467.48999985|467.11413623|14061.80758251
				1511882400|467.96834260|466.00000005|466.00000200|467.96834260|467.49367206|26455.70785321
				1511882100|468.48499952|465.00000006|467.96834299|468.48499952|467.17222934|41438.15145496
				1511881800|468.99999997|467.00000000|468.48499991|467.09999946|467.60746645|27572.16172497
				1511881500|469.00000000|467.00000000|467.09999946|467.10000049|467.30308475|133587.18230417
				1511881200|468.99999754|466.45000201|468.75000174|467.10000149|467.52675527|92723.11148759
				1511880900|468.99999830|467.10000000|467.10000099|467.50000022|468.19720163|13818.72199438
				1511880600|469.89999997|467.50000022|467.50000022|468.68434916|468.50059495|43053.12208796
				1511880300|469.66884730|467.50000000|468.68533000|468.92000011|468.48841300|43327.77121820
				1511880000|469.00000000|467.50000000|469.00000000|468.36227572|468.58801408|6168.51741042
				1511879700|468.36227572|465.49612006|468.29000000|467.45000100|467.35960068|55756.77990820
				1511879400|468.07353311|465.49611947|467.45000106|466.60000006|466.19691112|221979.70337604
				1511879100|467.47976594|466.00000001|466.60000006|466.00015188|466.81466084|10765.30196674
				1511878800|467.00000040|466.00015070|467.00000040|466.49742885|466.32544330|21238.78375376
				1511878500|467.99999987|465.00535384|466.49742885|467.99999987|466.07050415|33585.73435890
				1511878200|468.00000000|466.00000086|467.99000000|467.00000000|467.11250530|25115.92579775
				1511877900|467.11990500|465.00930077|467.00000000|466.75993011|466.51880277|21431.93484326
				1511877600|467.40000000|466.00000004|466.30000004|466.95814182|466.57972782|23856.26552865
				1511877300|466.95814260|465.00000000|466.95814185|465.80000000|466.37961065|23492.95946828
				1511877000|465.81152062|463.20000012|465.81152060|465.81152061|465.05376688|45374.74011469
				1511876700|465.89999943|463.00000000|465.49488329|463.10000013|463.50148991|48210.43869651
				1511876400|465.45574905|463.00000000|464.00000015|465.10000005|463.50296382|64224.63482390
				1511876100|465.10000005|464.00000020|465.00000001|464.00000026|464.51461354|71158.72960454
				1511875800|465.00000000|463.31402640|464.00000021|464.87677917|464.05529740|97021.13256138
				1511875500|465.00000000|463.10000077|464.59534453|464.00000000|464.25818876|66296.61631161
				1511875200|464.58735074|460.48803456|464.00000000|461.49999948|462.97323507|182440.95213841
				1511874900|462.00000000|459.90000000|461.00000000|459.90000000|460.30553612|73266.17967480
				1511874600|460.10000000|457.40000002|459.90000000|460.09999993|459.90898508|190820.24255074
				1511874300|460.10000000|457.00000001|460.00000001|458.41000004|459.44224278|260358.68591164
				1511874000|458.41000004|456.80000000|457.99999990|457.40000106|457.48914496|150640.02337192
				1511873700|458.99999961|457.30000007|458.00000000|458.99999961|457.69374903|73787.20453942
				1511873400|460.12540000|457.20000000|458.99999984|460.00000000|458.96953519|105859.89525474
				1511873100|461.24693210|456.50000001|460.00000000|461.24693210|459.23751785|198380.15357710
				1511872800|462.00000000|457.00000000|460.10100004|460.92000011|459.15345790|216424.98384663
				1511872500|465.88999869|460.00000000|463.10000999|464.00000000|461.95299855|134854.61373432
				1511872200|465.88999998|462.99999992|464.00000000|464.12000100|464.30065285|96246.29502611
				1511871900|464.12657993|462.90000000|464.12000100|462.90000000|463.51179903|224648.68544977
				1511871600|463.27474391|462.20000013|462.90000000|462.60000000|462.83600973|62694.39863391
				1511871300|464.00000009|461.00000000|462.60000000|464.00000009|462.23860759|102098.56038264
				1511871000|464.99999858|462.99561856|464.00000010|464.00000000|463.61274442|164144.82043682
				1511870700|467.34999937|463.99999712|464.20000000|467.34999937|465.33885376|120080.03019489
				1511870400|467.98999892|466.73330000|466.73330000|467.00000001|467.03501532|51640.77215427
				1511870100|467.99999739|467.00000001|467.99999739|467.24013000|467.20583401|34309.58939948
				1511869800|467.99999706|467.00000403|467.24013036|467.99999706|467.70988766|10149.73996748
				1511869500|468.00000000|466.73330001|467.00000300|467.99000000|467.00459526|74552.94043138
				1511869200|468.88799000|467.40000174|467.99000000|468.88799000|468.34158551|18637.50792403
				1511868900|468.89999926|464.00000000|468.88799000|468.10000000|466.79987114|167540.25889950
				1511868600|468.99999965|467.26881118|468.10000000|468.99999965|468.11893394|60705.30962978
				1511868300|470.00000000|468.00000000|468.99999968|470.00000000|468.93608928|95577.42059881
				1511868000|470.39999990|469.01000120|470.00000000|470.39999990|469.99660540|24957.51673294
				1511867700|471.50001105|469.00000229|470.39999996|471.00000200|470.16008374|76888.58738672
				1511867400|472.00000000|470.00000003|471.50001139|471.00000105|471.06709706|17344.48766779
				1511867100|471.99999950|469.00000073|470.58810000|470.01000001|470.28647453|30594.78511488
				1511866800|472.00000000|469.00000000|470.85100000|469.50000003|470.16815932|43155.07440479
				1511866500|470.85100000|469.00000000|469.50000003|469.00000000|469.99411023|13338.70050529
				1511866200|471.99999998|468.60000022|469.00000000|468.60000022|469.64796444|37654.23293199
				1511865900|472.00000000|468.20000004|472.00000000|468.20000004|470.11040482|27210.62963756
				1511865600|470.85903753|468.20000000|469.73999989|470.85903683|468.96702864|89757.50469639
				1511865300|470.99999952|469.00000000|469.00000039|470.00000028|470.43119137|110364.24651606
				1511865000|472.00000000|469.00000000|470.00000018|469.50000006|470.22191509|60369.66169542
				1511864700|470.72504672|469.40000152|470.72504667|470.00000021|470.15344192|103799.43579121
				1511864400|471.55099993|469.30000015|470.00000012|470.83999985|470.71488082|54835.51278609
				1511864100|471.00000000|469.00000090|470.83999982|470.99999999|469.93075138|75527.09867354
				1511863800|471.85100000|468.45315042|469.00000055|471.40811999|471.09578153|125196.72890920
				1511863500|471.40811999|466.99059701|471.05099973|468.79999972|470.32307914|507770.43612176
				1511863200|470.99999826|468.70000000|468.70000000|470.17297806|469.66160889|70426.47998240
				1511862900|471.12000000|470.17297809|470.99999852|471.12000000|470.98152584|32423.70575149
				1511862600|472.99999966|471.12000000|471.12000000|471.33300058|471.70827096|14386.48011427
				1511862300|473.95830838|471.33300058|472.01200100|473.87126989|473.13860090|67686.70652885
				1511862000|474.00000001|472.50000007|473.87126989|472.99999999|473.40591665|40093.53058689
				1511861700|473.86270279|472.16923001|472.49999999|473.86270278|473.33419781|52098.63598463
				1511861400|473.86270279|472.01100059|473.86270278|473.39999972|473.36451716|33610.42308235
				1511861100|473.50000000|472.01000172|473.29998210|473.49999997|472.95487851|23711.56898314
				1511860800|473.75099997|472.00400012|473.49999991|472.00400085|472.60413642|8820.81071392
				1511860500|472.77999818|472.00400041|472.49999965|472.77999818|472.53455676|11924.75695679
				1511860200|472.78999971|472.00360097|472.77999846|472.78999971|472.51008743|4858.00094683
				1511859900|472.79999999|471.33300025|472.78999979|472.43299925|471.86127149|177427.18696640
				1511859600|472.53299997|472.00000000|472.43299925|472.53299997|472.15742466|73065.19936950
				1511859300|472.82980819|471.33300007|472.53299874|472.82980819|472.51859699|44132.69634147
				1511859000|473.80073255|471.33299999|471.33299999|473.02650020|472.45306228|67396.78734036
				1511858700|473.80073287|472.66554686|473.00000015|472.87609716|473.24173342|87673.03835139
				1511858400|472.87609717|470.00000000|472.66554681|470.33299999|471.17674062|25891.77405937
