situation elements:2
	8|Gen|5921
	31|Date|2018-02-16 23:52:18.226000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:925.00000000
			high24hr:945.69999999
			highestbid:921.00000128
			percentchange:0.00336212
			low24hr:906.00000000
			lowestask:925.00000000
			candle300|288
				1518785400|925.60000027|921.00000153|921.00000198|925.00000000|925.31398950|4659.69496691
				1518785100|925.00000000|920.00000076|925.00000000|923.28760427|923.03147063|27625.35879160
				1518784800|923.28760475|920.00000000|923.28760467|922.00000000|922.39859896|2148.86713209
				1518784500|922.39634849|918.59167223|922.30742978|922.39634849|921.78764416|33274.65843004
				1518784200|923.28760472|919.59272484|922.39634849|922.00000003|921.24309908|11700.67982182
				1518783900|924.50000000|920.00000103|924.50000000|921.00000000|922.91925058|15434.56307536
				1518783600|922.50010000|920.00000000|920.00000070|922.50010000|920.96417529|1602.62128016
				1518783300|926.02071408|922.50010000|925.00000000|924.47000000|925.26371467|5985.10047280
				1518783000|925.00000000|920.97132102|925.00000000|924.67000081|923.55798772|19571.42296940
				1518782700|924.60838983|922.78489971|924.47533195|922.78489972|924.45580431|8097.82012249
				1518782400|924.38289355|919.67000014|922.78489971|919.67000014|922.39440676|19887.86211818
				1518782100|922.30000001|919.59272484|921.99999994|922.30000001|919.75643555|1811.62370375
				1518781800|922.50000000|919.80115143|922.50000000|921.00000000|921.48985974|1299.34886851
				1518781500|922.50000000|917.00225763|922.49999982|917.00225763|920.57323859|7130.41468612
				1518781200|918.99999965|916.00225826|916.00225826|918.99999965|917.24434425|1495.85941252
				1518780900|919.59272610|916.00000073|916.00025769|918.57052860|919.12829572|12729.31441623
				1518780600|918.57052857|916.99999920|918.57052857|916.99999923|917.25877807|4950.03161134
				1518780300|918.57052763|913.19377019|918.57052763|916.11000000|914.20060231|99683.55109820
				1518780000|919.99999828|916.11000000|916.11000000|916.60994330|916.29113237|12983.13884865
				1518779700|922.48999756|917.32574286|920.00000000|920.11071973|919.93347378|3583.07551911
				1518779400|922.48999825|916.16597646|920.11071979|918.40000000|919.91833172|9527.59665464
				1518779100|918.49999963|916.11000000|918.49999923|916.22330000|918.10219484|7211.39884679
				1518778800|922.49999928|917.70798707|918.99999967|922.49999928|920.05091541|6742.54012026
				1518778500|922.78489971|921.71199746|922.49999932|922.00000000|922.19626609|3031.86250121
				1518778200|921.75999788|921.75999785|921.75999788|921.75999785|921.75999785|618.21240159
				1518777900|921.61000451|918.10000437|921.00000015|919.10000001|919.77106234|31749.96073512
				1518777600|916.78490160|916.78490160|916.78490160|916.78490160|916.78490160|0.00000000
				1518777300|921.89999979|916.78489911|916.78490160|918.99999615|917.77545715|33670.17004487
