situation elements:2
	8|Gen|2779
	31|Date|2017-12-17 04:24:32.954000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:684.00000000
			high24hr:710.01110000
			highestbid:684.00000000
			percentchange:-0.00025014
			low24hr:672.00000000
			lowestask:684.69999923
			candle300|287
				1513444800|685.00000000|680.10000000|684.00000000|683.30000000|683.43817156|107684.15545322
				1513444500|684.56115002|681.10000000|683.00000000|684.56115002|682.52349261|27410.66861747
				1513444200|684.56115084|682.50000000|684.56115010|682.50000000|683.46478765|11502.49576566
				1513443900|685.99999587|682.00000000|683.94999996|685.99999587|684.14552079|50134.36926976
				1513443600|685.99999961|682.48303851|683.09999792|685.99999961|683.75259041|6154.74305954
				1513443300|688.00000000|683.60570653|685.99999970|686.13000015|685.79175907|149912.54762744
				1513443000|687.99999942|686.13000014|686.88620000|687.00000010|686.64305023|14921.32613496
				1513442700|688.12999996|686.00000052|687.00000010|688.12999996|687.27672773|27293.16123963
				1513442400|689.39000000|685.80000093|686.00000010|688.55192064|687.37081016|41065.51015689
				1513442100|688.55192064|685.00200047|688.55192063|685.00200047|688.31657161|199895.66631049
				1513441800|688.46865254|683.99999985|688.46519160|684.00000000|686.13608059|115348.05822324
				1513441500|684.33299990|682.00000020|682.00000083|684.33299990|684.01291508|62799.19527525
				1513441200|687.00000000|678.00000000|683.99999985|679.00000001|682.25728792|47761.63994096
				1513440900|682.94999997|679.50000000|679.99999988|682.94999996|680.28218573|98494.51087806
				1513440600|683.00000000|677.50000095|680.00099996|680.00000000|680.16151763|130021.30511233
				1513440300|680.00100000|674.25654276|680.00099992|675.90000000|677.34291982|178386.43200315
				1513440000|679.99999976|675.00000000|675.90000000|679.43700047|677.34833423|189280.40909562
				1513439700|680.99999991|679.43700047|679.43700047|680.99999991|680.28583969|283504.99152979
				1513439400|682.58000174|680.00070001|680.99999991|680.58000223|680.53376267|123174.05000530
				1513439100|682.99999974|680.58000124|682.99999867|682.00000000|682.42800888|62942.02319753
				1513438800|684.89999936|682.00000000|682.99999976|684.01000000|683.15934187|38381.63500308
				1513438500|684.89999975|680.24257047|683.52000000|681.00000000|683.98584660|26478.07562538
				1513438200|684.54399830|680.24257044|681.00000001|684.54399830|681.59629139|49220.83772509
