situation elements:2
	8|Gen|2515
	31|Date|2017-12-11 08:51:41.180000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:432.00000000
			high24hr:464.02134163
			highestbid:431.42104400
			percentchange:-0.05682471
			low24hr:412.00880000
			lowestask:431.99999997
			candle300|288
				1512942600|433.53152841|431.42104073|432.00000000|433.53152841|432.68109901|9346.17088432
				1512942300|438.00000000|433.05778824|433.53152844|435.75778802|435.30192501|35507.68683621
				1512942000|436.66499959|432.00000000|433.05778743|436.66499959|433.73791293|20952.45901487
				1512941700|437.96900000|435.70296692|435.70296692|437.61599989|436.06157470|68532.18388346
				1512941400|437.61599989|432.26404980|437.33100008|433.00000100|433.49575042|37125.86357945
				1512941100|435.73730201|430.40200024|434.00004981|432.99999999|433.33943740|78878.92678645
				1512940800|439.77000000|430.12082971|433.00000000|438.83872428|434.72507024|343188.26815571
				1512940500|442.78112856|438.83872421|438.83872426|439.45169400|439.05695233|41409.70543188
				1512940200|444.22399982|438.95400000|438.95400000|441.90023941|440.18787651|145128.98853870
				1512939900|444.96999978|442.84999888|444.96999978|442.84999897|443.16496888|20620.52756206
				1512939600|443.00000000|441.00000001|441.00000002|442.72731152|442.00842101|64243.85249550
				1512939300|446.79625730|441.86490603|442.72731152|445.74537636|445.67208648|59830.72980887
				1512939000|445.74537650|441.86490604|441.86490626|441.99334000|443.93148607|70785.70518900
				1512938700|443.73999951|441.86490353|441.86490709|443.73999951|443.16302575|23000.94999514
				1512938400|444.68999978|441.86490109|441.86490337|442.42832001|442.65458004|9178.89575212
				1512938100|443.76004995|441.86485340|441.86485343|443.76004977|442.10425589|27659.48926462
				1512937800|446.72783100|443.01699862|443.76004982|445.00000000|445.72733160|47005.78999601
				1512937500|445.98999994|443.30000049|445.94999989|443.30000093|445.46163062|4651.87557211
				1512937200|445.99999996|443.22000000|443.30000036|443.22000000|445.79873372|11799.08347996
				1512936900|445.90199983|441.86485130|445.06826881|445.90199983|443.90681894|6954.16094873
				1512936600|445.84262180|442.00000000|442.23123826|442.31700000|442.50549692|51707.16667201
				1512936300|448.00000000|442.31699830|442.31699830|444.43526078|443.19630753|12580.52435092
				1512936000|448.00000000|443.00000000|444.43081647|445.37699830|445.15095220|24479.82068988
				1512935700|448.00000000|445.37699830|447.23619603|447.05350023|447.04070229|60873.06355751
				1512935400|447.99999975|447.05349999|447.05350014|447.99999975|447.14135627|22335.18932117
				1512935100|449.00000000|447.05350017|448.05350052|448.10160003|447.92181325|14829.57436624
				1512934800|449.99998897|448.10160003|448.10160003|449.99998897|449.36380079|53742.82697443
				1512934500|449.99999900|449.00000000|449.99998897|449.49999975|449.43418709|34056.76972158
				1512934200|450.99999999|444.76500004|449.49999975|444.87100001|447.33487387|103084.04175473
				1512933900|448.93769988|443.00000013|444.87100001|446.89999920|444.48341547|244213.21061316
				1512933600|446.89999920|446.00000000|446.89999920|446.10000000|446.81377082|14302.97685932
				1512933300|449.30000000|446.10000000|446.10000000|449.21101011|448.52347084|13283.94806805
				1512933000|450.64545782|449.00000019|449.21101011|449.79999999|449.93161891|23991.29181199
