situation elements:2
	8|Gen|6709
	31|Date|2018-03-03 04:02:29.573000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:855.83267893
			high24hr:881.00000000
			highestbid:853.66670010
			percentchange:-0.01424114
			low24hr:850.25145462
			lowestask:855.63179909
			candle300|288
				1520010000|855.83267946|855.14359997|855.83267893|855.14359997|855.24743405|509.46225846
				1520009700|855.88962234|853.65340005|855.14359992|855.88962234|853.83264301|5725.13765276
				1520009400|856.02289962|853.99999991|856.02289962|853.99999991|854.76491505|4885.98284661
				1520009100|854.00000000|853.00000506|853.00000511|853.99999998|853.62295546|2174.99887845
				1520008800|854.86200000|853.00000500|853.00000500|854.60949939|853.80502492|5864.67763404
				1520008500|854.87839999|853.00000500|853.00000500|854.87839961|854.55534258|53429.10146410
				1520008200|854.87839973|853.00000533|854.87839973|853.00000533|854.81401231|502.08285732
				1520007900|855.05459947|853.00000030|855.05459947|853.00000030|854.98987437|1121.86807243
				1520007600|853.00000144|853.00000084|853.00000144|853.00000084|853.00000137|668.22416467
				1520007300|855.71779994|853.93020005|853.93020005|855.20800001|855.18610843|1955.43534866
				1520007000|855.20799999|854.92269959|855.20799999|854.92269959|855.02669887|47.99328987
				1520006700|854.92269986|852.82160000|852.93580034|852.82160000|854.47210141|2127.41460022
				1520006400|852.90000000|852.43740006|852.55750000|852.90000000|852.77602124|4123.66634021
				1520006100|854.84769800|854.75409966|854.75409966|854.84769800|854.84118298|1849.50087374
				1520005800|854.84769988|852.00000013|852.00000013|854.84769988|852.89271206|24384.82806421
				1520005500|855.44905544|854.84769987|854.84769987|854.84769987|855.12350892|25614.00648369
				1520005200|854.54009995|854.53489990|854.54009995|854.53489990|854.53602418|105.01111204
				1520004900|854.99999995|852.99999991|854.53319992|854.20739970|854.04041470|10983.61109260
				1520004600|854.20739970|854.16120004|854.20739970|854.16120004|854.17378751|196.31795619
				1520004300|854.16120004|853.00000000|854.16120004|854.16119993|853.91204777|8120.59851754
				1520004000|854.00000001|853.00000087|854.00000000|853.00000087|853.63850873|2010.51338595
				1520003700|853.00000093|852.00000013|853.00000093|852.96809999|852.76756993|3838.35104829
				1520003400|853.20229970|851.70180049|852.99999959|851.70180049|852.56811833|2155.25535516
				1520003100|853.20229998|851.36690066|851.70180040|853.20229998|852.11132889|2118.89727621
				1520002800|852.76000000|852.75999967|852.76000000|852.75999995|852.75999990|1264.97132423
				1520002500|852.76000000|851.36690022|851.36690022|852.76000000|851.98297185|5506.87775884
				1520002200|852.76000000|852.44868825|852.75999999|852.76000000|852.68462155|705.64702032
