situation elements:2
	8|Gen|7232
	31|Date|2018-03-13 13:25:20.220000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:695.22100001
			high24hr:740.00000000
			highestbid:695.57580000
			percentchange:-0.04074655
			low24hr:677.24330005
			lowestask:697.00000000
			candle300|288
				1520907900|697.00000000|695.22100001|696.60530000|695.80919909|695.87521991|12.22589436
				1520907600|695.80919915|693.92840000|693.92840000|694.74206237|694.51407972|100.20209534
				1520907300|695.80919986|693.97660000|693.97660000|694.99470000|695.07964622|2995.43369663
				1520907000|697.10949990|694.11950000|694.11950000|697.10949990|696.92028999|2835.82658101
				1520906700|697.10949993|694.28030002|697.10769998|694.99999999|696.39502647|1480.68774486
				1520906400|695.00000000|692.41549993|695.00000000|692.41549993|694.78079279|1522.08358070
				1520906100|695.00000000|692.89182734|692.89182734|695.00000000|693.72684101|1216.49501084
				1520905800|697.98369999|694.06730001|694.30110000|696.00000000|695.90102742|18590.86440841
				1520905500|698.75209999|695.83060004|696.79109997|698.56576810|696.79792517|15753.48527791
				1520905200|703.69570000|699.46210007|699.46210007|703.61130000|699.86947501|3894.70967441
				1520904900|703.83259999|702.86139998|702.86139998|702.86139998|703.52989972|9279.68252321
				1520904600|703.62139999|702.86139998|703.55019992|702.86139998|702.89100518|9872.00941112
				1520904300|703.63569997|701.45490011|703.63569997|701.45490011|701.95185996|3811.78760714
				1520904000|702.12650002|701.60850017|701.60850017|702.12650002|701.73872746|750.39373301
				1520903700|702.43629986|700.40740003|702.43629986|702.12649985|702.00360455|10491.52387046
				1520903400|702.34619992|700.34330003|701.10740000|701.54560037|701.00031225|9445.04397502
				1520903100|703.74430000|703.28840000|703.73300000|703.62049985|703.46961915|1175.81844540
				1520902800|702.78181156|700.97340000|701.53720006|701.21399999|701.89490262|2140.07791606
				1520902500|701.21400000|701.14549990|701.21400000|701.21399998|701.19041184|177.65511030
				1520902200|701.21400000|700.16310008|700.16310010|701.14549999|701.00365494|2801.87309566
				1520901900|701.20510000|699.42350013|700.00000000|701.20510000|700.09926230|117.15623478
				1520901600|701.26769996|699.87520084|699.87520117|701.07810000|700.86294033|531.63487359
				1520901300|701.99999999|696.55619973|701.23180000|697.58138447|699.82031294|26936.49386991
				1520901000|697.10270000|695.10050000|695.91090002|695.41189976|695.50860419|1228.51781303
				1520900700|695.20640003|695.03490008|695.03490008|695.20640003|695.13454099|3.20388205
				1520900400|696.97029982|694.85010002|696.97029982|696.53020000|696.31525528|3264.22577969
				1520900100|697.67700000|694.98369999|697.67699998|694.98369999|696.90323323|357.43210681
