situation elements:2
	8|Gen|1291
	31|Date|2017-11-04 17:51:32.227000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:297.45999995
			high24hr:305.00000000
			highestbid:297.00000003
			percentchange:0.03284722
			low24hr:288.00000000
			lowestask:297.45999985
			candle300|288
				1509778200|297.97151840|297.00000000|297.00000000|297.97151840|297.31574888|6283.31390850
				1509777900|299.38792306|297.97151840|297.97151840|299.38792306|298.11204798|11232.28192260
				1509777600|299.38792353|297.97152147|299.38792325|299.11000000|298.81783206|7420.66418504
				1509777300|299.54571818|298.01446981|299.54571810|298.43448913|299.46993535|31152.34074576
				1509777000|298.51770756|297.45054721|298.43448913|297.86000000|298.00464374|6870.08466478
				1509776700|297.86000000|297.00000059|297.86000000|297.86000000|297.73954650|6616.86181289
				1509776400|297.89799979|297.32599740|297.85999999|297.32599746|297.86160533|14527.21434274
				1509776100|297.32599746|296.40001762|297.32599746|296.98029958|296.47031049|14572.82374327
				1509775800|297.65199583|296.40001727|296.40001727|297.65199583|296.42204817|12902.50183888
				1509775500|297.89799958|296.40001604|297.65199584|297.89799958|297.13450336|6246.81529568
				1509775200|297.89824427|296.99999892|297.89799958|296.99999926|297.32349101|2138.32685072
				1509774900|297.63528300|295.54684055|296.99999926|297.00000002|296.69530951|8164.13909663
				1509774600|297.63528300|297.00000000|297.00000001|297.63528292|297.00013228|362.30674887
				1509774300|297.63528292|297.00000000|297.63528292|297.00000000|297.45071500|878.53347417
				1509774000|297.69999994|296.51100000|297.00000000|297.69999994|297.18088368|1198.25076752
				1509773700|297.86200000|296.93128271|297.69999994|296.93996183|297.49197512|11358.65606216
				1509773400|296.93996183|295.51100011|296.93996183|296.51287790|296.05272987|18794.30793388
				1509773100|296.51287793|295.51100361|296.51287790|296.51287777|295.97506810|6745.96796812
				1509772800|296.51287793|296.25199983|296.51287777|296.25199983|296.51285080|4709.54071650
				1509772500|296.49999999|295.01750446|296.25199983|296.49999999|295.35845658|30019.42892700
				1509772200|297.42575831|295.60000021|296.49999999|296.61000000|296.41246796|21173.07889939
				1509771900|297.94999971|296.50665114|296.60000001|297.94999971|296.97472880|3554.09509528
				1509771600|297.99999969|296.50000399|297.94999972|297.50000000|297.69140504|18437.43292460
				1509771300|297.50000000|296.40000346|297.50000000|297.50000000|296.40070611|148.01867424
				1509771000|297.81989952|297.04156374|297.50000000|297.81989952|297.12706720|4998.58267592
				1509770700|298.00000000|296.86540000|297.81989955|296.86540000|297.35438233|13154.02023280
				1509770400|296.86540000|295.98053807|296.86540000|295.98053948|296.42640130|5244.32610705
				1509770100|295.98055101|295.30000118|295.98053948|295.60000020|295.51846857|1316.44975684
				1509769800|295.60000021|295.30000114|295.60000020|295.60000021|295.57178436|10709.60130991
				1509769500|295.98155316|295.30000003|295.60000021|295.40000022|295.34704057|2824.52102841
				1509769200|295.82355303|294.10000085|295.82355291|295.68155310|294.15862199|318.28219406
				1509768900|295.98155307|293.71800421|295.68155311|295.67591178|295.34250939|24679.51882086
				1509768600|295.67591191|294.78047119|295.67591178|295.00000000|295.24302682|41123.15312204
