situation elements:2
	8|Gen|4625
	31|Date|2018-01-22 03:17:12.172000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1025.00000004
			high24hr:1170.17000000
			highestbid:1025.00000004
			percentchange:-0.09611992
			low24hr:1014.00000000
			lowestask:1029.38999989
			candle300|288
				1516551300|1030.10999999|1021.34445859|1025.00000004|1021.34445859|1025.56089743|28108.97780438
				1516551000|1034.00000000|1016.27000031|1024.99999982|1016.27000031|1024.29407914|520575.77916400
				1516550700|1033.70548261|1014.00000000|1020.00000000|1028.00000003|1021.36691634|249628.65980113
				1516550400|1054.99999787|1025.00000001|1033.70548291|1044.72683174|1034.86704353|230580.86002135
				1516550100|1054.99999951|1044.72683173|1044.72683173|1051.81587764|1051.02760702|65703.65958984
				1516549800|1057.72440000|1051.89487779|1054.99999968|1057.72439951|1055.20267189|26473.41710616
				1516549500|1063.91508018|1054.70750357|1055.00000000|1060.73109667|1058.63750358|47892.63503366
				1516549200|1060.73109670|1055.04078592|1057.60000001|1058.99999995|1057.49851006|124477.53088793
				1516548900|1073.79999995|1058.99000000|1058.99000000|1073.79999995|1065.04202907|94002.94770029
				1516548600|1084.99999997|1071.04300008|1073.79999992|1081.20000434|1080.04904355|21092.12883289
				1516548300|1085.00000000|1081.00000199|1085.00000000|1081.00000199|1084.07854978|6049.84804191
				1516548000|1084.99196726|1081.00000000|1084.99196726|1083.99999943|1081.70700276|9003.95433041
				1516547700|1084.99999952|1083.99999944|1083.99999944|1084.99999951|1084.96820562|18992.05701021
				1516547400|1085.43278413|1080.00562158|1084.99999951|1080.00562158|1083.92718503|16247.58296937
				1516547100|1085.43278495|1074.60000043|1085.43278416|1078.80916346|1083.79349925|72660.95715826
				1516546800|1079.99999995|1074.00000006|1074.60000008|1079.99999995|1075.35982145|36351.63065529
				1516546500|1082.99999996|1079.99999999|1079.99999999|1082.99999995|1082.12522220|25647.89119295
				1516546200|1083.11599388|1070.71650011|1082.99999995|1075.97655488|1079.58881419|82558.29355964
				1516545900|1081.38347225|1068.48595180|1077.00000016|1077.99999982|1074.86168674|112522.64315697
				1516545600|1080.00000000|1075.00000000|1075.69908010|1078.44494701|1077.07419604|81416.09490663
				1516545300|1088.55878340|1078.41494696|1080.00000000|1088.55878340|1082.23078537|38697.24652964
				1516545000|1096.65121055|1083.11599039|1088.55878343|1096.65121055|1086.74974945|24708.20407999
				1516544700|1097.87390940|1087.03153046|1090.00100048|1092.49399997|1089.74459105|81968.85033407
				1516544400|1092.49399997|1081.96406196|1092.49399997|1085.00000000|1085.06515204|14963.55231844
				1516544100|1105.53560482|1082.83303698|1085.00000000|1105.18979071|1090.37452813|122349.57097840
				1516543800|1109.53560511|1100.31672876|1100.31672876|1109.53560511|1107.38661133|19371.34481665
				1516543500|1109.53560564|1103.98836447|1109.53560517|1109.31139680|1109.30385463|23612.76128849
				1516543200|1109.53560548|1099.22499789|1103.98836435|1099.44999578|1106.53197896|62891.60690828
				1516542900|1110.21807314|1099.44999577|1099.44999579|1108.42999997|1102.88647713|50240.77048617
				1516542600|1116.99999899|1108.43036489|1108.43036489|1112.99999883|1115.12175221|33098.22739055
				1516542300|1117.77741364|1112.99954016|1116.99999892|1115.82700030|1115.10877939|44638.23227279
				1516542000|1115.64822997|1112.23749385|1115.64822997|1112.23749395|1114.70210465|33292.27183322
				1516541700|1113.21000000|1105.00000182|1113.21000000|1109.31139684|1109.75034528|82865.74253215
				1516541400|1110.00000000|1101.60182046|1109.99999985|1103.99999999|1105.61252871|37339.08334367
				1516541100|1104.34588383|1101.00000000|1103.99999999|1103.99999990|1104.25737296|114831.40479734
				1516540800|1104.34588405|1101.00000000|1104.34588402|1104.00000000|1101.87946320|19152.62467498
				1516540500|1104.00000000|1094.50000020|1104.00000000|1096.94200039|1101.37241745|33783.74700483
				1516540200|1100.00000000|1094.50000025|1096.94200039|1096.94200031|1098.74878178|19526.30015607
				1516539900|1097.22863424|1093.94199980|1096.94200031|1093.94199980|1095.07296386|8268.99447388
				1516539600|1093.94199980|1082.00000015|1093.94199980|1086.32650538|1089.15154669|54508.15843642
				1516539300|1091.49999997|1080.00000000|1086.52650542|1091.49999997|1083.21176976|63073.71021471
				1516539000|1095.19999807|1088.12280771|1091.49999997|1095.19999798|1091.39260235|64821.15323457
				1516538700|1095.49499853|1093.26340000|1095.19999806|1095.49499853|1095.10923840|8662.19213538
				1516538400|1102.86499288|1094.99999807|1100.99999884|1100.00000000|1100.33172587|35576.95957394
				1516538100|1100.00000000|1094.82005177|1097.11000000|1094.82005177|1097.08840454|10580.66950243
				1516537800|1100.99999998|1092.92597760|1097.00000003|1097.35066777|1096.57820468|44770.50475150
				1516537500|1106.09999999|1092.92597727|1097.35066781|1102.86499297|1101.41777371|37404.98957402
				1516537200|1101.96388093|1093.29800002|1101.96388093|1093.29800002|1097.34735822|27211.18316061
				1516536900|1100.51099981|1092.82005177|1093.49799991|1096.45035073|1096.18479625|179119.08342261
				1516536600|1112.11690116|1096.44999938|1100.51099953|1112.11690116|1103.29973811|79161.55485726
				1516536300|1112.11690123|1107.81729627|1112.11690122|1111.83880250|1111.80960078|78319.71090463
				1516536000|1112.39500000|1101.47318835|1108.00000000|1105.79677482|1106.12370614|35014.28612084
				1516535700|1106.57741109|1097.36767441|1105.79677484|1097.36767458|1105.71020719|66724.12792017
				1516535400|1099.36767427|1095.00000095|1097.36767435|1099.36767427|1098.82356684|19731.35628885
				1516535100|1100.49017432|1094.83932731|1095.00000015|1095.43800009|1099.74124599|47110.58702416
