situation elements:2
	8|Gen|6538
	31|Date|2018-02-28 10:56:09.058000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:875.73797866
			high24hr:895.00000000
			highestbid:873.42965104
			percentchange:0.01241385
			low24hr:858.96036001
			lowestask:875.73797893
			candle300|288
				1519775700|875.73797866|875.73797866|875.73797866|875.73797866|875.73797866|616.69486847
				1519775400|875.73797933|875.17650267|875.73797815|875.17650267|875.72648424|1204.27794736
				1519775100|875.17650264|875.17650264|875.17650264|875.17650264|875.17650264|527.47855759
				1519774800|873.42964325|873.42964317|873.42964325|873.42964317|873.42964321|251.14511238
				1519774500|875.85821821|873.42964095|873.42964288|873.42964095|875.61850022|5450.83832008
				1519774200|875.44926180|875.44926180|875.44926180|875.44926180|875.44926180|0.00000000
				1519773900|875.77841859|872.75911506|875.44926180|875.77841859|875.30635079|4484.29406249
				1519773600|879.59159728|875.77841859|876.93035989|878.39000000|876.95832118|14241.48579988
				1519773300|878.50917543|878.50917543|878.50917543|878.50917543|878.50917543|2.99999462
				1519773000|876.76916046|876.76916046|876.76916046|876.76916046|876.76916046|619.99999956
				1519772700|879.66999905|876.66999263|876.75311910|876.66999264|877.94700724|5665.44133446
				1519772400|879.66999262|876.47267583|879.66998988|879.66999262|877.44362805|16087.28185828
				1519772100|879.66999951|878.66999333|878.66999333|879.66999951|879.55009855|28.73342407
				1519771800|876.47267000|876.47267000|876.47267000|876.47267000|876.47267000|0.00000000
				1519771500|878.32127120|876.47267000|876.47267000|878.32127120|878.06549409|10200.78202412
				1519771200|879.66999991|878.58930000|879.66999949|879.66999991|878.78063019|10593.95673184
				1519770900|878.58930124|878.58930124|878.58930124|878.58930124|878.58930124|6.99314911
				1519770600|882.99999983|879.91664005|882.99999772|881.76665690|882.89972261|3498.36210392
				1519770300|882.99999988|880.59706774|882.99999988|882.75911280|882.84065085|9143.55464770
				1519770000|882.99999983|882.85546759|882.99999959|882.89000000|882.97101566|1262.59213055
				1519769700|883.00000000|883.00000000|883.00000000|883.00000000|883.00000000|0.00000000
				1519769400|883.00000000|882.75911277|883.00000000|882.75911278|882.80095543|1451.84453745
				1519769100|882.75911283|882.75911283|882.75911283|882.75911283|882.75911283|105.68063712
				1519768800|882.75911293|879.35776034|882.75911283|881.84015951|881.90247429|7307.82869365
				1519768500|882.16079791|878.63920001|879.35776000|882.16079791|879.54049626|4498.02520113
				1519768200|882.75911492|878.63920001|882.16079819|880.79429770|881.94484582|41538.18222770
				1519767900|880.50000000|879.83000000|880.49999999|880.20000000|880.23792947|6597.05768141
				1519767600|880.66799992|879.80000000|880.20000000|880.00999913|880.47639363|7691.65918163
				1519767300|879.66800010|877.96864031|879.66800010|878.67800006|878.25325927|613.91280802
				1519767000|877.60000056|877.60000056|877.60000056|877.60000056|877.60000056|28083.20001792
				1519766700|880.66863988|877.44161769|880.66863988|880.66863988|880.64919232|36838.44424590
				1519766400|880.66863996|877.44161137|880.66863996|877.44161137|880.45896204|11929.73894466
				1519766100|877.44161104|877.44161104|877.44161104|877.44161104|877.44161104|1504.63067987
				1519765800|880.66863988|880.66863988|880.66863988|880.66863988|880.66863988|19.16938218
				1519765500|880.66863997|879.85619921|880.66863997|879.85619923|880.17097143|1414.16826172
