situation elements:2
	8|Gen|5226
	31|Date|2018-02-03 15:47:37.375000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:885.06000009
			high24hr:985.00519137
			highestbid:885.06000017
			percentchange:-0.08011308
			low24hr:776.99000004
			lowestask:887.30000000
			candle300|288
				1517633100|892.58368981|885.06000009|892.58368981|889.45326056|888.57658584|21351.99778163
				1517632800|894.14289405|888.22595059|894.02380370|892.48515000|890.83632392|150225.39231601
				1517632500|894.00000005|884.70553500|892.48515000|885.37326286|890.20185502|30494.93800265
				1517632200|885.37326286|874.28582163|885.37326286|874.28582163|883.06115754|21758.36345172
				1517631900|876.68072182|870.91641144|874.28582163|876.68072182|873.94828254|61739.78111336
				1517631600|885.37326284|870.00133084|876.68072181|870.00133085|880.67378950|96068.94281444
				1517631300|871.92413793|858.98999865|870.09999998|858.98999865|860.38724906|15222.67477487
				1517631000|859.99999984|854.61749024|858.98999872|859.99999984|857.10554108|14902.20719532
				1517630700|861.13000000|850.26999983|854.96423519|853.99999975|855.60943944|35161.13236603
				1517630400|861.75999963|853.99999975|853.99999975|861.75999876|855.89657431|56021.22279214
				1517630100|861.75999967|856.43807930|861.75999937|861.75999954|856.85103107|216497.05622798
				1517629800|865.73173373|853.99999975|858.26999864|854.24999998|860.14401065|53217.12871645
				1517629500|854.99000000|847.80398615|854.24999998|850.36707758|850.82380160|31946.71348676
				1517629200|866.30999976|850.00000000|852.38000000|862.80274079|853.87189879|174807.50140129
				1517628900|869.70516272|855.10000000|862.00000011|861.19169665|860.20544202|54014.63012171
				1517628600|875.00000000|860.51000000|860.51000000|869.99999998|866.47759929|32895.68507585
				1517628300|870.00000000|858.66832874|869.99999998|865.75076168|861.29802816|80827.47108397
				1517628000|868.75076174|856.55999952|865.75076165|859.99999978|864.31285750|85900.19915622
				1517627700|869.46015544|856.06110000|860.34140507|864.95772396|860.93569767|118168.07146623
				1517627400|880.30443209|863.00000006|864.95772396|872.99000049|868.13744237|277984.56398303
				1517627100|885.94656119|871.97782000|875.43145252|875.99000004|877.08297403|105470.77238093
				1517626800|896.97500211|875.64113931|875.64113931|896.97500211|883.79736956|133297.97378024
				1517626500|902.95267249|897.00000000|897.00000000|902.95267248|899.04922864|51286.13344313
				1517626200|908.37530063|900.99999128|902.95267248|908.37530063|901.08428853|12748.53173766
				1517625900|909.06225005|903.56666404|909.06224913|905.72999996|908.11192171|24523.49305709
				1517625600|905.00000000|902.00000015|904.99999999|904.99999108|904.56575794|1100.90692077
				1517625300|904.99999118|901.50000135|901.50000135|904.99999118|904.89262781|29499.06299264
				1517625000|904.99999382|900.41882054|904.99999164|904.99999382|901.19619360|6680.69072091
