situation elements:2
	8|Gen|6192
	31|Date|2018-02-22 15:22:25.062000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:847.55859514
			high24hr:895.42247389
			highestbid:847.60000000
			percentchange:-0.03132813
			low24hr:796.00000001
			lowestask:849.99999919
			candle300|288
				1519273200|847.55859517|847.55859514|847.55859514|847.55859517|847.55859516|8475.58595164
				1519272900|850.66488359|847.00000483|850.04423491|850.66488359|847.22464456|432.16421631
				1519272600|852.08345398|847.00000161|847.00000428|849.50000037|848.37190092|2071.41895482
				1519272300|852.08345398|847.00000011|852.08345398|852.08345200|849.57423315|17371.03701522
				1519272000|855.00000000|852.08345400|852.08345400|855.00000000|852.21503236|3857.12718804
				1519271700|854.99999991|854.99999991|854.99999991|854.99999991|854.99999991|1302.05436286
				1519271400|854.80000000|852.76241341|854.80000000|852.76241341|852.98793022|2011.50113300
				1519271100|854.80000002|853.50000000|854.80000000|854.80000002|853.54023427|28402.55653528
				1519270800|855.99999970|855.00000000|855.00000000|855.99999970|855.68939676|3444.21369064
				1519270500|856.08345341|856.08345340|856.08345341|856.08345340|856.08345340|4504.99676408
				1519270200|855.11697366|854.80000000|854.80000000|855.11697366|854.80004029|21438.54072100
				1519269900|855.11697366|852.30198158|855.11697366|855.00000000|852.31042872|34547.52978905
				1519269600|855.00000000|851.36386147|855.00000000|854.25619952|852.05199693|97378.82918138
				1519269300|854.25619952|851.36386015|851.36386097|854.00000000|853.42674986|34994.39941394
				1519269000|854.99999987|851.19420320|854.25619952|853.99999949|854.35835861|25869.54640591
				1519268700|854.13943895|850.83555556|854.13943895|853.21342966|852.60164127|2714.47640099
				1519268400|857.71895439|851.71013313|851.71013313|857.71895439|853.81543183|18076.57482016
				1519268100|857.71895442|853.90977923|857.71895442|856.88263502|854.59144518|20330.04505586
				1519267800|857.71895441|856.81895443|856.81895443|857.71895441|856.85109437|3881.67168826
				1519267500|858.58663630|855.00000010|857.75745394|858.30000000|857.03138309|8976.85217827
				1519267200|857.50000001|857.00000000|857.00000000|857.00000001|857.22465407|4582.02005077
				1519266900|858.30000000|856.78606513|858.30000000|856.78606513|857.53416241|18090.87934759
				1519266600|856.78606513|853.25008004|856.78606513|855.00010000|854.50322117|1116.91239319
				1519266300|855.11111100|855.11111094|855.11111094|855.11111100|855.11111095|2919.63789859
				1519266000|856.78606510|851.31687624|853.50000000|856.78606510|855.26690820|9891.31922238
				1519265700|856.78606513|854.00000000|856.78606511|854.00000000|855.72027705|63566.78495086
				1519265400|854.00000000|852.13232000|854.00000000|852.13702194|853.77775092|11990.16923927
				1519265100|852.13702194|851.80356152|852.13702194|851.80356152|851.99740654|1017.46453002
