situation elements:2
	8|Gen|5627
	31|Date|2018-02-12 00:17:16.070000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:839.23245723
			high24hr:884.55610785
			highestbid:838.21660949
			percentchange:-0.04371871
			low24hr:777.70000001
			lowestask:839.00000000
			candle300|288
				1518354900|840.55124034|838.08660947|839.23245723|838.43071825|838.32063269|53809.52154111
				1518354600|840.46982133|836.41982140|839.99999994|836.41982140|839.79111492|58621.86785083
				1518354300|837.03220093|835.46814555|835.57982141|836.79220079|836.71432709|39040.39132700
				1518354000|838.38802843|834.00000006|836.79220079|837.36097061|837.16244537|20358.81690920
				1518353700|837.42097085|831.01698792|837.36097061|832.93576542|833.99619012|67425.01202663
				1518353400|839.46895528|833.50000000|833.50000000|836.38698810|836.63005628|34338.89168087
				1518353100|839.46895611|834.93170930|836.38698789|834.93170930|836.45023973|5737.47242236
				1518352800|837.53170897|834.07734255|837.53170897|836.00030000|835.42657824|7576.04447945
				1518352500|839.46895642|832.00000000|836.44170866|832.00000000|836.39369916|53278.64070304
				1518352200|834.22153051|830.41538018|832.00000000|833.41538007|832.78792216|8276.81383220
				1518351900|833.41538007|828.98466202|831.93655667|828.98466202|831.87953070|7493.14633772
				1518351600|831.93655662|823.95878175|828.98466104|823.95878175|829.91206226|82532.98090460
				1518351300|823.50378699|816.95533488|823.50378699|818.06645620|818.77641889|4521.66256049
				1518351000|822.00000000|818.38018652|819.66018673|821.99999964|821.50743802|24278.10310759
				1518350700|825.40743060|818.76120018|819.64223729|824.23651623|822.46635259|48251.48601474
				1518350400|824.23651620|820.40646668|824.23651619|822.99994798|822.37874222|51805.47068034
				1518350100|822.83438643|817.41407830|822.83438643|817.41407830|822.25302855|13133.15411220
				1518349800|821.19407754|816.59904128|819.40294187|816.59904128|818.61990846|27365.68490951
				1518349500|817.31407754|813.88407736|814.62831644|814.36560993|815.08025627|89047.85747884
				1518349200|814.36560997|807.61234330|810.61744752|807.61234330|812.49391008|15923.71648834
				1518348900|807.21173917|804.92163968|807.21173917|804.92163968|804.92503798|4030.60611297
				1518348600|806.78163972|801.82720005|804.85163977|804.00000000|805.55123926|2897.40448213
				1518348300|811.31910728|804.00000000|804.00000000|809.58741017|807.70366635|4003.02600725
				1518348000|809.53740944|804.67200001|809.53740911|806.74741026|807.06109707|28905.27669098
				1518347700|809.58741018|806.74741046|809.58741018|808.04741035|807.18803428|2886.14917521
				1518347400|812.62741024|808.54741032|812.62741024|809.69448941|809.16787847|11182.08098623
				1518347100|813.53665569|809.30000000|813.53665569|812.00000000|811.67789793|4209.48768094
				1518346800|812.00000000|805.93575057|812.00000000|805.93575057|809.91876440|6698.30171547
				1518346500|807.59345867|804.63745097|805.90737573|806.03776924|804.75951015|22981.22571092
				1518346200|809.99999999|803.97745037|806.03776924|806.03776921|808.30772940|40689.94683826
				1518345900|806.02627700|800.00000005|806.02627700|800.00000005|803.35000703|42235.73127528
				1518345600|809.52146324|800.00000000|800.00000000|809.52146324|802.52220730|42860.91676462
				1518345300|809.78769774|807.00000003|809.78769774|807.10000000|807.83131687|17354.70650344
				1518345000|810.07541255|807.00000000|808.44346188|810.00000000|809.17952015|64112.39524951
				1518344700|814.00000000|810.50000000|810.50000000|811.23707519|811.47824998|39579.72385132
				1518344400|815.13000009|810.50000020|810.50000022|815.13000008|813.60661644|1527.49544992
				1518344100|815.13000004|811.13000009|815.13000004|811.13000009|812.00451951|12844.98822520
				1518343800|811.90000000|808.23543000|808.51053598|808.23543003|810.74232073|66128.55303101
				1518343500|815.49438447|809.07928196|809.07928196|814.65233800|812.40731477|17961.85166567
				1518343200|815.47675062|811.95675066|814.65233800|815.00000000|814.70663255|114036.79538123
				1518342900|815.49438452|810.27456559|815.49438452|810.27456559|813.13117358|44917.30673547
				1518342600|810.27456559|800.34928498|810.10160885|802.06635295|807.19568127|69943.52517094
				1518342300|802.00000000|800.00000000|800.00000000|800.00000001|800.63300755|28740.57686499
				1518342000|802.00000000|799.60191600|800.00000000|799.60191600|800.41229948|50034.52430763
				1518341700|800.53352737|791.11992229|799.60191597|791.11992229|797.69131653|62674.78062111
				1518341400|791.11992229|786.79999998|791.11992229|786.80000000|787.46356285|13743.08922300
				1518341100|788.00000000|786.06152804|786.68820368|786.08237102|787.13480272|23121.43110661
				1518340800|787.00000000|783.52356791|784.83237103|786.00000000|786.44464506|6222.68004752
				1518340500|786.80051005|782.90051010|786.55943913|786.37971379|785.83368617|47871.77519610
				1518340200|784.76971141|783.00000000|783.00000012|783.00000003|783.15230837|10742.40656463
				1518339900|787.79999997|782.59500002|782.59500003|787.79999997|784.33248358|20885.38868707
				1518339600|790.44999980|787.99999994|787.99999994|789.05000000|788.28218669|18397.79724868
				1518339300|791.95809990|786.94945971|789.05000000|788.20000000|789.48552412|11413.68185259
				1518339000|788.19999964|785.05000000|786.06001319|785.05000000|786.70792345|5389.14575598
				1518338700|786.14001321|781.67198723|784.74001319|782.65712709|784.25590333|74000.47442659
				1518338400|784.00000000|780.00000000|782.65712715|784.00000000|780.80827194|24262.29329161
				1518338100|788.30000000|783.92969951|785.57333499|784.00000000|784.03753556|425295.94643923
				1518337800|784.00000000|782.00000000|784.00000000|782.00000010|783.85869650|199314.43678469
				1518337500|783.01818053|780.15210714|783.01818053|780.15210714|782.93170569|5813.86550306
				1518337200|787.53205636|777.80000024|780.01818051|778.10000003|783.97345207|233364.14567012
				1518336900|782.99000000|778.10000000|778.10000003|779.47770019|780.17541914|23037.97811274
