situation elements:2
	8|Gen|6822
	31|Date|2018-03-05 12:32:27.669000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:863.47168782
			high24hr:868.00000000
			highestbid:863.47168785
			percentchange:0.01053374
			low24hr:839.60049799
			lowestask:865.45859985
			candle300|288
				1520213400|865.49299730|863.47168780|863.47168782|863.76201283|864.48173627|3438.07470121
				1520213100|865.49299809|863.76201283|863.76201283|865.49299807|864.62452217|2285.58536410
				1520212800|865.49299905|863.10070002|863.76201285|863.10070002|863.78870750|89.43927414
				1520212500|863.49607330|863.28447443|863.49607329|863.45677614|863.47970834|4245.58364241
				1520212200|866.12659999|863.65190003|863.79990056|864.89199962|864.86423852|32747.35269942
				1520211900|865.00349984|863.55361233|864.89199958|865.00349984|864.27520468|5968.75296228
				1520211600|865.63439796|862.97370003|865.63439788|865.53349992|864.78391301|5923.61339065
				1520211300|864.93929949|863.48823655|863.48901015|863.48823655|863.55092557|10185.31727123
				1520211000|865.30630000|865.30630000|865.30630000|865.30630000|865.30630000|20.60253630
				1520210700|865.04399993|862.59974249|862.59974250|865.04399993|864.59269429|893.94519261
				1520210400|865.32969967|862.51650001|864.60009976|862.51650001|864.60136136|2407.57636914
				1520210100|865.39439986|862.52260000|865.00799847|862.52260000|864.94746723|561.33847694
				1520209800|865.40069919|862.00000015|862.00000015|863.14160001|862.70388375|27366.47509546
				1520209500|865.63439942|865.63439942|865.63439942|865.63439942|865.63439942|2770.03007814
				1520209200|866.28819954|864.55000023|865.96709987|864.55000048|864.64130698|6467.41803533
				1520208900|865.45339977|864.99999998|865.45339972|865.00000000|865.22412614|2164.36010696
				1520208600|864.55000025|863.36710033|864.55000025|863.36710033|864.29071702|1039.91873067
				1520208300|864.55000025|863.27720015|863.36710030|864.54999999|863.80507748|2965.33545141
				1520208000|866.88155109|862.00000002|865.15109986|865.88000012|865.73392493|10532.48743534
				1520207700|866.78155422|865.88000000|865.88000000|865.88000078|865.90327301|19340.03378596
				1520207400|867.10999966|866.00000000|867.10999966|866.00000000|866.02848488|9147.18169481
				1520207100|866.39999998|864.12952806|866.39999998|864.12952806|865.28592601|15101.77640994
				1520206800|865.58309894|864.12952807|865.58309757|864.12952809|864.84767271|9161.00053233
				1520206500|865.65469935|864.12952809|864.12952809|865.65469934|864.70395414|6118.21623446
				1520206200|866.00000000|864.13740011|865.65469987|864.19680000|865.12445677|24794.96237936
				1520205900|865.77619835|864.12952834|865.62289990|864.12952834|865.38972148|7008.02109686
				1520205600|865.77619995|864.12952837|865.77619910|864.26000000|865.33653459|6295.98689844
				1520205300|864.26000000|862.28510086|864.26000000|863.00000000|863.19018604|14749.90762211
				1520205000|863.00000000|862.28510063|862.28510063|862.99999972|862.99688022|9889.80002330
				1520204700|863.00000000|862.28510067|862.99999984|862.99999999|862.99858097|1775.82378307
				1520204400|863.00000000|861.53570023|863.00000000|861.53570023|862.93763528|14073.42383868
				1520204100|862.99999982|861.43720000|861.53570009|862.99999982|862.35296106|2889.47035457
				1520203800|862.99999987|862.10130063|862.99999982|862.10130063|862.97741684|1852.37723677
				1520203500|863.99999887|862.10130015|863.99999819|863.13599932|862.58273370|2995.82294665
				1520203200|864.25335959|860.00000001|862.10130003|864.25335959|861.41584092|4903.15819781
				1520202900|864.99999952|864.25335959|864.25335959|864.99999952|864.30100521|1874.53310725
				1520202600|865.43390751|864.25335960|865.43390748|864.94569996|865.28109087|3611.48405964
				1520202300|865.43390667|864.99999925|864.99999925|865.43390667|865.35884148|657.12726654
				1520202000|865.43390698|864.25335960|864.25335960|864.26000012|864.28908807|3392.38793682
