situation elements:2
	8|Gen|6262
	31|Date|2018-02-24 02:21:52.680000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:868.63255973
			high24hr:882.59553320
			highestbid:868.63255980
			percentchange:0.07703975
			low24hr:787.00000000
			lowestask:871.99999768
			candle300|288
				1519399200|871.99999843|868.63255968|868.63255981|870.36982372|868.66707531|2050.36971076
				1519398900|874.12767040|868.63255815|868.63255921|874.12767040|868.64212383|12890.25236536
				1519398600|874.99999895|868.63255681|868.63255765|874.99999895|870.35922196|7868.50279944
				1519398300|876.76742542|868.63255678|874.99999984|873.00000150|873.62175769|21912.57853801
				1519398000|876.76742781|868.05370531|876.76742781|868.81161250|871.79815338|18910.80919007
				1519397700|873.28469734|866.05370525|868.81161186|873.28469734|868.65605235|52940.98926904
				1519397400|873.28469944|867.49075004|870.00000000|872.12832030|869.47093798|75307.67677495
				1519397100|878.14169676|871.34087719|872.12832030|878.14169676|876.22518601|72419.55323585
				1519396800|881.42827486|878.00000000|878.14169772|881.42827486|878.53190193|59781.05588995
				1519396500|882.59553320|878.34327659|881.42827539|881.87000000|879.74396916|29257.50433559
				1519396200|881.87000000|879.00000129|881.87000000|880.00000000|881.39160188|8440.70649545
				1519395900|881.00230018|878.07268949|881.00229985|878.07268958|879.68468139|11331.05209426
				1519395600|881.42827553|878.07268949|880.14230018|881.42827550|879.89883854|16057.54033804
				1519395300|881.42827551|875.70000063|881.42827551|878.99999771|878.27300036|58186.26224552
				1519395000|879.09999961|874.10000093|875.60000115|879.09999961|878.92055984|23733.46362895
				1519394700|880.00000000|873.12832067|879.09999979|873.12832067|877.42075809|46471.90900357
				1519394400|876.39999699|870.00000000|873.39025888|870.79000000|873.59223912|59104.19129946
				1519394100|871.00000000|869.99999997|870.79000000|869.99999997|870.15352768|21063.42975528
				1519393800|871.69999952|869.99999997|869.99999997|869.99999998|870.33604060|6763.28401578
				1519393500|870.00000000|867.00000099|869.99999998|867.00000099|869.99646929|22452.34115718
				1519393200|869.85665197|868.00000000|869.85665197|868.00000000|868.29976848|3604.25721929
				1519392900|868.00000000|867.00000000|868.00000000|867.99999984|867.99546629|7455.56463286
				1519392600|869.00000257|867.99999992|867.99999997|868.50000000|868.25940503|3992.33684126
				1519392300|869.00000308|868.00000041|869.00000304|869.00000000|868.32305152|19708.67516940
				1519392000|871.59999978|869.00000063|869.00000304|869.99648984|869.57960647|12674.18426099
				1519391700|868.69999996|865.69648984|868.60000000|865.69648984|867.65576545|24163.78485385
				1519391400|870.00000000|865.69648980|865.69648984|870.00000000|865.98491064|42786.32945029
				1519391100|871.81401222|866.81780311|866.81780608|869.72249926|869.49924823|39762.08500466
				1519390800|871.59999976|866.81780184|866.81780192|871.59999976|870.04361641|16901.75872223
