situation elements:2
	8|Gen|2613
	31|Date|2017-12-13 17:24:26.751000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:609.99999999
			high24hr:629.50000000
			highestbid:608.99999998
			percentchange:0.18446601
			low24hr:511.03840000
			lowestask:609.99999999
			candle300|287
				1513146000|610.00000000|606.00000080|610.00000000|607.73115021|608.64532105|132031.19635921
				1513145700|609.83700000|604.73115022|607.99999897|606.46816497|606.76774857|97897.67294403
				1513145400|606.46816499|600.80000000|606.46816497|600.89910079|603.44978058|75238.96113150
				1513145100|601.99999992|598.00000008|598.71934004|600.00000000|600.43421521|41918.79540185
				1513144800|606.77100001|598.00000000|600.00000000|606.77100001|601.90079515|145408.63821585
				1513144500|607.16229989|602.00050015|606.77100000|604.79999997|605.80555547|82365.25726550
				1513144200|605.84884900|601.10100000|602.00050011|601.10100000|604.15811420|88882.88430438
				1513143900|605.86999990|601.09188500|601.10100000|601.09188502|603.05445694|28925.87466130
				1513143600|606.00000000|598.00000045|601.09188501|600.80000000|601.38964885|160490.68797598
				1513143300|604.99999901|593.00000000|600.99999990|601.00000171|600.21998756|166069.88251804
				1513143000|605.00000000|601.00000024|601.00000136|601.90799992|603.40736841|28993.30906500
				1513142700|603.89302939|600.06758796|601.90799991|603.89302939|602.06100353|182308.55035393
				1513142400|608.00000000|600.89302949|604.06758760|604.68811202|604.23887214|81393.50526416
				1513142100|608.99999990|602.90999990|604.68811206|607.33376110|605.70559813|111386.05880874
				1513141800|609.51000127|602.99999999|607.33376110|602.99999999|604.80773370|77922.58866579
				1513141500|603.00000000|599.30000000|603.00000000|600.00000000|601.46713860|148318.78059390
				1513141200|600.00000000|591.28633880|600.00000000|595.54400005|594.32898049|125298.33438952
				1513140900|596.99999996|595.00000000|595.39961426|595.00000237|595.60774029|7432.24035216
				1513140600|597.00000000|595.00000000|596.11111093|597.00000000|595.70345071|151091.66102305
				1513140300|597.75001009|594.00000020|595.00000107|594.99999999|595.93101307|36642.18207935
				1513140000|594.99999997|590.81384941|594.99999924|591.87500072|593.24253174|115439.30942224
				1513139700|591.87500075|588.19999989|591.87500072|590.60499892|589.40486520|93645.29407774
				1513139400|593.49999961|589.13431082|589.13431082|590.13401697|590.76597301|30883.79808244
