situation elements:2
	8|Gen|2448
	31|Date|2017-12-09 23:21:10.422000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:465.57000003
			high24hr:484.98999999
			highestbid:465.57000003
			percentchange:0.06672589
			low24hr:425.10000000
			lowestask:466.99999927
			candle300|288
				1512822000|466.99999969|465.57000003|466.99999927|466.99999969|466.23743796|7330.75582344
				1512821700|467.92687376|466.00000000|466.00000000|466.46500000|467.06939540|45904.91584045
				1512821400|467.92687498|464.99999978|466.00000001|465.02857300|465.64792865|45443.05407389
				1512821100|465.02857297|462.32546281|465.02857297|462.80267192|463.83463582|24345.96065954
				1512820800|462.80267192|459.52750032|462.80267192|460.00000000|462.07274170|42268.13363892
				1512820500|462.17600047|459.52750032|460.00000000|460.59046907|460.46541018|18818.14597568
				1512820200|462.17600201|459.59046846|460.59046904|460.00000001|460.68012385|32915.36083300
				1512819900|464.50050000|460.00000000|460.00000000|464.50050000|462.08288766|96904.58286825
				1512819600|464.59899995|464.50000000|464.50000000|464.59899994|464.59097192|65435.81777106
				1512819300|464.59899995|462.90000004|464.59899995|463.00000033|464.33715616|33850.99491966
				1512819000|465.84545272|462.90000004|464.59899989|465.00000002|464.73754654|271265.16968606
				1512818700|465.61000001|461.75609487|465.00000001|462.74309480|463.57696055|61911.18178616
				1512818400|464.00000242|461.00000001|462.74309480|463.11890002|461.49937429|63870.02693580
				1512818100|464.00000297|461.61146165|463.11000000|462.00000000|462.80119743|64270.59682326
				1512817800|462.99999984|459.00000000|462.00000000|459.97250471|460.50980016|382874.71566976
				1512817500|464.99999981|459.73103006|459.97250475|462.19039300|460.96968197|170545.06596216
				1512817200|465.35046706|462.00000000|463.00000003|463.50000012|462.70093145|161274.10735269
				1512816900|467.42224728|463.50000000|463.50000000|465.00000000|464.70860530|53694.23846733
				1512816600|468.59046861|464.48536303|464.48536303|467.00108449|467.06513533|56393.18840920
				1512816300|471.00532993|464.67705600|467.00108466|464.67705600|469.11735210|251748.16981262
				1512816000|465.67099011|462.19039156|464.67705600|465.67099011|464.55419146|343329.16662273
				1512815700|473.00000000|465.67098957|467.54841886|473.00000000|469.43032064|195357.53188606
				1512815400|478.50535767|472.59999992|473.00127922|478.50535764|474.14395930|156055.13524335
				1512815100|480.46829085|477.02005347|477.10000001|480.46829085|480.17275630|238805.54029251
				1512814800|480.46829085|479.02633207|480.46629085|480.46629090|480.42953475|50048.68458194
				1512814500|480.46629096|478.00000004|479.91000000|478.19882740|479.10657563|56463.99226222
				1512814200|481.02672000|477.17717967|478.19882740|480.46629099|478.68260901|35152.60422545
				1512813900|483.00000000|480.00000001|480.00000011|481.00851000|481.28753158|65419.65544683
				1512813600|481.51799962|480.51799936|481.49000000|481.51799917|481.27367666|49849.92261011
				1512813300|482.00000000|479.70841170|480.60000008|480.59999992|481.06213200|45755.62671071
				1512813000|480.60000003|477.10000021|479.60841163|479.99999994|478.42098661|142890.73383219
				1512812700|483.43170797|478.17717933|480.99999990|482.09999995|481.08445698|99076.14357005
				1512812400|484.60000000|477.98808374|482.09999995|484.45014505|481.13816658|177377.71866642
				1512812100|484.98999831|482.45014505|484.45014505|484.98999831|483.28974797|116516.56017910
