situation elements:2
	8|Gen|4761
	31|Date|2018-01-24 23:17:38.344000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1009.88646781
			high24hr:1021.49211202
			highestbid:1009.88646782
			percentchange:0.09532154
			low24hr:918.48762774
			lowestask:1010.85851719
			candle300|288
				1516796100|1011.45266797|1006.79873814|1011.45266797|1010.85851720|1010.23293184|18156.41705526
				1516795800|1011.02067462|999.64496117|1010.85851720|1008.77997996|1005.89937618|90873.00066379
				1516795500|1011.35000000|1006.29559849|1006.35000003|1008.52874172|1007.85382878|62785.56070492
				1516795200|1011.35200000|1005.24649601|1008.52874172|1008.07833999|1008.06714499|139286.46101774
				1516794900|1008.07834000|1001.28195014|1008.07834000|1001.57271003|1002.38245304|106425.78189198
				1516794600|1008.07833998|1000.48195018|1001.47271003|1001.70195017|1002.73505863|53841.38263419
				1516794300|1011.35200000|998.88195018|1001.90195017|1005.30000000|1004.58810675|92068.23990180
				1516794000|1013.63421029|1005.20000000|1005.30000000|1012.60000000|1008.08258724|52582.13540160
				1516793700|1012.93903421|1011.00000000|1011.72906688|1011.61555085|1012.51666422|60211.11256235
				1516793400|1011.34314574|1009.00000000|1011.34314574|1009.58600400|1010.18328518|37816.11955635
				1516793100|1010.00000000|1002.32917089|1010.00000000|1002.32917089|1006.50215471|39895.27434928
				1516792800|1005.99999999|1001.04057959|1002.32917089|1004.99298060|1004.26855754|34094.05704128
				1516792500|1004.99298066|999.77546799|1004.99298066|1000.00000000|1001.87479255|30961.34121113
				1516792200|1002.47599968|998.17546799|1000.00000000|1002.47599968|999.36189137|14048.99635016
				1516791900|1002.47600000|999.00000004|999.00000019|1000.22000000|1000.73061358|55759.40979011
				1516791600|1002.33324393|999.00000024|1000.22000000|1002.27324393|1000.16323562|19203.19713429
				1516791300|1002.27324394|999.00000000|1002.27324393|999.00000000|1001.97796808|101879.56333210
				1516791000|1001.99999971|999.87156716|1001.99999971|1001.96156663|1000.64244640|16317.80619532
				1516790700|1001.96156679|998.10519785|1001.96156673|1000.00001197|999.17563829|8384.21152469
				1516790400|1000.35156701|994.24156709|998.42100000|994.24156709|998.78163566|9750.71146917
				1516790100|998.37156691|994.01603428|997.77156686|998.37156691|995.20528759|749.59528054
				1516789800|1001.61099987|996.00000000|999.26681598|1000.00000000|998.18754574|2219.68473805
				1516789500|1002.11110000|998.11274539|999.05600003|1002.11110000|1000.64718127|19844.77803218
				1516789200|1002.26437384|999.16437531|1002.11110000|999.16437531|1002.07132272|29227.39010006
				1516788900|1002.06437530|998.76324590|1000.36098475|1002.06437530|999.61480049|1547.79372087
				1516788600|1005.90527448|999.46437542|1001.18459898|1004.21638160|1002.26548209|24686.70643550
				1516788300|1007.99999999|1005.00000000|1005.14875141|1006.30779749|1006.16596279|20715.99050008
				1516788000|1006.30779749|1000.89963289|1006.22343689|1001.99999999|1003.06866527|12649.72493731
				1516787700|1002.00000000|994.30101268|1002.00000000|994.30101268|997.97567922|25563.03741574
				1516787400|994.47317084|986.86476678|994.47317084|990.53101234|990.93912980|8792.66558553
				1516787100|990.37417132|989.88264153|989.88264153|990.37417132|989.93713792|4647.92891329
				1516786800|994.47417084|990.37417132|990.37417132|993.00000003|992.84613866|19678.75851935
				1516786500|994.99999999|992.00000003|994.99999997|993.57417138|994.52384452|1384.91240453
				1516786200|994.53263234|990.27417130|992.00000013|990.27417130|992.11069369|12034.03166983
				1516785900|990.27417134|989.99999991|990.27417122|989.99999991|990.15467749|5271.33812283
				1516785600|990.00000000|987.14009318|990.00000000|987.14009318|989.18673306|11314.22684757
				1516785300|987.73234775|984.77000000|987.14009320|987.73234775|985.17692816|38991.30860177
				1516785000|988.50046393|987.73234778|987.73234778|988.50046389|987.82069927|21068.67284590
				1516784700|992.24759395|988.50046393|988.50046393|992.24759395|990.14791868|21560.35161656
				1516784400|994.53263234|989.79000000|989.79000000|994.29127395|991.33002009|16641.10062453
				1516784100|995.39247163|991.59419270|994.53263234|995.00000015|992.05827033|16206.94898003
				1516783800|996.94729549|990.99999951|995.00000015|995.40000000|995.12633944|22134.69665120
				1516783500|996.22729548|995.00000014|996.00000000|996.13729522|995.14247728|1953.78759669
				1516783200|996.13729539|992.44729563|996.13729520|992.44729563|994.30222159|8595.95508867
				1516782900|997.41000000|991.09241229|996.44729545|993.87241235|994.24008339|71213.35136769
				1516782600|1002.70492601|991.00000013|991.00000015|1002.70492601|996.49422721|31953.18982615
				1516782300|1005.77492585|998.15933289|1002.72492602|1005.77492585|1004.04738766|64807.04744701
				1516782000|1005.87492601|1002.98000000|1005.77492588|1002.99999997|1005.18514410|89009.34517595
				1516781700|1003.76415239|1000.36147908|1002.99999999|1000.36147908|1003.14644173|50294.48946237
				1516781400|1000.36147913|997.46415261|1000.36147913|998.32635403|997.94917067|52031.31629245
				1516781100|998.99999994|994.32635443|998.32635403|995.21635466|997.14664198|15044.51136523
				1516780800|998.50635400|995.21635466|995.21635466|998.50635400|995.73594434|1155.58782811
				1516780500|998.75635397|992.10635398|998.75635397|992.10635398|998.26153499|63362.69896290
				1516780200|992.10635398|991.70635400|992.10635398|991.70635400|991.70702679|4571.86805845
				1516779900|990.50134720|988.00000064|990.50134720|989.99000000|989.80177073|17205.80873950
				1516779600|994.32436833|988.02474878|989.99000000|994.32436833|991.14012119|37985.45429293
				1516779300|997.99999998|992.52790439|994.32436833|997.99999998|994.79587594|20919.31423382
				1516779000|997.99999997|993.70706415|997.99999997|994.23983182|995.65950366|13470.46896014
				1516778700|996.50000000|994.23983182|994.90000000|996.27011176|995.21216220|6216.91430437
				1516778400|1001.21706422|995.81297895|999.00100000|995.81297895|997.23998390|60712.91306040
				1516778100|1003.55341768|995.81297895|995.81297895|1000.81706428|1000.07647483|72425.30302921
				1516777800|1003.55341800|996.55676550|1003.55341784|999.89699999|1000.89528515|96603.00697707
				1516777500|999.20000000|996.33706434|999.00000000|997.61706420|998.27500748|20569.13178036
				1516777200|996.90706405|991.05357061|996.90706405|991.90000000|992.02245085|566000.95676143
				1516776900|996.62706398|988.00000000|991.90000000|993.00000143|989.51834594|323324.75659144
				1516776600|996.90706422|993.00000115|996.62706410|996.21605476|995.80801632|18462.09526304
				1516776300|999.99999999|996.21605489|999.90000000|996.76999989|999.19191214|60965.47447720
				1516776000|996.77000000|985.63567054|996.76999990|987.70335646|990.70921905|116231.00758240
				1516775700|987.70335648|979.23015732|987.70335646|979.23015732|983.64166498|3636.24258281
				1516775400|979.23015740|974.64886103|979.23015735|979.23015740|976.43924846|11970.09949780
				1516775100|979.23015741|976.70335649|979.23015741|976.70335651|976.94940886|2674.70001465
				1516774800|976.70335651|976.70335649|976.70335651|976.70335649|976.70335649|1599.91987507
				1516774500|976.70335656|975.23886104|976.70335656|976.56869254|976.03897852|366.98519986
				1516774200|976.56869262|974.15886105|976.56869262|974.65886079|974.69538351|4549.85480375
				1516773900|975.02993729|973.39900000|974.65886079|973.39900000|974.38390040|29380.63599344
				1516773600|973.52886046|970.00000020|970.00000022|973.00000000|973.21169546|30812.83626928
				1516773300|979.38886061|973.00000000|975.21886102|977.81270000|978.12832371|43465.57393243
				1516773000|978.28587218|976.46245436|978.28587218|976.46245436|977.53734485|7054.21120715
