situation elements:2
	8|Gen|2225
	31|Date|2017-12-01 04:42:52.086000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:409.09000000
			high24hr:485.00000000
			highestbid:409.00000000
			percentchange:-0.14772916
			low24hr:388.99999934
			lowestask:409.09000000
			candle300|287
				1512063600|411.00000000|404.15614501|411.00000000|404.15614501|408.82599924|184967.82588517
				1512063300|405.56200027|402.13982313|405.35198436|403.12862892|403.31829738|61445.81644804
				1512063000|405.99999998|402.79999964|405.56200071|402.80000000|404.46998843|41503.99664802
				1512062700|402.99999976|401.00000003|402.79999940|401.10000000|401.84455711|40892.40003151
				1512062400|403.02596900|399.00000000|400.25000003|399.62190891|400.54224013|42548.55290527
				1512062100|402.99999936|399.62190891|399.62190891|402.50000000|400.36576779|48742.70594042
				1512061800|404.64742154|402.00000000|402.00000000|402.90000001|403.62713510|45745.99685199
				1512061500|404.31626614|402.10000000|402.30000033|403.49999993|403.03482942|91034.42342073
				1512061200|406.32335314|402.00000000|404.33265986|405.27398118|404.04491227|21953.18742926
				1512060900|408.99999999|405.27398089|405.27398089|407.93835037|407.74705557|26036.13923487
				1512060600|408.00000000|404.00000139|407.93835037|406.00999996|406.85226759|29437.10210988
				1512060300|406.00999997|403.00000001|406.00999997|404.89999996|405.37514669|32965.56186573
				1512060000|404.89999996|400.30000020|404.88000000|400.30000020|403.98235316|19001.42286580
				1512059700|403.02596900|398.40000000|403.02596900|399.00000002|401.10512448|29158.22072432
				1512059400|404.88000000|399.00000000|401.65550421|404.00000033|403.61747075|90332.37750584
				1512059100|405.42108913|403.47250009|404.00000019|404.89999997|404.21232583|29076.35251326
				1512058800|406.90000000|403.85908810|404.89999997|405.01230014|405.90289736|73970.90841930
				1512058500|406.82217394|405.00000000|405.01230009|406.00000000|405.52516728|121959.52878268
				1512058200|406.00000000|400.50000002|405.86908763|400.50000002|403.39050908|44501.21226486
				1512057900|401.90000000|398.40000007|399.51199965|399.00000000|400.26369827|136223.52267608
				1512057600|399.99999994|398.00000003|399.00000000|399.00000000|398.73367180|45740.05649385
				1512057300|400.00000000|398.22094727|399.00000000|398.22094731|399.15336275|42197.25147336
				1512057000|400.84033318|397.70229770|399.00000000|400.00000000|399.06989347|28485.35392700
				1512056700|401.61924905|399.10000023|399.10000136|400.00000000|400.50066505|39433.51376630
				1512056400|404.16037124|399.00000000|400.00000000|402.09999997|401.38441131|71965.50208882
				1512056100|403.00000000|398.00000032|402.09999997|398.00000032|399.90281708|30328.77439688
				1512055800|399.99999989|390.51000008|398.00000016|394.44503950|396.91523535|316500.07805378
				1512055500|400.00000000|393.56851600|393.56851600|398.50000069|397.32094219|120862.11814652
				1512055200|402.00000000|398.50000000|400.00000000|401.99999982|400.01369177|104046.90068205
