situation elements:2
	8|Gen|3713
	31|Date|2018-01-03 03:17:41.617000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:870.00000000
			high24hr:886.34842941
			highestbid:867.60588512
			percentchange:0.17742590
			low24hr:728.66599993
			lowestask:870.00000000
			candle300|288
				1514909700|870.00000003|869.00000000|870.00000003|869.00000000|869.89816315|47857.83657760
				1514909400|868.99999996|865.00000000|868.90999943|865.99999994|866.39386827|62620.37223905
				1514909100|866.15626104|865.00000000|865.09999987|865.09999988|865.71547142|53698.36344086
				1514908800|867.04064379|861.00000000|865.09999991|865.00000000|864.92045200|54521.58113159
				1514908500|869.54749920|864.00000000|865.19976160|865.94823934|865.81785547|85533.52217241
				1514908200|865.94823934|860.99999979|865.94823934|863.99999988|863.30385803|83571.35451412
				1514907900|863.99999999|861.00000000|863.99999999|862.00000000|862.23035642|21865.10115757
				1514907600|863.94030318|860.00000089|862.00000000|860.99999999|863.52636756|22830.69595787
				1514907300|863.94214084|859.88979564|860.00000026|859.88979564|862.97433220|133535.12645749
				1514907000|864.60129966|857.14700006|859.88979564|864.60129966|859.53078875|56596.64189114
				1514906700|868.90999965|864.66600001|864.66600001|868.00000000|867.01277871|107157.35009366
				1514906400|871.39800000|865.89896135|867.00000000|870.20000005|869.84953147|635318.46747170
				1514906100|874.56211853|870.20000005|870.20000005|871.72824578|871.67662690|125202.70724077
				1514905800|871.72824582|867.81000000|871.72824579|869.69999994|869.96682630|136119.20638132
				1514905500|869.99990000|865.69999997|869.69999973|865.69999997|868.02538423|40262.97855453
				1514905200|866.00000006|861.99999995|865.00000000|862.99999995|864.75534497|79813.75868072
				1514904900|862.00000000|859.87981364|861.99999994|861.50000000|860.13206609|42934.06375752
				1514904600|862.00000000|860.00000000|861.50000000|862.00000000|860.59021246|108818.61966388
				1514904300|863.99999972|860.00000000|862.00000000|863.99999972|861.57175942|208980.71990020
				1514904000|865.00000000|861.12450009|862.99999959|863.34698731|862.33248551|166303.83660743
				1514903700|863.84167857|859.10000009|862.34698759|863.84167857|862.55206383|55412.38846696
				1514903400|863.84167886|859.00000003|863.84167865|862.99999992|861.33533368|89376.36805627
				1514903100|863.00000000|859.90000000|862.84167896|862.84167896|862.14985407|63972.06876715
				1514902800|862.84167898|857.00059621|862.84167896|858.99999997|861.83134561|64529.93484806
				1514902500|860.52172721|855.50003743|859.00000000|860.52172721|859.60821722|38754.20998466
				1514902200|865.49999999|853.00000001|860.52172721|859.99999999|857.95425088|281889.42412409
				1514901900|868.99953387|859.67818204|859.99999999|867.03000009|863.71927753|130258.60599683
				1514901600|870.00000000|864.99999999|867.00000003|868.99999996|868.20200946|94505.85389647
				1514901300|870.00000000|858.60000015|868.99999996|858.60000015|866.89911904|399852.47957345
				1514901000|860.00000001|854.63929995|860.00000001|854.63929996|856.79244397|164886.85485748
				1514900700|854.63930000|850.36610393|854.63930000|854.49999992|854.19931632|23671.72316828
				1514900400|854.50000000|848.00000010|854.49999998|851.39224085|851.50666049|51785.39048456
				1514900100|851.93533379|847.00000013|851.39224088|847.00000015|849.30316340|85067.18550260
				1514899800|849.99999994|845.00000004|848.71999963|848.49999998|847.01050304|133534.38818497
				1514899500|849.56067597|846.00000042|849.56067591|848.00000000|848.78053517|37871.96186862
				1514899200|849.56067522|843.79512266|849.56067522|844.56067515|845.95782448|63796.69971565
				1514898900|849.56067589|843.79512261|844.56067515|845.00000003|846.94659880|91244.73106426
				1514898600|848.00000000|843.20000021|843.20000045|844.40447998|844.86861811|178490.26907391
				1514898300|848.71999990|840.70000001|844.40447998|841.00000000|844.78094071|61401.58511312
				1514898000|844.99999997|840.20000146|841.00000000|843.00000036|842.54266534|82982.46215691
				1514897700|844.99999997|842.00010001|843.00000029|842.38147308|842.99136298|15841.94266203
				1514897400|844.99999952|842.00010000|842.38147308|843.02655068|842.37719456|71768.66229996
				1514897100|845.99999990|842.00000000|843.02655068|844.00000000|844.96717565|51144.22142215
				1514896800|845.99999977|843.40805066|844.00000000|844.00000000|844.96150593|22538.92868116
				1514896500|848.72599949|843.76000000|844.00000000|846.00000000|846.39430401|24554.60875728
				1514896200|848.72563644|846.00000000|846.00000039|846.00000024|847.29268420|24069.87988859
				1514895900|848.72563602|845.00000010|845.20000027|845.24300027|845.35769395|57654.25179367
				1514895600|849.57499969|843.75999990|845.24300028|848.00000000|845.90279099|15341.88167279
				1514895300|851.39999991|847.14300009|848.00000000|850.00000000|849.98794862|170594.35569086
				1514895000|852.42899993|846.00000003|850.00000000|852.42899993|849.84264705|375746.04919021
				1514894700|852.43999994|847.80000016|851.87497028|849.99999998|850.72034698|318338.21613515
				1514894400|849.99999995|846.01000003|849.99999995|846.99999988|847.33118717|40392.75383361
				1514894100|848.01000000|845.00000021|847.00999979|848.00000000|846.39793510|79001.95860899
				1514893800|848.70000000|846.00000012|847.02000003|846.00000012|847.60873708|7847.52307439
				1514893500|847.00000000|843.00000003|845.00000046|844.97999997|844.71174851|26630.18358641
				1514893200|844.99999796|841.87497028|844.99999796|841.87497028|843.76622750|12875.29117560
				1514892900|844.99996990|840.21000033|844.99996990|842.00000000|840.71862821|13256.31636915
				1514892600|844.99999892|840.21000001|842.59000060|842.59000073|841.82163211|101439.08266978
				1514892300|844.99999963|842.49000003|844.99999940|843.94480231|843.55404408|54642.57199390
				1514892000|851.00000003|842.49000003|842.49000003|850.10001105|847.19723301|132340.57163268
				1514891700|854.99999999|850.00001014|852.00000000|854.24348010|851.86777463|102490.56163119
				1514891400|854.24348030|848.20000080|854.24348023|849.00000000|850.92524312|54148.10126809
				1514891100|850.99999984|848.99999994|850.00000000|850.00000000|850.09464268|7708.16680564
				1514890800|853.82736700|847.24250001|850.00000000|850.40000000|848.67343546|137515.29941622
				1514890500|855.26587327|850.40000000|854.49713981|851.90000000|852.73809393|167199.78125050
				1514890200|851.99999999|845.60000021|851.99999989|847.19999994|850.46868172|124118.38416847
				1514889900|848.00000000|843.79999994|845.59715029|843.79999994|846.08689663|190929.48198262
				1514889600|845.00000000|841.00000036|845.00000000|842.49999972|842.70361308|42905.30038511
				1514889300|843.88049994|840.20000146|843.29807900|840.99999995|841.86305570|174148.16774721
				1514889000|842.39999988|840.20000000|840.20000146|842.00000000|840.57165129|14534.48891392
				1514888700|842.00000000|840.20000088|841.89999999|840.99999995|841.48463356|25367.12593303
				1514888400|842.00000000|840.00000044|840.99999995|840.99999995|840.88884295|24784.59517386
				1514888100|840.99999994|837.77000046|840.99999994|837.77000046|838.64889989|36040.11395126
				1514887800|841.29569047|837.49404976|840.98999991|840.99999994|840.99040011|27655.93858654
				1514887500|840.99999994|836.50000084|840.99999994|836.50000084|838.66513935|17490.02857313
				1514887200|840.00000000|836.50000000|836.50000081|837.70000000|838.63741960|28761.69465401
				1514886900|840.49999926|836.29749926|840.05323168|837.50000001|838.14564839|46151.99571515
				1514886600|842.88693405|835.00000012|837.50000001|837.00000000|840.71533909|238269.07952418
				1514886300|837.00000000|832.00000011|837.00000000|832.00000011|834.56148579|22425.26931777
				1514886000|833.10000000|829.40800004|832.00000005|833.00000000|831.89260335|22023.64057229
				1514885700|833.50000045|831.00001000|833.00000000|833.50000045|833.32762509|73724.38616783
				1514885400|835.24480027|829.00000008|833.50000031|830.50000064|831.95056320|65473.07191310
				1514885100|831.00000000|827.00868038|830.50000064|827.00868038|830.33878400|35868.79586167
				1514884800|832.99999992|827.00868001|827.00868014|831.99999994|829.07006932|104843.42979051
				1514884500|837.99999821|831.00000000|831.99999994|837.99999821|832.65045017|37366.12295236
				1514884200|837.99999993|834.00000000|837.99999829|837.00000001|835.99437825|22495.56753807
				1514883900|837.99999979|835.00000000|837.00000000|836.26289919|836.35008018|77410.31215165
