situation elements:2
	8|Gen|6651
	31|Date|2018-03-02 19:25:26.378000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:869.83240013
			high24hr:881.00000000
			highestbid:869.83240031
			percentchange:0.00211106
			low24hr:860.76616427
			lowestask:871.56400000
			candle300|288
				1519979100|871.84089975|870.66412825|870.66412825|871.84089975|871.83368782|4824.65351382
				1519978800|871.84090000|869.55689995|869.83240013|870.91800000|870.55728876|15017.17591133
				1519978500|871.19390000|869.81784531|869.81784547|870.00000000|870.75276246|7977.40272202
				1519978200|869.13889911|866.25000000|867.08300001|866.25000000|868.00342498|1121.27002852
				1519977900|867.49020000|866.73990365|866.89120004|867.43210002|867.20944630|15404.13815337
				1519977600|869.79999979|867.00000401|869.79999979|867.00000401|868.82213295|1709.09877589
				1519977300|869.00000000|867.00000367|867.00000389|869.00000000|868.85660751|2130.84167109
				1519977000|869.00000000|869.00000000|869.00000000|869.00000000|869.00000000|1318.92982496
				1519976700|870.00000000|869.00000000|869.00000000|869.00000000|869.07574297|5904.41730553
				1519976400|870.00001817|867.00000000|867.00000017|867.00000000|867.77841012|2890.82557502
				1519976100|867.00000001|867.00000000|867.00000001|867.00000000|867.00000000|3158.94902396
				1519975800|868.00000000|867.00000000|867.00000001|868.00000000|867.52356396|46584.04804092
				1519975500|870.00003000|868.00000003|870.00002800|870.00003000|868.77761314|8733.16878000
				1519975200|870.00003000|870.00003000|870.00003000|870.00003000|870.00003000|8059.16103580
				1519974900|873.72580713|873.72071874|873.72071874|873.72580713|873.72545423|20.26992377
				1519974600|870.00001023|870.00001023|870.00001023|870.00001023|870.00001023|1394.18531719
				1519974300|873.72581018|870.00000717|870.00000761|870.00000717|872.44150312|14839.96482449
				1519974000|873.49999988|872.00000000|872.00000000|873.49999985|872.23676757|12652.32865468
				1519973700|873.72581042|872.00000000|872.00000000|873.72581039|872.98999551|12762.08300390
				1519973400|873.72581042|871.83000826|873.72581042|873.72581041|872.03515992|1796.98955551
				1519973100|873.72581043|871.81000683|871.81000683|873.72581043|873.50129070|2211.11918364
				1519972800|873.72581043|873.72581042|873.72581043|873.72581042|873.72581042|9823.62653181
				1519972500|873.72581042|873.72581041|873.72581042|873.72581041|873.72581041|928.62610958
				1519972200|873.72581006|872.79291348|873.72581006|872.79291348|873.65430647|5799.14019667
				1519971900|872.79291334|872.79291314|872.79291314|872.79291334|872.79291314|1031.07372465
				1519971600|872.79291511|870.00000158|870.00000158|872.79291511|872.43371180|2140.33202840
				1519971300|872.79291568|869.63984439|872.79291568|869.63984439|871.12926461|241.66800110
				1519971000|871.50000000|869.63984118|869.63984118|871.50000000|871.48743025|2345.37386640
				1519970700|871.50000000|868.90000242|871.50000000|870.52997679|870.61964350|3621.27299263
				1519970400|870.52997687|868.00000028|870.52997679|869.99999995|870.16198848|3655.53804421
				1519970100|870.52997608|869.99999997|869.99999997|870.52997607|870.47442034|3954.91907854
				1519969800|870.92997687|868.09367515|868.09367515|870.92997687|870.35348494|2477.45822698
				1519969500|870.92997700|870.92997696|870.92997696|870.92997700|870.92997697|1148.67965813
				1519969200|870.92997716|869.00000000|869.00000000|870.92997716|870.72869264|5860.86594876
				1519968900|870.92997886|870.92997886|870.92997886|870.92997886|870.92997886|324.14568069
				1519968600|868.00000001|868.00000001|868.00000001|868.00000001|868.00000001|0.00000000
				1519968300|868.00000001|867.62556021|868.00000001|867.62556021|867.73443986|705.08846579
				1519968000|870.92999475|868.32718012|868.32718012|870.92999475|868.33564028|11185.94165012
				1519967700|870.92999943|870.92999808|870.92999808|870.92999943|870.92999811|12388.01531270
				1519967400|868.99000001|868.32718012|868.32718012|868.99000001|868.86606347|1564.82161136
				1519967100|868.32718013|868.32718013|868.32718013|868.32718013|868.32718013|2.82076084
				1519966800|870.99999818|870.99999784|870.99999784|870.99999818|870.99999815|1618.01582053
				1519966500|870.99999942|869.99999798|870.99999920|869.99999799|870.14975503|2693.71897685
				1519966200|869.99999799|869.99999744|869.99999799|869.99999744|869.99999795|1042.79765754
				1519965900|869.99999799|867.66916020|869.99999799|868.00000000|869.08618453|1227.00251281
				1519965600|869.99999993|867.66916014|867.66916017|869.39534506|869.48163511|1589.90909429
				1519965300|869.39534506|868.73400100|868.73400100|869.39534506|869.07182329|92.63871969
				1519965000|872.79999998|869.39534506|869.39534506|872.13000003|871.11032247|24716.30067216
				1519964700|872.80000000|872.78999999|872.80000000|872.79000000|872.79560770|1202.54172460
				1519964400|872.15616393|872.13000003|872.15616393|872.13000004|872.13343278|837.35085023
				1519964100|872.13000003|872.13000003|872.13000003|872.13000003|872.13000003|337.06203211
				1519963800|875.99996015|872.00000001|872.00000001|875.99996012|872.64071064|32156.93829971
				1519963500|872.13000564|872.13000564|872.13000564|872.13000564|872.13000564|146.34134799
				1519963200|875.99997025|873.00000010|875.99996741|875.99997025|875.45875276|2298.22994499
				1519962900|875.99997468|873.00000001|875.99997093|873.00000004|875.59292078|2028.32292657
				1519962600|875.99997575|872.15616405|875.99997575|872.15616405|872.62459862|7097.79643964
				1519962300|872.99999997|872.13000011|872.13000016|872.39163902|872.89263248|5545.77689532
				1519962000|872.39163907|872.13100000|872.13100000|872.39163902|872.26302145|204.62351056
				1519961700|872.39163911|872.13100000|872.39163911|872.13100000|872.15244776|729.15428882
				1519961400|872.39163911|872.13000011|872.39163911|872.13000011|872.13700043|2242.53423300
				1519961100|875.00000000|872.13000011|875.00000000|872.20334064|872.19008637|10984.31888783
				1519960800|876.20334062|872.20334031|872.21000000|876.20334056|873.06637731|11315.71637985
				1519960500|876.20334063|873.99999967|875.86948543|873.99999967|875.57208464|31022.79373065
				1519960200|873.99999992|872.13013000|873.99999992|872.13013000|872.13039816|10467.06591501
				1519959900|874.00000000|872.13000011|874.00000000|872.13000011|872.57156023|261.35779061
				1519959600|872.13000012|872.13000011|872.13000012|872.13000011|872.13000011|718.60299954
				1519959300|873.00000000|873.00000000|873.00000000|873.00000000|873.00000000|3.25890900
				1519959000|873.99999887|872.13000000|872.13000000|873.99999887|873.17906680|3000.60572142
				1519958700|874.60000000|873.99999887|873.99999887|874.60000000|874.16814549|395.88805094
				1519958400|875.00000000|873.99999887|874.60000000|873.99999887|874.01167818|6383.04072112
