situation elements:2
	8|Gen|7464
	31|Date|2018-03-18 09:25:18.287000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:556.97427270
			high24hr:613.99999726
			highestbid:556.97427270
			percentchange:-0.09200645
			low24hr:542.89760000
			lowestask:559.82849736
			candle300|287
				1521325200|558.00419390|556.97427270|556.97427270|558.00419390|557.04481549|3044.35514800
				1521324900|557.08289200|556.00000000|556.00000001|557.08289200|556.48819529|3571.56240624
				1521324600|561.12734272|557.08289201|557.08289201|559.00000000|557.84688922|10840.45057037
				1521324300|561.56042960|559.99999940|561.56042960|559.99999966|560.47532184|16957.06398642
				1521324000|558.86063701|555.00000011|558.86063699|555.64587446|556.20017188|3944.40446416
				1521323700|558.86063697|555.64587449|555.64587457|555.85404222|557.48317674|664.67993320
				1521323400|555.87404156|555.85404155|555.85404156|555.87404155|555.85440665|3653.94167082
				1521323100|559.99978395|555.85404155|559.99978395|557.00000000|558.32915966|5898.28611835
				1521322800|558.56043015|557.37000022|557.46002647|557.46002630|557.47451773|4220.88390929
				1521322500|560.56043144|558.25000053|558.56043015|558.25000054|558.58269106|10736.30031474
				1521322200|561.58043088|558.00000012|558.25000001|561.56043101|560.71191223|5720.78419093
				1521321900|564.74863223|560.18500022|563.99999989|560.56042846|561.21379015|19144.77889879
				1521321600|564.93948260|558.99536019|563.79999979|559.99999931|561.93090339|48498.08094759
				1521321300|564.00000002|552.65445599|559.55435555|554.99999841|561.18422354|420129.60788965
				1521321000|554.99999988|553.00000002|554.99999905|554.99999988|553.35245257|2219.25493865
				1521320700|554.99999993|553.00112109|554.44499979|553.50000003|554.42320258|4664.43038668
				1521320400|554.45628196|547.20000000|552.20254605|549.99999956|552.15467756|18625.94728882
				1521320100|549.99999982|546.00000041|547.15265879|546.00000041|549.02093279|10681.97598826
				1521319800|549.64609465|545.00010028|545.00010028|549.64609465|545.74452381|998.61581086
				1521319500|544.92847703|544.92847703|544.92847703|544.92847703|544.92847703|36.16564968
				1521319200|549.79999874|544.92847703|544.92847727|549.79999874|547.41724323|5833.69958951
				1521318900|550.29634414|546.98000006|546.99000043|546.99000006|547.65611995|5542.59455694
				1521318600|547.99000000|546.98000003|546.99000003|547.99000000|546.99457811|2362.31435127
				1521318300|550.80094621|545.51960459|548.22600734|545.80000036|547.91137109|68020.44566375
				1521318000|547.49999985|544.41847259|545.51960462|545.80000010|545.51885058|17759.48827870
				1521317700|547.99999992|545.80000006|547.89999977|545.80000029|547.98457968|19325.17386013
				1521317400|548.42103770|543.89760003|548.42103687|545.99999923|545.55312492|11925.90299639
				1521317100|549.54000001|542.89760000|545.99999940|549.54000001|544.78756864|19025.18101826
				1521316800|553.72670439|548.43640703|549.54000001|551.98388990|550.24935606|14304.58671869
				1521316500|552.00000000|547.15504372|551.98388990|548.23042948|548.26949270|20566.97385225
				1521316200|553.89399729|548.23042933|550.00000000|551.61849983|550.55231628|48337.68111807
				1521315900|553.89400000|551.61849983|552.18720445|553.66724622|552.40165863|23366.16096633
				1521315600|554.00000029|553.66724622|553.89400000|554.00000029|553.99776177|2620.31910047
				1521315300|556.00000000|554.00000003|554.00000028|556.00000000|554.89737474|9609.71885628
				1521315000|557.31408276|555.00000000|557.31408276|555.55555554|555.51956219|106638.01651085
				1521314700|558.18720027|555.55555550|555.55555550|555.55555551|555.55570634|84582.13748023
				1521314400|557.11000010|555.55555550|555.55555550|555.55555553|555.73937335|3280.68739534
				1521314100|557.11000010|555.55555561|557.11000010|555.55555561|557.05212584|3675.37335209
				1521313800|558.29845763|555.55555550|558.29845763|555.55555550|555.56722974|144675.18999681
				1521313500|558.85675662|555.55555550|555.55555550|557.30000000|555.61827322|80815.53216516
				1521313200|561.99999972|557.30000003|557.30000009|558.85675817|558.34860556|13721.46761269
				1521312900|562.33255214|556.24800001|561.33255214|556.24800001|559.63758627|22958.03383944
				1521312600|563.95929679|556.24800001|556.24800001|562.43056943|560.04156670|25149.93860882
				1521312300|567.30000000|562.43056943|562.43056943|567.30000000|564.89452077|39409.35896119
				1521312000|570.56552966|567.00000000|567.00000000|569.30670038|568.02896854|27912.29715420
				1521311700|571.99999999|569.30670082|569.30670082|571.99999998|569.95239662|17348.64791710
				1521311400|570.00000016|570.00000000|570.00000016|570.00000005|570.00000007|15774.10257317
				1521311100|572.42929843|569.63003267|569.63003346|571.00000000|571.63764583|41193.23434516
				1521310800|571.00000021|571.00000000|571.00000000|571.00000021|571.00000011|217.63062028
				1521310500|572.42929900|571.00000003|571.57100017|572.42929899|571.53920346|6380.18099119
				1521310200|572.42929900|571.00000000|572.42929900|571.00000032|572.32436641|3655.89949987
				1521309900|571.00000006|571.00000000|571.00000000|571.00000006|571.00000003|3625.71769378
				1521309600|572.99999855|571.05000000|572.69999971|572.99999855|572.63850526|2226.61753472
				1521309300|573.00000090|570.00000001|572.99999886|573.00000090|570.90337642|24589.25561130
				1521309000|574.42928118|572.00000000|572.00000000|573.01000000|573.02358764|38263.96674055
				1521308700|574.42928160|573.00000092|574.42928159|573.00000099|574.41506315|5939.21658753
				1521308400|574.99999875|572.36895053|573.00000092|572.36895053|574.55101330|7003.48078026
				1521308100|571.83664349|571.83664349|571.83664349|571.83664349|571.83664349|0.00000000
				1521307800|575.36895390|571.83664349|571.83664349|575.36895390|572.24520822|7319.61218365
				1521307500|575.00000000|571.83664339|575.00000000|573.05980678|574.26903383|12224.41000011
				1521307200|573.05980678|571.83664245|571.83664290|572.50000000|571.93853179|3783.80461804
				1521306900|571.83664407|571.83664407|571.83664407|571.83664407|571.83664407|138.73663346
				1521306600|573.05980678|571.83664193|572.00000000|571.83664205|571.84340222|7544.65179327
				1521306300|573.05980678|573.05980659|573.05980659|573.05980678|573.05980677|1945.87072239
				1521306000|574.42928160|571.34291787|573.05980691|571.34291787|572.98802422|32558.89966396
				1521305700|573.05980659|571.34291712|573.05980659|573.05980659|572.62882482|101.19664372
				1521305400|574.99999923|573.05980659|573.05980659|574.99999923|573.22385492|10779.63469898
				1521305100|575.00000000|573.31491659|575.00000000|575.00000000|573.69894941|519.37417965
				1521304800|576.63755871|573.31491942|576.63755653|576.63755859|576.63479963|5986.64278739
				1521304500|576.63756245|575.26000148|575.26000148|576.63756238|575.75683176|13725.80152342
				1521304200|577.57700000|575.26280408|576.63756237|576.60000148|576.42539997|2155.81878720
				1521303900|576.60000148|573.73342135|576.60000148|576.33860043|576.32120871|9543.28437785
				1521303600|576.33860043|573.21294438|573.21294438|575.68808358|576.19581857|13251.59634183
				1521303300|575.68808365|573.20319250|573.21294140|574.00000000|574.23422913|3641.28855127
				1521303000|574.99999997|573.27979008|574.99999997|573.27979008|573.33492737|45377.54959094
				1521302700|575.00000000|573.20319250|573.27979007|574.99999997|573.96026489|2583.79746398
				1521302400|575.33860043|574.33860043|574.33860100|574.33860043|574.37375484|16338.65801265
				1521302100|576.63756227|574.33859992|576.63756111|574.99950000|575.99032865|17540.24988630
				1521301800|576.63756178|575.00000000|575.00000000|576.63756178|576.33340811|1774.64538071
				1521301500|578.99999740|575.00000000|575.00000000|576.63756194|575.89459132|1299.52296721
				1521301200|578.99999978|576.08239642|576.63756179|577.18914297|578.24612095|1514.05374925
				1521300900|578.75171668|575.00000000|578.75171548|575.21794355|576.44324162|1662.63748995
				1521300600|576.00000000|575.00000000|575.00000000|575.49122452|575.31052692|16760.32359932
				1521300300|576.72212720|575.35778790|576.00000000|576.72212720|575.55569526|4603.85888667
				1521300000|576.72219720|576.06714155|576.72219720|576.06714157|576.63056558|3491.60376524
				1521299700|578.99999816|575.54203001|578.99999816|575.54203003|575.60785877|7559.13531777
				1521299400|580.35069047|575.54202964|575.54203001|577.10730018|575.96376126|5179.77575169
				1521299100|583.17845616|577.10730001|577.10730018|583.17845616|580.26073979|105439.96365144
				1521298800|583.17845617|580.35069630|580.35069635|580.35069630|580.47811483|14780.95486360
				1521298500|581.59206832|580.35069576|580.35069630|580.35069576|580.42074694|3486.82952041
				1521298200|581.59206975|580.35069579|581.59206949|580.85434546|580.50553146|27239.50008337
				1521297900|583.78805569|580.85434553|580.85434553|582.54204551|582.06257802|31501.49998342
				1521297600|585.91794166|582.54204448|582.54204471|585.91794166|584.40348489|1194.61127645
				1521297300|586.13451290|582.54204068|585.91794331|586.13451290|583.46405968|4083.05904381
				1521297000|587.20981379|583.56400438|585.91794806|583.56400438|585.46218514|4107.77259210
				1521296700|583.56400304|583.56400167|583.56400304|583.56400168|583.56400178|1888.29469296
				1521296400|582.98965334|582.54203773|582.98965334|582.54203773|582.54211963|8741.21690846
				1521296100|582.54203540|582.54203198|582.54203540|582.54203198|582.54203264|36220.95395518
				1521295800|585.54203083|581.92372918|582.54203183|581.92372918|583.29464648|16140.44314150
				1521295500|589.99999837|581.92372758|581.92372847|586.53000000|588.75540469|12366.61529417
				1521295200|588.00000000|581.00000012|584.00000001|583.92029661|587.04635614|12355.41928159
				1521294900|583.92029662|580.35069614|583.92029662|580.35069631|583.63603296|95120.26534661
				1521294600|583.92030411|580.35069577|580.35069577|580.35069607|581.09837663|2774.30402018
				1521294300|583.92031325|580.35069576|583.92030549|583.92031325|582.56855780|21681.96336152
				1521294000|583.92031985|580.35069577|583.92031503|581.50000000|581.69615519|30628.25834386
				1521293700|583.97737270|580.35069576|583.43512669|583.97737270|580.75977288|18240.60574696
				1521293400|589.99997543|585.22652557|589.99997342|585.22652557|589.98630796|3842.53466324
				1521293100|589.99998217|585.22652551|585.22652557|585.22652551|586.32527441|6675.46691335
				1521292800|586.39967384|583.61728751|584.08147965|585.79367797|584.73304784|3747.08289654
				1521292500|587.09999984|585.79367787|585.79367787|587.09999984|586.48029568|3911.95018159
				1521292200|592.00000000|586.54999988|589.99999823|592.00000000|588.06644645|27928.01147802
				1521291900|594.12281277|591.45017325|592.00000000|591.45017325|592.80061123|8041.19608085
				1521291600|591.45017325|589.91471164|591.45017325|589.91471164|590.82354748|4459.85492704
				1521291300|591.01147070|588.21471164|588.21471164|591.01147070|588.47231355|1301.75761578
				1521291000|588.06542909|588.00000000|588.00000000|588.00000001|588.00051984|1006.95521203
				1521290700|588.00000005|588.00000000|588.00000001|588.00000003|588.00000002|36747.40812108
				1521290400|590.92023653|588.00000000|588.00000000|589.75000011|588.17112789|14585.57961730
				1521290100|591.90735624|589.36295684|589.75000000|589.36295684|591.27360981|2430.62079385
				1521289800|591.90735762|588.78588681|591.90676574|591.40280001|589.30439126|17386.89033358
				1521289500|593.33811671|590.34797752|592.79007200|591.40282324|591.39444121|19707.30266625
				1521289200|594.00000000|588.00000002|591.40282407|594.00000000|589.27230680|53278.54096708
				1521288900|596.79999733|594.00000000|596.79999480|596.79999733|596.79957653|17831.16191472
				1521288600|594.00000012|594.00000000|594.00000000|594.00000012|594.00000001|623.13570001
				1521288300|594.07649931|594.00000003|594.00000012|594.07649931|594.03886832|1273.94196213
				1521288000|599.99999967|594.00000003|594.00000003|599.99999967|595.49532118|11152.32966236
				1521287700|600.00000000|599.99999997|599.99999997|600.00000000|599.99999998|4385.12234387
				1521287400|602.67119571|599.16473936|601.00000000|601.20000001|600.64250156|3382.92858850
				1521287100|602.67119802|602.67119802|602.67119802|602.67119802|602.67119802|0.00000000
				1521286800|602.67119802|601.20000145|602.67119802|601.20000147|601.50472182|362.24691945
				1521286500|604.46999918|604.46999918|604.46999918|604.46999918|604.46999918|218.61897892
				1521286200|604.49999860|604.49999860|604.49999860|604.49999860|604.49999860|42.17959190
				1521285900|604.50828639|602.70439860|604.50828639|602.70439860|603.44620152|628.52967995
				1521285600|602.70439722|601.00000000|602.70439711|601.00000197|602.54511894|187.80836667
				1521285300|602.70439860|601.00000000|601.00000000|602.70439200|602.12228752|4779.19129113
				1521285000|602.70437731|602.70437731|602.70437731|602.70437731|602.70437731|0.00000000
				1521284700|602.70437731|602.70437731|602.70437731|602.70437731|602.70437731|313.89256822
				1521284400|602.70438456|602.70438210|602.70438210|602.70438456|602.70438254|2407.33302493
				1521284100|602.70438803|601.00000000|601.00000000|602.70438803|602.47124695|690.17802906
				1521283800|602.70439189|602.70439049|602.70439049|602.70439189|602.70439177|434.99999624
