situation elements:2
	8|Gen|5326
	31|Date|2018-02-05 17:47:03.927000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:847.25560549
			high24hr:965.25000000
			highestbid:846.10863800
			percentchange:-0.11830956
			low24hr:781.00000000
			lowestask:848.34629126
			candle300|288
				1517813100|848.34629090|846.10863800|846.10863800|847.25560549|848.29540018|4813.70963553
				1517812800|848.34629135|846.23560541|848.34629135|848.34629126|847.99460116|4910.84791590
				1517812500|848.34629128|844.73629158|848.34629081|844.73629158|845.81226804|4182.52992560
				1517812200|848.90192167|841.80000000|844.63629156|848.90192167|848.54288978|36195.18915347
				1517811900|853.53431986|848.90192114|848.90192151|851.28210768|850.96861623|18582.64939509
				1517811600|851.28210777|841.81492228|851.28210777|850.99999997|847.81173219|43630.46796185
				1517811300|851.83492222|844.70244370|850.99999997|851.28210777|849.98314671|25600.66514134
				1517811000|852.28210777|850.00000021|852.28210777|850.00000021|850.02653044|10258.31612599
				1517810700|852.28210830|845.99567228|850.00000000|846.61215291|848.48691496|2676.62144736
				1517810400|846.61215300|839.33672197|846.61215293|839.33672198|844.27937634|17046.74072066
				1517810100|846.61215300|839.00000000|839.00000011|846.61215300|840.73831622|18108.56418468
				1517809800|851.16827475|846.61215300|846.63672164|846.91827477|849.08343444|11777.80028572
				1517809500|853.40081953|848.45827441|851.13827476|852.66825679|850.49760651|42911.88982934
				1517809200|853.80825677|847.13479243|853.80825677|847.13479243|848.06186112|8009.54892039
				1517808900|846.59039792|843.00000000|844.80039767|846.59039792|843.89545315|15529.23722388
				1517808600|852.90039740|845.25266281|845.25266281|848.94039801|850.09491246|3909.37310310
				1517808300|853.29281614|848.70039791|851.00039743|853.29281614|852.06286953|12979.87894980
				1517808000|858.74914896|853.29281614|853.29281614|855.58055409|857.20668915|10269.46422847
				1517807700|855.20197671|852.79808159|855.20197671|854.62223490|854.19190225|8786.53435050
				1517807400|855.20197671|848.93859723|852.79808158|848.93859723|852.06108602|7507.02492909
				1517807100|850.50795567|844.48678825|849.25892800|846.50762071|847.24482151|17579.07641221
				1517806800|850.50000000|847.51795649|848.95795628|850.50000000|849.24348916|8553.74092988
				1517806500|852.79808164|845.00000000|850.71492773|845.00000000|850.67436647|115830.80525836
				1517806200|848.31827296|837.57827306|844.36927319|837.57827306|842.82033965|22010.48599922
				1517805900|848.23826344|836.32903588|836.32903588|846.12826319|845.87147544|37452.75179079
				1517805600|851.22420236|841.98826350|846.12826314|845.43481106|847.88075032|37914.70649843
				1517805300|845.47000000|837.00000082|845.47000000|837.00000082|843.95269863|39057.93349214
				1517805000|838.99999947|834.99999995|838.99999947|834.99999995|836.22936978|3748.33990668
				1517804700|835.50000000|832.49201556|834.97481120|835.50000000|834.25924181|8098.81706239
				1517804400|837.44030658|825.79549935|835.50000000|825.79549935|831.40133248|16389.95161075
				1517804100|832.94549934|825.00000000|825.00000000|828.69617900|829.25872733|34870.61722906
				1517803800|828.68549934|823.03263419|828.62549936|823.37549931|823.42426300|41756.41996710
				1517803500|831.62012352|823.90539000|823.90539000|831.62012352|825.56568650|21845.33023617
				1517803200|837.77029024|831.88393100|831.88393100|837.77029023|834.63478944|2029.99610579
				1517802900|837.77029038|834.13343431|837.00000000|834.13343431|836.30048139|2691.18681598
				1517802600|834.13343440|829.74538051|830.40506943|830.00249924|831.00793448|59416.52099455
				1517802300|838.40538084|826.90538053|826.90538055|838.40538079|829.32442368|12989.09681304
				1517802000|840.28125904|835.62538056|838.40538077|835.62538056|837.44785474|19511.20456223
				1517801700|838.99999977|830.81463104|835.40538051|832.49999995|832.10326992|42898.27772323
				1517801400|837.00000000|832.49999995|832.49999995|837.00000000|833.82862859|22816.30386342
				1517801100|838.99999983|832.49999994|838.99999983|832.49999994|838.37749385|12248.04083153
				1517800800|833.10357062|828.93051812|832.49999994|833.10357062|831.08775883|2630.09391416
				1517800500|834.14626255|829.86596961|833.99999973|834.14626246|832.89520328|20112.80080223
