situation elements:2
	8|Gen|2405
	31|Date|2017-12-09 01:51:14.475000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:426.52486363
			high24hr:446.20000000
			highestbid:425.50999776
			percentchange:0.03199821
			low24hr:390.08798765
			lowestask:426.52486363
			candle300|288
				1512744600|427.02486381|425.10000000|426.60999776|427.02486381|426.14009957|33891.15736564
				1512744300|434.59874511|425.10000004|427.02486386|430.67811994|428.68943317|128519.03021015
				1512744000|435.26752641|429.77090659|431.99999994|435.26752641|431.47250494|160465.05410679
				1512743700|438.99999968|435.00000001|436.49999981|437.88640473|437.03871474|62822.54860231
				1512743400|442.28502630|437.57000000|437.57000000|441.57990615|440.32238862|112944.25456751
				1512743100|441.57990615|437.57000000|441.57990615|437.57000028|439.51865370|243173.29911528
				1512742800|439.99999914|437.44851919|439.99999827|437.44851919|438.12504908|58287.28060812
				1512742500|441.49999993|436.80113344|439.99999968|441.13471265|438.09812770|118690.64965429
				1512742200|443.37625758|441.13471264|441.49999997|441.13471425|441.73175199|53298.00299845
				1512741900|442.98999993|440.38968821|442.98999942|441.13471300|441.20579530|20478.81139932
				1512741600|443.99999984|440.91904378|440.91904381|442.78872533|442.09617178|49689.94294846
				1512741300|446.20000000|442.78872532|442.78872532|445.37704751|445.05715702|111142.32916985
				1512741000|445.37704751|442.07827171|445.37704751|444.19000000|443.90864464|103137.68858381
				1512740700|444.76570000|439.06387853|442.07827138|442.70000000|443.79336848|46441.18150686
				1512740400|442.40985614|438.90043998|442.40985614|439.78000000|440.23775699|95365.47359612
				1512740100|440.67757172|437.47074900|439.78000009|438.00000000|439.33334529|199856.50255507
				1512739800|438.20000029|436.87939670|438.00000000|436.87939670|437.47710938|25321.42754178
				1512739500|438.00000000|435.43045308|435.54990043|438.00000000|436.61006653|24680.85105974
				1512739200|439.00000000|435.06449981|438.00000000|435.06449981|437.15907561|167524.65912677
				1512738900|435.49999994|433.04390001|435.06449969|435.20000000|434.67686434|103270.68474880
				1512738600|439.62200039|435.00000000|435.20000000|436.93260399|437.22695268|107875.75461414
				1512738300|436.93260400|429.98445604|436.93260400|434.00000029|432.53564516|131590.96499717
				1512738000|436.13922916|432.00049304|434.00000029|434.88858580|434.01261168|161857.94763222
				1512737700|438.50218961|433.40000017|433.95434340|437.00000035|436.87907490|181165.69566784
				1512737400|442.00000000|436.60250746|437.00000017|441.00000000|439.44556236|149776.18437745
				1512737100|441.00000000|437.53644560|441.00000000|438.57907963|439.45644767|171013.83901023
				1512736800|440.00000000|435.01000004|438.57907956|435.86369999|438.13357228|106064.17837890
				1512736500|436.40302669|434.99998989|436.29999996|434.99999000|435.72136287|33555.17786625
				1512736200|436.19456310|433.66326849|434.99999000|436.19456303|435.04474476|54647.21890260
				1512735900|439.58817206|436.19456160|436.19456307|438.80000000|436.85772401|96874.14387391
				1512735600|443.38200985|436.19456110|438.64990012|437.99999976|440.13007631|171433.78547734
				1512735300|440.00000000|435.50000001|437.60000000|435.50000001|437.83890136|117685.71536694
				1512735000|436.32129918|430.15500045|435.50000000|434.41172781|432.77167684|276501.20669217
				1512734700|436.99999991|434.41172767|434.41172767|436.37704769|435.45037340|94429.80341637
				1512734400|440.00000000|432.17999979|436.37704763|434.84448910|436.47301374|191162.50742529
				1512734100|440.00000002|432.17999976|434.84448918|440.00000002|436.77249389|255129.59211810
				1512733800|440.08021999|436.00000003|440.00000000|436.40585539|438.87711954|217395.90629024
				1512733500|443.44650749|436.00000000|436.00000000|438.54788901|439.49262344|248988.09324393
				1512733200|443.09984495|436.33791285|438.54788890|440.00725993|438.02086825|185377.44327568
				1512732900|445.45157532|440.00000000|443.09999959|441.99999974|442.71074068|552873.16081622
				1512732600|443.00000000|441.79999982|441.99999974|441.79999982|442.34759408|69710.88776902
				1512732300|442.00000000|437.00000001|440.45850574|437.50218950|439.50856398|201686.58838910
				1512732000|440.42679988|437.50218948|437.99999997|439.78000000|438.51728583|156273.35368988
				1512731700|440.99999984|437.50218947|439.78000000|440.00999999|439.95616180|460333.67179096
				1512731400|440.09999998|436.00000169|440.00999999|437.06513202|438.88878185|740229.06887450
				1512731100|437.01701453|434.19166310|437.01701453|435.77648850|435.49754085|113160.68955750
				1512730800|435.99899999|432.00000002|435.49815756|434.99999979|433.73542363|141195.82559317
				1512730500|436.00000000|434.62900001|434.99999985|435.99999988|435.50251407|197664.38870836
				1512730200|435.99999999|431.88594796|434.99999985|432.95127579|434.12402270|285363.01275834
				1512729900|432.95127582|429.98999960|432.55465457|430.00000000|431.88855457|154116.70878888
				1512729600|430.00000000|426.77317135|429.98999960|426.77317135|429.40992876|158599.05843726
				1512729300|431.77317157|425.49673047|425.49673052|430.00000011|429.66429794|148753.42661744
				1512729000|431.08032165|428.79999999|431.08032165|428.79999999|430.01651237|106063.80542395
				1512728700|429.01025000|425.37622696|429.01025000|426.89000000|428.13903039|71505.11207702
				1512728400|429.39824926|425.28990056|426.89000020|426.25000000|428.41212566|88169.92547620
				1512728100|428.00000055|420.72504202|427.00000099|427.97899984|425.39726254|129390.32928961
				1512727800|429.00000000|426.00000007|426.84999998|427.60000011|427.74753998|100973.62601776
				1512727500|429.00000000|427.00000051|427.99999999|427.90000000|427.92934259|177754.95162860
				1512727200|428.34280803|426.90000093|427.91335299|426.90000093|427.22058190|98212.29204494
				1512726900|427.90000001|425.09073123|425.20000049|427.00000176|426.91013830|70022.42645827
				1512726600|427.27688084|423.63795573|426.00000002|423.70537067|425.66913606|124726.83040154
				1512726300|425.47416938|421.99999996|423.70537075|424.59235128|423.75546322|334716.56382310
				1512726000|425.00000000|421.31927839|423.00000057|421.31927839|423.94016736|137491.68469700
				1512725700|422.99989984|418.33975085|421.31927839|421.00000027|421.32554943|223805.61914956
				1512725400|424.00000000|418.28743903|421.00000027|419.66259861|421.38800393|146825.98018319
				1512725100|419.66259862|415.00000000|419.66259862|418.73456147|418.45893595|164660.00266019
				1512724800|421.99999980|417.84082358|417.84082358|420.39999999|420.42973560|117925.53496459
				1512724500|422.99999800|419.38874180|420.88499800|421.49622221|422.29224363|58761.43963950
				1512724200|422.07079770|416.72895601|421.21899996|417.99975149|419.63761234|218140.48709520
				1512723900|418.62771284|416.00000000|417.99975150|416.00000000|417.29824689|71482.81142971
				1512723600|419.89999936|413.16518685|416.00000000|419.89999936|415.26364224|189557.22874896
				1512723300|420.44599990|417.95230066|419.89999954|419.89999997|418.92240450|36679.98112838
				1512723000|420.00000000|417.95230047|418.29716549|418.99989991|419.14775527|120404.59661808
				1512722700|419.00999999|416.30951419|418.99989991|417.06040801|418.34149022|75032.81500386
				1512722400|419.49999973|417.06040801|417.06040801|418.06090571|417.85328743|52583.22738363
				1512722100|420.00000004|417.00000061|418.06090561|418.12539999|419.13308549|111950.77493626
				1512721800|420.00000004|417.00000000|417.00000023|417.00000001|418.51333773|326197.71517133
				1512721500|417.17795445|415.09999998|417.17795425|416.93744987|417.05743976|74335.76848661
				1512721200|416.99999995|412.20172209|416.87999999|412.20172223|414.96814517|59393.17636048
				1512720900|413.63668153|410.75281314|412.20172219|412.01209999|412.72485052|35573.42249038
				1512720600|412.01210000|407.00000049|412.01209999|407.00000049|409.83031483|146423.66659158
				1512720300|407.87861953|406.00028102|407.87861842|406.80000000|407.71754124|28798.91484890
				1512720000|408.34000000|406.00028006|406.79999995|408.34000000|406.85953185|39219.74886417
				1512719700|409.49885010|407.99999995|408.33999988|407.99999995|408.79844283|39787.84670025
				1512719400|409.00000125|405.00000004|406.30000035|406.50000044|407.02690199|104880.17612913
				1512719100|408.13128540|404.66400047|406.50000039|406.58893002|406.34824967|106412.48079909
				1512718800|408.70515503|404.64049274|407.00001487|404.64049274|406.17946071|135600.87290984
				1512718500|406.99999992|403.00000000|404.64049273|405.51583783|404.39022206|54089.10194567
				1512718200|407.41009293|405.00000123|407.19999985|405.44896224|407.20926197|5874.14287060
				1512717900|408.70515506|405.00000000|405.44896224|408.58439660|405.84104070|27717.30421695
				1512717600|408.55780032|404.50000005|406.77014045|406.99999996|405.94108499|134927.82988815
				1512717300|409.49885008|406.26148418|407.71231223|408.49885030|408.00198700|36021.37599737
				1512717000|410.03830499|406.00000021|409.49885010|406.90000000|409.05423980|40424.77080536
				1512716700|407.00000000|404.17000020|406.90000000|406.24999953|406.52035147|34501.54193966
				1512716400|406.28640025|403.40299800|406.24999981|403.40299800|405.87513760|31362.51745188
				1512716100|406.99999988|402.99999800|403.40299800|406.28640025|405.30561754|31101.90112957
				1512715800|407.99999940|404.32266586|406.28640017|406.28640023|405.92923580|17068.93465336
				1512715500|408.87999972|406.28640022|407.99999974|408.87999972|406.80764775|29148.00061905
				1512715200|409.88868563|405.00000028|408.87999976|405.00000028|406.88114401|36010.52944870
				1512714900|410.99999997|403.94849958|405.00064754|410.09999970|408.01025239|70150.49072196
				1512714600|411.00000000|405.79969465|410.09999970|406.05855646|408.91495300|99574.81348319
				1512714300|407.07319524|402.20000000|406.05855642|406.26148411|405.04917805|79707.04546834
				1512714000|406.26656229|402.20000001|406.26148391|406.26656229|405.20154935|53460.49871248
				1512713700|408.72986196|404.27113725|405.93016275|407.02742993|406.96699242|96337.98802977
				1512713400|408.12298982|401.99999985|407.02742993|408.12298982|403.10432821|95318.90541818
				1512713100|409.99999997|406.08503193|408.12298987|409.99999997|408.00418927|58761.92398519
				1512712800|411.16352467|407.47535923|410.00000000|409.52297408|409.45090039|110785.85180294
				1512712500|415.99928481|404.71658358|410.00000000|410.99999000|409.90602010|137540.54608727
				1512712200|414.46436858|409.53995056|410.99999000|412.17795455|411.31550335|152127.50251151
				1512711900|413.11285000|407.12845259|412.17795451|407.99928481|409.80183215|65122.66839539
				1512711600|408.58493517|404.54606607|407.99928495|408.30129410|406.04795389|132569.40767610
				1512711300|408.30147738|398.58066095|404.65103695|404.64049261|402.51501941|249834.40551433
				1512711000|406.22464746|398.31358521|403.42899492|402.62327960|402.49646727|145028.16672332
				1512710700|412.17843200|398.31358519|398.31358522|407.25143994|403.97926236|300844.51814973
				1512710400|408.34242821|402.00000001|404.76311193|407.34242821|405.46976047|99351.30912086
				1512710100|410.45635373|405.40372678|407.34242821|407.94999998|408.07244730|76063.62814276
				1512709800|412.00000000|407.95000009|407.95000009|408.50000010|410.04847056|210203.26291900
				1512709500|412.31322331|398.00000000|408.50000005|405.00000000|405.65579813|544887.74576322
				1512709200|410.24099921|405.00000000|405.86629493|408.20000069|406.81802345|149552.00842574
				1512708900|413.83780967|408.19999990|410.24099929|413.83780967|410.03128080|103042.59265003
				1512708600|415.00000000|411.16352493|411.16352493|412.81186704|413.30998944|37553.27688660
				1512708300|413.83780967|410.00000000|413.83780967|410.75277235|411.76829429|52159.64620286
				1512708000|412.88126795|410.51343800|410.75277216|411.50000013|411.64724294|98982.20863620
				1512707700|413.83780910|411.00000029|411.50000013|413.83780910|412.60216986|31854.15138030
				1512707400|413.83780960|410.90000012|413.83780921|411.77891555|412.92826497|27964.59024872
				1512707100|412.95450034|410.80000031|412.95450034|410.80000032|412.46135207|77517.67369502
				1512706800|416.90000000|410.80000003|413.69360156|412.45199985|413.17857081|57163.63337967
				1512706500|415.50000099|410.80000000|410.80000006|413.50000000|412.62672438|85416.90633778
				1512706200|415.00000000|413.22345816|413.50000000|415.00000000|413.88647435|101807.93259194
				1512705900|417.31926907|414.31493286|414.31493318|414.59324977|416.05700195|33992.00014563
				1512705600|414.99470032|412.11847920|414.31493293|414.99470032|414.38548868|43905.73340136
				1512705300|417.20000005|410.00000000|414.99470032|414.87107745|414.50647104|76902.32363295
				1512705000|416.88966030|413.20000000|415.16999985|415.01000001|415.42301425|57160.19053856
				1512704700|415.67999999|413.10000003|415.01000001|414.99999900|414.91525607|188292.12041549
				1512704400|416.00000019|411.41379579|415.00000000|413.22345956|413.12961346|157313.27157576
				1512704100|418.62771299|412.24869459|415.99999927|418.62771299|416.11655730|72287.60472183
				1512703800|420.72504202|404.82669343|419.04634069|413.09734196|415.60365091|366373.63229223
				1512703500|416.70127670|413.00000000|415.00000031|414.99799999|414.70147317|302502.98916024
				1512703200|414.99900000|404.88896923|414.99900000|408.60000000|407.31961618|162004.31255684
				1512702900|409.93249702|406.00000000|408.60000000|407.80106163|407.28582607|195031.63714610
				1512702600|410.85015143|407.00200007|407.80106166|410.15429697|409.24304299|238450.81352207
				1512702300|410.60262023|402.55158846|410.60262023|403.00000000|405.59520795|143351.37573694
				1512702000|408.53040926|402.55158846|403.00000003|407.94512745|405.31116881|71863.00369199
				1512701700|408.53040931|404.74509382|408.53040931|405.94513088|407.44432314|42058.63313649
				1512701400|407.94513187|405.45017833|405.94513088|406.32907888|406.67917931|52102.55470053
				1512701100|411.22012240|405.92111787|406.32907879|410.46757975|408.47130347|26514.76427496
				1512700800|411.10040012|402.00000000|411.10040008|402.50260029|405.45928063|55651.65096680
				1512700500|404.37211263|400.09787362|402.50260033|402.81818900|401.89296285|90964.74274543
				1512700200|404.37211366|401.00000000|401.95835380|403.76516392|401.70229721|115773.64976437
				1512699900|407.04999996|403.76516390|403.76516390|405.33000011|404.75689053|56486.12678402
				1512699600|409.11385956|405.33000000|407.07999853|407.29999948|406.75077498|41754.69700356
				1512699300|410.34232856|405.29999994|405.30000083|410.34232856|406.34174172|142160.98467162
				1512699000|411.30000068|406.66774559|407.01016572|411.30000045|407.73030998|383926.10500852
				1512698700|414.11025003|410.00000029|411.30000049|411.69999974|412.92756825|184526.48203367
				1512698400|412.56387478|408.27799999|410.00000026|412.56387478|410.15242289|86669.01265543
				1512698100|412.77003060|410.00000069|412.56387481|410.00000069|412.14346851|69590.28724249
				1512697800|411.10040012|407.00000092|410.00000052|409.49949996|409.65757324|19518.48083218
				1512697500|409.51970921|405.16036221|407.00000056|407.88896877|407.49442464|83510.37781613
				1512697200|409.51970890|404.23625648|407.23625667|409.48899979|407.03213444|131733.74627763
				1512696900|409.48953323|405.66305174|409.48899979|406.99821447|408.12584022|45388.67323275
				1512696600|406.99821447|403.00000015|406.99821447|403.00000015|404.63972459|49806.18541447
				1512696300|405.60544125|402.00000001|405.60544125|402.00001007|403.34466078|89992.21836691
				1512696000|407.00000000|401.90120598|403.49999988|406.20000018|404.85623879|105007.90941088
				1512695700|407.88896924|402.00000045|407.00000000|404.50110580|406.00247268|84784.52085988
				1512695400|405.39900044|401.10127823|402.00000043|401.41867582|403.08636886|158167.13071312
				1512695100|405.39900044|401.00010001|401.10226539|401.00010001|402.35397029|71648.33335679
				1512694800|404.97999996|401.00010000|401.00010003|404.97999956|402.89726019|158456.68530902
				1512694500|404.99999992|403.02596916|404.97999986|403.50000168|404.31122514|80399.66197466
				1512694200|405.85562841|403.50000001|403.50000144|404.13148516|404.03881035|98094.07898953
				1512693900|407.03042065|401.45950024|405.85562844|401.89395669|404.04739725|72045.73522269
				1512693600|405.55112227|401.89395669|401.89395669|405.04107280|403.31034437|66450.75049876
				1512693300|408.43046800|404.22773898|406.66774370|408.43046800|406.00264245|100796.06761461
				1512693000|409.44403492|406.66774563|408.43046821|409.03500009|407.82316928|84610.25849139
				1512692700|412.78531894|407.00000022|407.00000024|411.04533758|410.11966968|38997.49287553
				1512692400|412.99999995|408.51804194|412.99999949|410.71997289|411.40645630|22988.97102930
				1512692100|413.00000001|408.51804117|410.71997289|413.00000000|411.14845914|25280.57660612
				1512691800|414.99999997|411.99999931|414.24999980|411.99999931|413.36434839|40349.11589166
				1512691500|412.50000077|409.00148388|411.99999916|411.99999899|412.09353238|30762.53634957
				1512691200|414.19999999|409.00000023|411.99999899|412.50000079|412.04737115|93238.00396345
				1512690900|414.99999999|412.50000001|413.00000001|412.99989951|413.91590250|68202.15235433
				1512690600|413.00000000|411.00000136|411.99989958|411.99989953|412.28913376|61665.72119175
				1512690300|412.49989925|411.00000012|411.99989964|411.00000059|411.74805258|8541.41228483
				1512690000|413.06040011|411.00000000|411.00000059|412.99999996|411.70454474|77824.08411949
				1512689700|414.49999986|411.00000000|413.06040007|414.49999986|413.11173594|14498.87055221
				1512689400|414.99999991|413.00000000|413.10100000|414.99999991|413.44292090|41297.92548846
				1512689100|415.00000000|413.00000059|414.10000000|413.00000059|413.73395996|39474.96604972
				1512688800|414.00995495|411.26540025|413.00000051|412.08109575|413.00152056|81626.11451241
				1512688500|412.00000000|407.05000024|412.00000000|407.05000024|410.20832196|11768.64485410
				1512688200|409.52297377|405.68538973|408.00000074|407.00000022|407.53213493|58543.02280991
				1512687900|412.29999905|405.68538973|407.00000020|410.00000021|409.19173156|62385.71862559
				1512687600|414.00000000|410.50000000|412.29999937|414.00000000|411.73939100|79362.59581017
				1512687300|414.00000000|409.00000000|413.70192000|409.00000003|411.48545567|42641.12172863
				1512687000|410.70407977|407.00000001|409.00000003|408.12000000|408.84569384|170107.83012376
				1512686700|411.89999986|407.82305171|407.82305171|409.00000000|410.11057551|195803.66667116
				1512686400|412.99999993|408.96497628|408.96497628|412.00000007|410.80339757|127959.40022385
				1512686100|414.87883294|410.10491227|413.27721102|411.00000000|413.10061348|54629.05878695
				1512685800|413.79426187|410.00000001|411.00000000|413.10491233|411.10175592|46121.06941560
				1512685500|414.10491300|412.99999999|413.00010000|414.10491300|413.72846199|21480.13820845
				1512685200|415.99999997|413.63054048|413.80675724|415.30000013|414.79715243|29533.47833843
				1512684900|416.00000000|413.63054048|415.18253673|414.92621048|414.65382484|11274.18285864
				1512684600|415.99999999|414.30000004|414.92621039|414.92621038|415.26375686|13767.68799487
				1512684300|416.30000000|414.27393997|414.92621030|415.00004062|416.11578824|16009.81168715
				1512684000|415.00004062|413.03520658|414.00000003|413.73472913|414.42334343|3940.28064278
				1512683700|413.73472913|410.00000000|413.73472913|410.10999897|411.68692416|36386.30836389
				1512683400|415.00004098|410.00000000|410.00000000|415.00004094|412.89935422|72662.81912567
				1512683100|416.30000003|414.69696328|416.29999987|414.69696328|415.35449751|107451.28746726
				1512682800|415.00000000|412.32099998|414.00000000|415.00000000|413.35138407|32759.89720923
				1512682500|416.86978081|412.42500002|415.11207536|415.97999999|414.92242509|23327.94843589
				1512682200|417.50000000|415.97999999|415.98000002|417.08250038|416.49132715|107812.10808373
				1512681900|417.50000000|415.95840000|417.08250025|416.30000008|416.38468054|81909.83989538
				1512681600|419.69600000|416.30000000|417.49999967|419.27830170|417.56945599|46247.73358198
				1512681300|419.00000025|417.00000003|419.00000025|417.07864370|418.53605508|88897.78595965
				1512681000|419.89999998|417.00000000|417.07864370|419.89999998|418.09990408|43206.75555981
				1512680700|419.99999993|416.10994117|419.99999986|416.10994117|419.60717051|72360.12292412
				1512680400|417.99999989|415.90999992|417.00000005|417.99999989|416.97494726|72661.34644168
				1512680100|420.89999959|416.50010000|417.99999992|420.10000012|419.81266562|108472.01155905
				1512679800|421.41214482|420.10000012|420.10000012|421.41214482|420.77837691|92134.26254845
				1512679500|423.84599999|420.29490637|421.41214486|423.60000000|422.18108682|77589.95708350
				1512679200|423.65230045|421.50000000|423.60000000|422.99000000|423.05707682|50762.44664553
				1512678900|423.00000000|419.00000114|422.99999999|420.00000000|421.04245339|170937.10037095
				1512678600|420.00000000|417.90000710|420.00000000|418.99999978|419.23405267|61380.63893202
				1512678300|419.73769157|416.41214572|417.09999972|417.99999995|418.13705425|128300.96675322
				1512678000|418.72852080|415.88520999|416.95830039|417.57630795|417.56655553|132113.77323283
				1512677700|418.03779101|412.20000001|414.85860520|413.32396349|414.78416287|48688.56422910
				1512677400|416.00000000|412.11365272|412.11365272|414.95850021|414.62729244|79770.20768412
				1512677100|415.70900549|414.00000021|414.95850003|414.00000021|415.15653332|31920.78326455
				1512676800|414.37327391|411.38011622|413.82600001|411.42125832|413.29049309|35963.48550898
				1512676500|415.00000006|411.22238844|414.00222056|415.00000003|413.74418595|55530.33383039
				1512676200|415.00000006|413.00000078|415.00000003|413.79999989|414.50182289|62917.37892021
				1512675900|415.89999965|410.75277199|413.79999989|413.99999993|413.18071641|149181.30844305
				1512675600|416.00000000|409.50000026|415.89999972|410.99999940|413.48439907|135717.55247775
				1512675300|412.64242729|407.07441337|410.99999944|408.55685858|410.82730185|102768.15811100
				1512675000|411.46724979|407.54705258|408.55685862|410.58899986|409.93911778|39179.05952889
				1512674700|412.00000000|405.74616112|410.58899985|405.74616116|408.43703733|92140.25930430
				1512674400|405.83911506|401.00000001|405.74616117|405.83911492|402.54725444|431347.49783415
				1512674100|407.75031448|401.89395667|401.89395667|407.62021373|405.03422071|170551.90644360
				1512673800|411.26229801|405.85562850|407.62000024|411.26229801|408.51614479|58483.39447821
				1512673500|411.26229801|407.99999989|411.26229801|408.00000005|410.23426080|70780.55826596
				1512673200|408.00000005|407.89395667|408.00000005|407.89395668|407.98631920|31604.77343772
				1512672900|408.00000005|408.00000003|408.00000004|408.00000005|408.00000003|28413.92790797
				1512672600|408.30008444|407.89395667|407.90000002|408.00000001|407.92687963|46572.61559220
				1512672300|408.09976048|407.89395667|408.09976048|407.89395670|407.90228178|11844.05418892
				1512672000|408.00000003|407.90412295|407.90412295|407.91000009|407.99074436|16360.18537251
				1512671700|407.90412295|405.22837336|407.90412295|405.22837336|406.76160261|51585.19915986
				1512671400|405.04513317|395.98875000|405.04513317|399.29879597|396.64263296|649317.15493273
				1512671100|404.64049261|399.29879596|399.29879597|401.03919900|401.30455485|123071.54581198
				1512670800|404.97655496|401.00913677|402.93000000|402.00000000|403.48429086|52895.78703422
				1512670500|406.49989911|402.00000000|402.96756443|406.49989911|403.90841574|38348.66188321
				1512670200|406.60899986|405.99999989|405.99999989|406.60899986|406.03665865|43976.34261364
				1512669900|406.89270989|405.99999986|406.59000000|406.89270531|406.43748363|9871.51137364
				1512669600|407.85049999|406.89270531|406.95479969|407.85049999|406.99556299|19538.75656092
				1512669300|410.93835000|408.09976048|408.09976048|410.93835000|409.33843873|41030.56585563
				1512669000|411.00000000|406.88437890|409.30008418|406.88437890|409.81165115|102225.55980458
				1512668700|406.89270531|404.86079885|406.89270531|404.86079885|405.51341925|19207.53685267
				1512668400|404.86079891|402.50000000|404.86079885|403.93939926|404.13701284|50217.48860500
				1512668100|403.93939965|402.32364248|402.50000009|403.75461360|403.06575261|40251.71229299
				1512667800|404.00000005|403.00000000|403.00000073|403.93940001|403.91432422|40584.24594570
				1512667500|404.60691037|397.00000001|404.00000001|397.00000001|401.00163183|124399.84096714
				1512667200|404.20000000|395.00000001|396.24000001|402.00000006|400.18421442|254936.51546266
				1512666900|406.00000000|401.00000000|402.00000008|405.00000004|404.30149796|203103.38333856
				1512666600|405.00000004|401.10000011|405.00000004|401.81469990|403.10431752|119864.59871730
				1512666300|401.81469995|397.00010000|401.01687057|397.00010065|399.20083001|231421.39817613
				1512666000|398.89999969|393.78922594|398.89999918|394.25660249|397.10869912|82294.43877136
				1512665700|400.00000000|390.50000007|391.00000000|391.49007235|393.19872136|215439.86241591
				1512665400|400.00000000|390.50000000|393.99999988|398.89999973|395.49193559|130277.11990085
				1512665100|399.00004023|398.00004016|398.89999974|398.00004032|398.70859255|28640.43666520
				1512664800|402.00000000|390.09990000|398.00004012|393.00000000|395.38517341|517198.71473783
				1512664500|397.49068260|390.08798765|393.00100001|392.94072154|391.80663836|413349.15836269
				1512664200|396.82952398|392.94072154|392.94072154|394.99999990|394.32809400|242014.79603947
				1512663900|397.73851533|394.45748124|394.82863589|397.73851533|396.02812515|208663.75011048
				1512663600|400.99999996|397.73851574|397.73851574|400.00000000|399.67880198|86480.43564300
				1512663300|406.00000000|396.82952782|400.00000000|405.00000000|400.47552180|153563.21957336
				1512663000|404.86415600|400.01000021|404.86415600|402.00000000|403.15716613|80297.30839662
				1512662700|402.19999980|397.99999980|402.19999884|397.99999992|399.14618438|82861.30657032
				1512662400|400.99499993|397.38000216|397.99999992|400.99499993|397.94929972|53650.53192369
				1512662100|402.29999983|398.61916822|398.61916822|400.65000007|400.19543257|42753.27633287
				1512661800|403.50000003|400.00000000|400.65000004|400.60000003|402.09504154|126297.75584085
				1512661500|403.99999977|400.10000000|402.29999989|403.99999977|401.78927398|50157.13720760
				1512661200|407.09329976|395.44451749|402.13515597|398.35815985|401.20026298|140860.05341404
				1512660900|407.33918125|395.60879033|398.39799972|405.99999923|401.71193953|253320.03612758
				1512660600|407.93999931|405.00000006|407.33918138|405.70515560|406.01944862|76493.61818661
				1512660300|408.70515481|405.00000005|407.93999943|405.00000007|406.74402739|44038.33730731
				1512660000|411.67785743|404.70515507|405.00000007|410.29000021|408.59233203|60115.81583948
				1512659700|411.67785740|405.44842579|410.29000010|410.85980095|409.35599510|104906.68951522
				1512659400|413.76543372|407.90395821|410.36543429|413.76543372|411.02112097|87357.95046779
				1512659100|415.58441536|412.60000001|413.00000017|415.00000000|413.22969370|74320.17455378
				1512658800|416.54083919|414.99999660|415.58441536|414.99999660|415.72874063|53917.79170310
				1512658500|414.99999992|412.64834998|414.99999660|414.50000000|414.50573613|39353.31490263
			xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			candle14400|288
				1512734400|446.20000000|425.10000000|426.60999776|434.84448910|437.17976242|3964634.95316410
				1512720000|445.45157532|406.00028006|434.84448918|408.34000000|429.81204097|8023631.33581130
				1512705600|417.31926907|398.00000000|408.33999988|414.99470032|407.40709856|4543512.36011220
				1512691200|420.72504202|400.09787362|414.99470032|412.50000079|408.63560133|5131740.47707620
				1512676800|423.84599999|405.68538973|413.00000001|411.42125832|414.97642594|3142177.10619410
				1512662400|416.00000000|390.08798765|414.00222056|400.99499993|400.60150208|6013971.84863640
				1512648000|416.54083919|395.44451749|398.61916822|400.00000039|406.13894129|4165078.63578270
				1512633600|420.29977667|390.00000000|402.59573642|417.37433744|400.18715344|7423681.34288470
				1512619200|427.08028579|412.99999994|417.37433742|423.79257835|420.35815489|2606511.00354260
				1512604800|426.39000123|401.92249993|421.09926909|417.37433554|413.97952695|5640126.54538070
				1512590400|424.01652532|400.10000000|417.37433560|423.99999987|412.59199135|10938001.72069900
				1512576000|433.00000000|419.00000000|423.99999994|419.00000000|428.06018290|3995459.36236240
				1512561600|443.70000056|416.67269019|418.60000003|438.49999995|433.90369929|4030004.14734060
				1512547200|448.03499020|410.07020300|438.77455722|444.45000004|434.98859621|5231858.80396360
				1512532800|448.03498987|437.00000000|444.54885974|446.61329534|443.53226249|3602330.00141810
				1512518400|456.00000000|433.86000000|446.54469651|452.50000014|445.38183862|6042621.74792420
