situation elements:2
	8|Gen|6772
	31|Date|2018-03-04 11:32:14.344000
		instrument count:4
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:852.62888771
			high24hr:869.27213828
			highestbid:852.62888771
			percentchange:-0.00705439
			low24hr:850.00000000
			lowestask:852.62888772
			candle300|288
				1520123400|852.62888771|852.62888771|852.62888771|852.62888771|852.62888771|5.24792227
				1520123100|852.62888772|850.91494186|852.62888770|852.62888679|852.41942595|4178.21049144
				1520122800|852.62888731|850.00000001|850.35410000|850.08590000|852.44353237|7960.34049142
				1520122500|850.71218197|850.00000000|850.08590003|850.03000000|850.01549623|10182.44256989
				1520122200|852.56159905|850.06137161|852.56159883|850.06137161|850.29618453|545.11560717
				1520121900|853.00000022|850.06947849|850.10432280|853.00000022|850.88610431|20762.87724455
				1520121600|855.84069995|853.17505890|853.17505890|855.84069995|853.88046930|7770.82959412
				1520121300|856.10879928|854.00000001|855.84070000|854.00000630|854.25740132|820.62507386
				1520121000|856.10880000|855.59369988|856.10879973|855.59369991|856.06273894|6198.40209771
				1520120700|855.84419999|854.00000111|855.84419999|855.76162630|854.27367422|1850.45214094
				1520120400|856.61699947|855.89999993|856.61699947|855.89999993|856.45565149|2852.11081696
				1520120100|855.92144495|855.92144495|855.92144495|855.92144495|855.92144495|1.51849023
				1520119800|857.83098396|856.88479985|856.88479985|857.83098396|857.15375294|1581.88562545
				1520119500|857.83098398|856.23970027|857.83098396|857.64620003|857.80157393|1095.81883042
				1520119200|857.59209968|854.48440006|857.59209968|856.07250007|855.93454931|24037.48335114
				1520118900|855.19770001|854.70660001|855.19770001|854.70660001|855.12911953|2119.15270491
				1520118600|857.64620003|854.70660001|854.70660001|856.81479947|856.91917646|18485.29521789
				1520118300|857.24350000|854.04620000|857.24350000|854.04620001|854.48985512|2438.52625529
				1520118000|856.85376007|854.00000018|854.00000018|855.16570010|856.17981964|54043.05286201
				1520117700|856.49999903|854.41372953|855.16570007|855.66559991|855.97437171|30492.08678559
				1520117400|855.66559991|854.00000002|855.66559991|855.37909859|855.50139935|9421.64204415
				1520117100|855.45379921|853.44000001|853.44000001|853.66600096|854.95707098|127.35172927
				1520116800|853.70000792|853.66600078|853.66600078|853.70000792|853.69982757|10647.87236524
				1520116500|854.70001013|853.70001005|853.70001005|854.70001005|853.97108719|477.27282662
				1520116200|853.70001016|853.70001016|853.70001016|853.70001016|853.70001016|4.44914297
				1520115900|853.70001008|853.70000993|853.70001008|853.70000993|853.70000998|3743.31185417
				1520115600|855.78999676|853.70000792|855.66559993|855.78999676|854.04027291|903.55920185
				1520115300|855.78999874|855.02000000|855.02000000|855.78999874|855.76595655|64.10968952
				1520115000|855.78999998|855.02000000|855.02000001|855.35079980|855.72154115|6054.41040100
				1520114700|855.00000000|855.00000000|855.00000000|855.00000000|855.00000000|433.25244000
				1520114400|855.35079984|853.70000000|855.35079984|853.70000000|854.05481359|814.04886201
				1520114100|853.71100000|853.70000000|853.70000000|853.71100000|853.70324148|1851.79536110
				1520113800|855.38379962|853.70000000|853.70000000|853.70000000|854.04692583|5234.73157511
				1520113500|853.70000002|853.70000000|853.70000001|853.70000002|853.70000001|1256.48482875
				1520113200|853.66600114|853.66600114|853.66600114|853.66600114|853.66600114|0.00000000
				1520112900|853.66600114|853.66600109|853.66600114|853.66600109|853.66600113|43.57636274
				1520112600|853.66600078|853.66600078|853.66600078|853.66600078|853.66600078|223.78447865
				1520112300|855.99999718|854.00000023|854.00000023|855.99999718|855.78725705|1409.19369986
				1520112000|855.99999819|853.66600067|853.66600667|855.99999819|854.72932344|551.22453929
				1520111700|855.99999840|853.60000000|855.99999840|853.60000006|853.66117940|8866.73086975
				1520111400|855.99999998|853.50000085|855.99999900|855.49549994|855.11792601|5566.92202275
				1520111100|853.55780000|853.36764996|853.50000067|853.36764996|853.53486876|1380.81806025
				1520110800|855.58319983|853.50000000|855.49000000|853.90388751|853.90752617|1668.46215189
				1520110500|854.01860000|854.00000000|854.00000003|854.00000003|854.00412887|3808.74630112
				1520110200|856.76000389|854.62130003|855.99999989|856.09999993|856.01578740|16961.43988570
				1520109900|856.09999993|854.00000000|856.09999993|855.00000001|855.16229982|7340.70949592
				1520109600|856.09999994|854.00000000|855.00000001|856.09999993|854.73901490|8345.69840086
				1520109300|856.26614803|856.00000000|856.00000000|856.26614802|856.10872344|798.47133205
				1520109000|859.96407301|856.00000000|856.00000000|859.96407301|858.55685800|89415.25128628
				1520108700|861.96407276|859.96407297|859.96407301|861.96407275|861.33072654|16309.19405947
				1520108400|861.96407284|860.00000003|861.96407284|860.00000003|861.88254112|14584.29347403
				1520108100|860.97999782|860.97999764|860.97999764|860.97999782|860.97999777|1682.53343123
				1520107800|860.97999810|858.99000106|860.97999810|860.00788078|859.08407932|672.21646261
				1520107500|860.97999986|858.99000082|860.97999986|860.16990053|860.53311631|401.33510778
				1520107200|858.99000000|858.99000000|858.99000000|858.99000000|858.99000000|296.04504518
				1520106900|858.99000000|858.98000008|858.99000000|858.98000008|858.98007530|664.62877245
				1520106600|860.16990054|858.76380096|860.16990054|860.16990051|858.98927354|687.59762627
				1520106300|859.00000000|858.81820002|859.00000000|858.99000000|858.92365145|2610.84622500
				1520106000|858.99999998|858.99999998|858.99999998|858.99999998|858.99999998|5.99999473
				1520105700|860.16990062|859.00000000|859.00000000|860.16990062|859.29782697|1503.05353744
				1520105400|860.17001366|860.16990202|860.16990202|860.17001366|860.16991911|79.22348171
				1520105100|860.39866349|860.16990107|860.16990197|860.16990107|860.17474578|1676.90896375
				1520104800|861.99999859|861.00000000|861.99999854|861.00000000|861.76013738|3160.47153147
				1520104500|861.99999872|861.00000000|861.70000000|861.00000000|861.95956131|8482.84471164
				1520104200|861.99999864|860.18870355|861.99999864|861.00000000|860.21330952|4309.43216508
