situation elements:2
	8|Gen|4168
	31|Date|2018-01-12 14:47:23.186000
		instrument count:3
		xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
			instrument:8|USDT_ETH
			last:1205.99999995
			high24hr:1248.50330033
			highestbid:1201.24706071
			percentchange:0.01014535
			low24hr:1076.11000006
			lowestask:1205.99999995
			candle300|288
				1515728700|1206.70700000|1200.18000012|1206.00000000|1205.00000000|1205.68730937|88366.77721487
				1515728400|1210.00000000|1197.00095185|1205.99999991|1204.92319996|1202.61099260|82899.69561234
				1515728100|1204.26975546|1182.00000013|1204.26975546|1186.01000000|1192.96810579|179722.50295844
				1515727800|1186.08639936|1184.99100000|1186.01000000|1185.75680207|1185.44454937|17710.79213500
				1515727500|1184.99100000|1174.00000051|1184.99100000|1174.00000051|1182.97648220|31987.88542142
				1515727200|1184.12115006|1173.50000003|1176.16050998|1178.95999999|1177.14295231|42126.48223780
				1515726900|1178.86349108|1167.01082403|1178.86349108|1173.10500001|1173.52122972|133953.23931606
				1515726600|1187.74483681|1172.58973685|1173.10500001|1187.00000000|1179.14433392|87261.07507494
				1515726300|1187.00000099|1176.36174637|1187.00000001|1176.62000000|1183.94386684|118196.38321331
				1515726000|1180.00000003|1171.75901698|1176.61507474|1173.64276441|1176.70002244|97036.33798844
				1515725700|1175.14599928|1168.56115490|1175.00000000|1171.00000009|1172.38522902|67825.49433190
				1515725400|1175.14599930|1167.36314908|1172.00000000|1168.52800000|1171.15019628|68687.70094933
				1515725100|1175.14599921|1168.52799999|1168.52799999|1173.54526044|1169.77806511|22621.72872230
				1515724800|1181.05125482|1173.54526044|1173.54526044|1180.00000029|1178.87571020|26263.88004624
				1515724500|1179.99999999|1173.62000000|1179.99999999|1177.00000101|1177.25460992|65040.55333412
				1515724200|1180.57781855|1176.11809142|1177.00000000|1179.00000010|1177.55993984|46434.81507726
				1515723900|1184.77999975|1176.12000000|1180.99999987|1177.48136791|1180.93561336|126173.25284097
				1515723600|1185.00000000|1172.22000000|1177.48136791|1172.22000000|1179.00369859|137997.70713393
				1515723300|1172.00000000|1165.88886812|1168.02942552|1168.23662379|1169.74598391|60818.48624794
				1515723000|1170.17601909|1163.15500005|1167.88625799|1163.80841800|1165.82500935|52995.70782408
				1515722700|1172.96828753|1163.45937897|1165.00000000|1172.00000000|1165.60051642|138558.58564551
				1515722400|1174.94388003|1167.35900278|1172.96828760|1174.52730669|1173.01082742|124785.35967696
				1515722100|1174.94388003|1164.16943330|1174.52730669|1172.99999997|1171.74315483|306932.64933687
				1515721800|1174.52730712|1160.75813129|1169.00000142|1165.99999994|1168.19716400|97685.10782496
				1515721500|1166.00000000|1152.12762698|1164.25088357|1159.45439996|1159.44528940|177457.60549013
				1515721200|1161.00000000|1155.00000001|1159.45439996|1155.00000001|1157.81265457|70212.21474676
				1515720900|1155.01516487|1124.50000009|1155.00000001|1130.06208264|1147.60065225|215770.05913210
				1515720600|1130.06208266|1124.00000035|1124.00000035|1127.64252075|1128.03522642|50870.89215234
				1515720300|1137.99999968|1120.36457169|1122.00430863|1132.30999982|1127.30663070|96369.37091166
				1515720000|1139.99999997|1130.78576353|1138.00000000|1139.77670164|1138.33871840|254604.56812790
				1515719700|1139.77670171|1123.64829623|1139.77670164|1126.47681980|1135.69543830|307621.08996494
				1515719400|1129.66256683|1120.91701955|1120.91701955|1129.66256682|1123.99350763|59738.14313825
				1515719100|1134.62000000|1117.55426855|1129.66256684|1120.62829583|1124.38973076|456195.82371844
				1515718800|1126.25959385|1114.87774764|1120.62829582|1114.87774764|1123.44697519|151228.79719848
				1515718500|1120.88681526|1111.96649817|1114.87774760|1117.55426858|1115.15888145|206770.80528244
				1515718200|1125.44299994|1106.84225528|1120.00000000|1106.84225528|1118.68788466|70664.72639636
				1515717900|1105.35931700|1097.50956316|1105.35931700|1100.90000000|1100.19735250|125381.46892126
				1515717600|1104.50956317|1091.01291658|1100.99999994|1099.99999956|1101.02857628|147969.22492369
				1515717300|1101.80492571|1076.11000006|1091.01290637|1076.40000018|1084.20288744|517125.29694176
				1515717000|1102.25572139|1076.40000008|1080.00000000|1101.99000000|1086.95416235|1231316.27872180
				1515716700|1114.38742237|1101.99999995|1101.99999995|1111.00000000|1105.28519734|203130.27394011
				1515716400|1123.41388974|1111.00000000|1115.99999983|1120.00000004|1118.99260137|81182.18402668
				1515716100|1120.00000003|1111.93653371|1120.00000000|1117.52415414|1114.28867670|46455.15419699
				1515715800|1117.52415484|1110.59165326|1111.93653371|1117.52415464|1114.32578734|131703.86506736
				1515715500|1130.00000000|1110.67819251|1117.52415470|1130.00000000|1117.46105377|113951.73062872
				1515715200|1139.27499998|1125.45616737|1125.45616737|1137.88316500|1131.90210275|67208.99408812
				1515714900|1147.00000000|1133.09999999|1139.27499998|1133.09999999|1142.54547453|181020.30152069
				1515714600|1133.11856724|1125.60926677|1133.10000000|1129.41210797|1129.41714057|176306.29526499
				1515714300|1132.24593742|1125.00000018|1125.10000000|1130.69999960|1127.26510902|21263.33112899
				1515714000|1142.29999999|1124.28988924|1127.00000000|1142.08886439|1133.52433754|171039.38382619
				1515713700|1142.36689721|1131.06610637|1142.08886439|1139.99999994|1139.59283585|124671.88018217
				1515713400|1139.99999999|1124.28988923|1139.99999995|1134.39999999|1137.84637651|390614.04402229
				1515713100|1135.56219000|1111.00000000|1131.03562853|1114.80000000|1116.54891369|203580.05445174
				1515712800|1118.28389131|1108.05000002|1114.80000002|1116.07736807|1112.98051209|68162.64289162
				1515712500|1115.55087659|1101.21000000|1115.55087659|1108.67853691|1104.13810741|189946.92329512
				1515712200|1118.28389134|1101.23356909|1108.67853697|1118.28389131|1108.96044712|270958.38155307
				1515711900|1118.28389134|1110.00000001|1118.28389131|1118.28389125|1112.80479005|271450.18457611
				1515711600|1132.42219984|1117.00000000|1117.00000000|1127.64252133|1124.80209468|237308.98805053
				1515711300|1132.42220000|1106.00000000|1130.00000000|1120.00000000|1115.49405956|641388.69471208
				1515711000|1135.00000000|1120.00000000|1122.32000000|1134.94922440|1129.02761786|263812.06003934
				1515710700|1150.00000000|1135.00000000|1135.00000000|1150.00000000|1142.57965157|116653.73314033
				1515710400|1159.90655171|1144.75526436|1145.01000005|1159.90655169|1146.78567845|77909.07825886
				1515710100|1168.30710894|1155.66154582|1155.66154582|1168.30710891|1163.01811301|60499.50286986
				1515709800|1164.80189703|1163.40000000|1164.00000000|1164.10000001|1164.03387030|86409.28194803
				1515709500|1169.61999954|1163.30000000|1164.10000000|1164.16469429|1164.21260197|5275.03479592
				1515709200|1164.16469432|1163.30000000|1164.16469430|1164.16469432|1163.30937634|42021.95835493
				1515708900|1172.20064898|1164.99999998|1172.20064898|1166.14000006|1166.24930506|8537.42558274
				1515708600|1172.20064887|1165.04865318|1165.56475190|1171.70911677|1166.85571807|4419.77321865
				1515708300|1174.19552521|1170.00000000|1170.00000000|1173.32300000|1172.52295019|34686.67715126
				1515708000|1176.99999996|1172.45064894|1173.32300000|1176.99999996|1173.01849884|36089.03323539
				1515707700|1177.47235751|1166.00000012|1172.45064902|1166.00000012|1176.70131556|109547.54262202
				1515707400|1166.48979600|1155.90000000|1166.48979598|1157.05934103|1156.67385411|100822.00000486
				1515707100|1164.74999983|1157.05934103|1157.05934103|1160.83553083|1159.34630334|143060.42070826
				1515706800|1164.74999980|1158.55185807|1163.31852710|1164.69999991|1159.87984886|13651.08763145
				1515706500|1170.46348995|1160.00000000|1161.00000001|1161.03000000|1162.06282252|126003.19499784
				1515706200|1175.99999966|1161.03000000|1164.28697320|1173.00000003|1167.37024980|44793.85545217
				1515705900|1178.99999994|1169.12294116|1171.00000003|1174.14000000|1173.83325010|41100.62998144
				1515705600|1179.31279006|1166.99999965|1174.10000017|1166.99999965|1175.11023455|46259.33948090
				1515705300|1173.00000000|1163.80229976|1166.99999965|1171.61545167|1169.22911584|63771.40117683
				1515705000|1174.60587654|1171.21256907|1173.00000000|1171.60587734|1172.03654051|9125.76408708
				1515704700|1174.99999997|1166.16704389|1168.00000018|1172.58973685|1170.50521152|22487.03851839
				1515704400|1185.99999892|1173.29840581|1174.99999994|1185.99999892|1179.83814921|30438.17465900
				1515704100|1183.00000001|1176.74603772|1183.00000001|1179.99999998|1178.65758880|15297.49672352
				1515703800|1184.99999997|1176.74603777|1180.00000000|1179.99999997|1180.05523557|140129.62311993
				1515703500|1189.97562457|1178.25999999|1180.00000000|1189.97562457|1182.26859659|103142.97989031
				1515703200|1193.91975633|1186.40390236|1189.97562457|1193.91975633|1188.99834290|97885.10140275
				1515702900|1240.00000000|1182.66041296|1193.91975639|1182.66041296|1206.29050606|866711.65066242
				1515702600|1182.66041296|1170.00000004|1182.66041296|1174.94999998|1177.42915049|230236.67229512
				1515702300|1177.62308842|1155.74693448|1169.00000001|1155.74693448|1171.19945457|106471.20686220
				1515702000|1156.10000000|1144.00000004|1155.74693448|1156.10000000|1148.64119227|293266.74135073
				1515701700|1167.17537384|1156.09999999|1156.10000000|1165.60000000|1159.04115030|31826.22049876
				1515701400|1171.86672521|1158.00000000|1165.56475174|1167.17537323|1163.22996987|79152.94401156
				1515701100|1174.79999955|1166.23442513|1166.23500004|1174.79999955|1169.65317448|33318.94180102
				1515700800|1176.34378354|1168.22677788|1174.79999961|1174.60200454|1173.15899041|111355.79095253
				1515700500|1174.60200459|1160.20980000|1174.60200456|1168.61868740|1170.04086530|63463.46550219
				1515700200|1177.62308837|1158.00000000|1166.04000000|1169.04046569|1169.74428807|135104.61278600
				1515699900|1183.17117060|1160.08653218|1160.08653218|1183.17117060|1169.45453683|237946.67552485
				1515699600|1193.61341143|1178.00000000|1178.37305254|1188.64494008|1183.32586901|45543.68267685
				1515699300|1204.69736703|1188.64494008|1188.64494008|1200.50584884|1198.26627876|35720.87014687
				1515699000|1204.37912359|1199.99999999|1200.50584884|1199.99999999|1201.69231095|63351.32629258
				1515698700|1205.80000000|1194.72559503|1199.99999999|1201.16299641|1197.32969442|129557.15388682
				1515698400|1217.99999919|1201.00000001|1205.99999970|1212.90300009|1210.85579161|323330.09366654
				1515698100|1215.00000074|1206.00000022|1215.00000074|1214.49999918|1211.46192755|10604.16335922
				1515697800|1220.23477824|1205.00000000|1214.49999923|1216.35564285|1213.84327073|110074.11788624
				1515697500|1223.99999996|1216.35564329|1220.99999925|1221.00000000|1216.49003021|26117.09773090
				1515697200|1226.61144001|1217.90184109|1220.47838362|1222.92742874|1220.71330362|7704.50552631
				1515696900|1227.02594892|1213.77182001|1216.35564284|1227.02594892|1219.28416474|19498.07565516
				1515696600|1231.99999993|1221.03099971|1227.02594895|1231.99999993|1225.48287640|36441.59777949
				1515696300|1233.99999999|1226.64705679|1233.19190598|1233.99999999|1229.43050669|10483.60574258
				1515696000|1235.00000000|1227.13880230|1234.38883847|1227.13880230|1230.04704673|21854.21207773
				1515695700|1232.26787999|1226.64500245|1230.41079995|1230.40988868|1228.49650341|9849.69361454
				1515695400|1237.49267173|1226.67103100|1226.71713180|1227.07456033|1233.21768422|27173.08427598
				1515695100|1235.69335297|1219.29566751|1222.96456117|1228.62944861|1231.15763822|138274.65335947
				1515694800|1229.17820655|1217.79754567|1222.93340144|1222.93130371|1224.21841837|45369.65996925
				1515694500|1222.93130375|1213.30334752|1222.93130371|1214.81332449|1219.56550396|17790.64081130
				1515694200|1221.03099993|1212.39300001|1216.99999982|1221.03099993|1215.20200913|9626.06222366
				1515693900|1221.03100000|1213.03547064|1214.85572339|1215.72296767|1215.71399042|104609.30459499
				1515693600|1221.03427038|1212.81897706|1215.79999999|1214.40239381|1216.09497421|8699.42734700
				1515693300|1226.00000000|1212.39300001|1214.40239381|1223.99999999|1220.94737975|82347.05155958
				1515693000|1225.99575290|1220.00000000|1224.00000000|1223.58649106|1221.78023543|20511.42879664
				1515692700|1225.99999981|1216.01348265|1219.65217069|1222.96456119|1218.34789994|157906.06428701
				1515692400|1233.51642659|1222.96456121|1228.37242351|1222.99999999|1226.78381647|52170.42443197
				1515692100|1230.11575503|1220.48313004|1222.99999999|1225.75000000|1228.83143084|156562.01643290
				1515691800|1225.75000000|1215.00000088|1225.74999997|1215.00000088|1222.28398610|24226.54441992
				1515691500|1215.75000000|1212.43540413|1215.00000088|1215.75000000|1213.50151403|42890.38221616
				1515691200|1229.99999994|1216.11575504|1216.11575504|1224.50000001|1220.21307532|79111.63077953
				1515690900|1234.00436155|1224.38104950|1233.99999977|1227.10000009|1227.89845862|50958.44648249
				1515690600|1234.99952634|1219.71540272|1227.10000009|1219.71540272|1224.04315843|71039.10636742
				1515690300|1226.61144145|1212.88781265|1219.71540270|1216.05992528|1217.63458146|281806.55172452
				1515690000|1228.07486343|1216.05992522|1221.99999999|1224.16670000|1221.88165462|178146.56733253
				1515689700|1229.46099498|1222.98750000|1226.12473533|1225.49999988|1225.56918460|83717.49761877
				1515689400|1245.41000008|1224.23878315|1225.56795203|1245.41000004|1235.92868833|81533.66329502
				1515689100|1245.41000009|1239.89999996|1245.41000004|1240.00000004|1244.25165437|193844.09444816
				1515688800|1240.00000001|1235.00000000|1240.00000001|1235.00000000|1238.44262331|47874.66818796
				1515688500|1238.99999997|1233.72650000|1235.00000001|1233.72650001|1236.27643288|83271.73100158
				1515688200|1235.64449465|1225.00000001|1232.12091211|1225.00000001|1229.43014043|73047.54055754
				1515687900|1227.00000000|1221.80000055|1223.00000025|1224.39999998|1223.71585182|27043.84541762
				1515687600|1227.00000000|1221.70000007|1226.99999999|1225.41000001|1224.70906941|44164.09283729
				1515687300|1225.41000001|1221.00000000|1225.40999989|1221.00000000|1223.48993508|29273.41581061
				1515687000|1235.00000000|1221.40400351|1221.40400351|1225.41000001|1227.58820723|68151.64216114
				1515686700|1231.19400586|1221.00077657|1225.41000001|1221.00077657|1226.17424073|89176.08815046
				1515686400|1226.19504546|1214.43078813|1221.00077654|1221.00077654|1221.22870690|120905.67641064
				1515686100|1222.10077501|1212.00000013|1222.10077501|1219.00000003|1214.76312003|496493.36607762
				1515685800|1222.10077526|1212.99340121|1219.00000000|1220.99999965|1216.72580680|85143.08643313
				1515685500|1230.00000000|1212.00000003|1220.99999969|1224.90000000|1222.42759060|99195.21692607
				1515685200|1226.71144146|1215.63778080|1224.90000000|1215.63778080|1223.50639496|315256.15768688
				1515684900|1228.26839397|1214.74443707|1221.00000027|1225.00000000|1222.83903697|244527.96145349
				1515684600|1234.88266494|1220.00000000|1225.19999998|1231.99964990|1228.20645101|98087.91053996
				1515684300|1233.39999997|1223.40825392|1231.99964984|1227.00000000|1228.28551826|127719.57419698
				1515684000|1242.99999997|1227.00000000|1227.00000000|1232.84910993|1231.78553757|254544.08334894
				1515683700|1234.00436168|1220.84961954|1227.00000001|1220.84961954|1227.75980504|136125.63224117
				1515683400|1230.00000000|1219.29566751|1229.48520968|1224.88528160|1224.52279620|375716.13316964
				1515683100|1237.00000000|1212.75000006|1224.88528156|1225.00000000|1226.24238714|497997.82080463
				1515682800|1225.75862951|1199.99999999|1225.00000002|1200.00000000|1214.14370214|443457.85186202
				1515682500|1200.00000000|1181.39134734|1199.99999999|1190.30592243|1189.26093094|191299.36411327
				1515682200|1199.99999997|1181.01010101|1191.20845605|1195.71602528|1189.00488982|297008.42992779
				1515681900|1200.00000000|1193.91975660|1195.71602545|1196.42822025|1196.26673753|281913.93850971
				1515681600|1209.35134930|1192.49000210|1196.42822025|1199.99999972|1198.95882389|167728.03254348
				1515681300|1199.99999978|1190.00000000|1199.00000020|1195.48976650|1194.77718957|75560.45575960
				1515681000|1207.66727421|1186.77041929|1195.48976650|1193.73810434|1196.39096352|216462.49091848
				1515680700|1205.00000000|1191.60742725|1193.73810434|1201.33781242|1198.12860508|208448.51807508
				1515680400|1207.80055460|1195.72200004|1201.33781255|1201.31993859|1202.90544241|210946.54277734
				1515680100|1210.53864598|1201.11564037|1201.11564037|1210.53864597|1203.94385664|106414.74250061
				1515679800|1219.89908482|1210.00000004|1210.53864598|1218.50000000|1214.14390692|176494.24053383
				1515679500|1222.00000000|1209.00000000|1218.50000000|1209.47700000|1218.44442443|495443.31028188
				1515679200|1209.99999999|1197.00000000|1209.99999995|1197.00000001|1202.93486570|102456.74726983
